time,value
00:00,2638.210
00:05,2603.380
00:10,2581.580
00:15,2582.140
00:20,2560.880
00:25,2538.050
00:30,2527.730
00:35,2505.760
00:40,2505.100
00:45,2463.260
00:50,2463.240
00:55,2452.060
01:00,2438.780
01:05,2416.220
01:10,2414.350
01:15,2395.320
01:20,2386.710
01:25,2386.220
01:30,2367.710
01:35,2375.180
01:40,2361.000
01:45,2352.940
01:50,2341.690
01:55,2347.690
02:00,2337.880
02:05,2312.510
02:10,2325.200
02:15,2321.780
02:20,2320.970
02:25,2324.780
02:30,2313.480
02:35,2303.530
02:40,2300.630
02:45,2286.730
02:50,2283.090
02:55,2275.080
03:00,2280.850
03:05,2235.380
03:10,2265.240
03:15,2249.530
03:20,2247.350
03:25,2243.640
03:30,2244.480
03:35,2240.550
03:40,2233.630
03:45,2232.250
03:50,2229.450
03:55,2227.470
04:00,2232.870
04:05,2237.250
04:10,2235.630
04:15,2249.090
04:20,2248.460
04:25,2244.220
04:30,2245.240
04:35,2257.420
04:40,2264.920
04:45,2266.430
04:50,2283.650
04:55,2281.870
05:00,2290.990
05:05,2337.060
05:10,2341.170
05:15,2376.460
05:20,2419.960
05:25,2422.560
05:30,2454.710
05:35,2518.300
05:40,2505.240
05:45,2542.070
05:50,2556.930
05:55,2567.230
06:00,2578.090
06:05,2696.010
06:10,2726.400
06:15,2780.040
06:20,2802.510
06:25,2829.220
06:30,2873.640
06:35,2881.190
06:40,2905.170
06:45,2912.710
06:50,2950.650
06:55,2945.870
07:00,2932.070
07:05,2927.100
07:10,2925.410
07:15,2935.260
07:20,2966.020
07:25,2938.820
07:30,2995.070
07:35,2960.480
07:40,3001.370
07:45,3025.110
07:50,2996.580
07:55,2966.420
08:00,3015.760
08:05,2984.350
08:10,2984.460
08:15,3007.990
08:20,3011.680
08:25,3039.180
08:30,3069.340
08:35,3036.440
08:40,3040.010
08:45,3037.500
08:50,3016.600
08:55,3086.030
09:00,3068.990
09:05,3059.170
09:10,3112.280
09:15,3161.790
09:20,3181.440
09:25,3250.560
09:30,3253.740
09:35,3299.160
09:40,3320.170
09:45,3343.430
09:50,3383.680
09:55,3360.440
10:00,3376.760
10:05,3374.720
10:10,3419.230
10:15,3464.190
10:20,3439.480
10:25,3475.890
10:30,3467.980
10:35,3507.860
10:40,3469.760
10:45,3452.860
10:50,3483.430
10:55,3487.580
11:00,3501.480
11:05,3480.320
11:10,3476.650
11:15,3479.650
11:20,3507.400
11:25,3485.370
11:30,3487.630
11:35,3494.060
11:40,3485.080
11:45,3455.890
11:50,3488.470
11:55,3515.140
12:00,3490.570
12:05,3535.670
12:10,3512.210
12:15,3513.020
12:20,3528.280
12:25,3508.670
12:30,3532.870
12:35,3478.960
12:40,3462.300
12:45,3513.120
12:50,3464.190
12:55,3441.570
13:00,3342.200
13:05,3324.010
13:10,3297.840
13:15,3280.640
13:20,3282.900
13:25,3205.720
13:30,3204.040
13:35,3270.820
13:40,3304.520
13:45,3276.580
13:50,3282.520
13:55,3329.930
14:00,3314.980
14:05,3352.380
14:10,3339.900
14:15,3360.690
14:20,3360.920
14:25,3383.320
14:30,3431.070
14:35,3431.210
14:40,3444.700
14:45,3425.330
14:50,3460.190
14:55,3445.760
15:00,3422.830
15:05,3423.310
15:10,3436.270
15:15,3456.150
15:20,3443.580
15:25,3458.150
15:30,3454.770
15:35,3453.500
15:40,3450.850
15:45,3478.860
15:50,3463.650
15:55,3419.780
16:00,3430.350
16:05,3437.430
16:10,3425.830
16:15,3356.460
16:20,3382.200
16:25,3378.780
16:30,3382.020
16:35,3407.820
16:40,3441.830
16:45,3422.970
16:50,3418.260
16:55,3430.440
17:00,3460.830
17:05,3445.460
17:10,3426.580
17:15,3443.550
17:20,3438.510
17:25,3416.900
17:30,3421.140
17:35,3435.870
17:40,3425.990
17:45,3399.670
17:50,3402.560
17:55,3395.320
18:00,3365.660
18:05,3393.820
18:10,3399.410
18:15,3362.150
18:20,3389.150
18:25,3383.830
18:30,3393.360
18:35,3362.430
18:40,3411.660
18:45,3462.580
18:50,3444.730
18:55,3459.440
19:00,3505.040
19:05,3470.560
19:10,3505.200
19:15,3496.010
19:20,3472.040
19:25,3509.320
19:30,3498.070
19:35,3436.730
19:40,3413.540
19:45,3425.960
19:50,3417.630
19:55,3417.070
20:00,3349.140
20:05,3368.880
20:10,3333.590
20:15,3305.130
20:20,3313.010
20:25,3285.260
20:30,3274.130
20:35,3242.520
20:40,3239.550
20:45,3168.390
20:50,3270.900
20:55,3187.290
21:00,3167.730
21:05,3102.010
21:10,3111.010
21:15,3080.870
21:20,3110.230
21:25,3077.150
21:30,3112.490
21:35,3116.730
21:40,3107.960
21:45,3105.050
21:50,3114.580
21:55,3077.160
22:00,3099.710
22:05,3046.900
22:10,3024.760
22:15,3017.660
22:20,3016.910
22:25,3019.950
22:30,3002.130
22:35,3003.070
22:40,3000.520
22:45,2978.100
22:50,2959.690
22:55,2961.090
23:00,2931.110
23:05,2896.420
23:10,2900.740
23:15,2910.320
23:20,2884.130
23:25,2865.720
23:30,2870.520
23:35,2844.950
23:40,2821.490
23:45,2826.040
23:50,2809.110
23:55,2776.140
