time,value
00:00,5965.330
00:05,5928.780
00:10,5904.680
00:15,5885.500
00:20,5882.220
00:25,5853.270
00:30,5852.350
00:35,5838.550
00:40,5771.400
00:45,5767.170
00:50,5745.550
00:55,5723.520
01:00,5709.930
01:05,5673.780
01:10,5644.610
01:15,5616.310
01:20,5609.580
01:25,5577.770
01:30,5549.500
01:35,5521.970
01:40,5491.210
01:45,5465.460
01:50,5451.680
01:55,5429.760
02:00,5424.710
02:05,5392.640
02:10,5365.540
02:15,5343.840
02:20,5318.810
02:25,5307.200
02:30,5294.480
02:35,5265.440
02:40,5231.390
02:45,5218.700
02:50,5178.380
02:55,5163.360
03:00,5134.890
03:05,5095.670
03:10,5074.890
03:15,5048.200
03:20,5039.990
03:25,5008.020
03:30,4984.760
03:35,4941.720
03:40,4934.620
03:45,4909.800
03:50,4888.930
03:55,4871.330
04:00,4859.280
04:05,4836.540
04:10,4795.400
04:15,4783.150
04:20,4766.250
04:25,4765.770
04:30,4746.050
04:35,4722.970
04:40,4687.290
04:45,4655.940
04:50,4634.510
04:55,4600.220
05:00,4590.230
05:05,4567.570
05:10,4543.360
05:15,4521.400
05:20,4492.470
05:25,4472.720
05:30,4451.090
05:35,4411.440
05:40,4400.110
05:45,4401.580
05:50,4372.830
05:55,4330.560
06:00,4315.830
06:05,4318.640
06:10,4289.080
06:15,4288.980
06:20,4274.170
06:25,4257.440
06:30,4266.690
06:35,4271.390
06:40,4247.320
06:45,4239.090
06:50,4248.750
06:55,4227.990
07:00,4226.160
07:05,4256.960
07:10,4245.610
07:15,4227.500
07:20,4209.640
07:25,4200.920
07:30,4191.200
07:35,4150.790
07:40,4208.880
07:45,4208.190
07:50,4218.400
07:55,4195.170
08:00,4196.160
08:05,4237.560
08:10,4198.840
08:15,4200.340
08:20,4241.810
08:25,4227.840
08:30,4266.920
08:35,4267.680
08:40,4279.040
08:45,4244.840
08:50,4273.510
08:55,4283.100
09:00,4317.650
09:05,4376.030
09:10,4379.380
09:15,4444.100
09:20,4463.520
09:25,4569.520
09:30,4561.380
09:35,4588.690
09:40,4643.590
09:45,4728.510
09:50,4731.970
09:55,4768.450
10:00,4859.250
10:05,4877.040
10:10,4930.220
10:15,4928.780
10:20,5004.800
10:25,4983.250
10:30,4988.240
10:35,5057.630
10:40,5042.830
10:45,5105.470
10:50,5074.780
10:55,5112.040
11:00,5110.450
11:05,5126.000
11:10,5076.460
11:15,5127.860
11:20,5223.860
11:25,5177.520
11:30,5205.250
11:35,5240.860
11:40,5244.900
11:45,5274.840
11:50,5256.020
11:55,5281.300
12:00,5274.960
12:05,5285.630
12:10,5302.550
12:15,5340.730
12:20,5377.480
12:25,5372.560
12:30,5347.720
12:35,5392.570
12:40,5398.440
12:45,5408.520
12:50,5412.820
12:55,5411.650
13:00,5411.140
13:05,5312.150
13:10,5333.510
13:15,5312.700
13:20,5337.670
13:25,5371.570
13:30,5373.580
13:35,5415.750
13:40,5429.840
13:45,5505.510
13:50,5531.560
13:55,5597.590
14:00,5600.290
14:05,5679.520
14:10,5681.210
14:15,5722.310
14:20,5761.310
14:25,5806.490
14:30,5835.290
14:35,5839.150
14:40,5885.890
14:45,5925.520
14:50,5948.000
14:55,5939.130
15:00,5942.880
15:05,5986.430
15:10,5991.170
15:15,5987.890
15:20,6007.560
15:25,6034.310
15:30,6006.020
15:35,5990.860
15:40,6004.770
15:45,5998.860
15:50,5976.580
15:55,5943.160
16:00,5866.840
16:05,5890.250
16:10,5877.710
16:15,5838.030
16:20,5820.190
16:25,5835.010
16:30,5802.510
16:35,5792.650
16:40,5769.340
16:45,5730.540
16:50,5729.400
16:55,5708.860
17:00,5712.390
17:05,5603.500
17:10,5622.150
17:15,5575.610
17:20,5562.760
17:25,5538.020
17:30,5513.070
17:35,5480.980
17:40,5426.500
17:45,5421.130
17:50,5376.540
17:55,5346.590
18:00,5281.660
18:05,5280.720
18:10,5218.460
18:15,5195.800
18:20,5192.450
18:25,5184.190
18:30,5133.810
18:35,5109.560
18:40,5046.760
18:45,5058.400
18:50,5055.250
18:55,4989.670
19:00,4992.910
19:05,4977.910
19:10,5008.940
19:15,4938.370
19:20,4994.940
19:25,5012.340
19:30,4994.650
19:35,4988.450
19:40,5058.120
19:45,5073.390
19:50,5093.100
19:55,5118.250
20:00,5145.630
20:05,5167.840
20:10,5122.400
20:15,5201.380
20:20,5185.590
20:25,5184.650
20:30,5208.290
20:35,5198.670
20:40,5193.070
20:45,5213.700
20:50,5248.750
20:55,5227.760
21:00,5268.480
21:05,5239.990
21:10,5270.850
21:15,5298.640
21:20,5365.920
21:25,5412.430
21:30,5410.590
21:35,5437.180
21:40,5509.900
21:45,5574.690
21:50,5590.010
21:55,5636.170
22:00,5689.540
22:05,5773.160
22:10,5601.600
22:15,5733.880
22:20,5767.960
22:25,5814.600
22:30,5855.700
22:35,5904.110
22:40,5938.740
22:45,5981.520
22:50,5973.220
22:55,6026.670
23:00,6058.430
23:05,6085.470
23:10,6057.850
23:15,6059.960
23:20,5858.800
23:25,5818.150
23:30,5894.130
23:35,5960.600
23:40,6003.540
23:45,6077.220
23:50,6082.030
23:55,6052.600
