Date,Hour,Min,Load
07-07-2018,11,0,5110.450
07-07-2018,11,30,5205.250
07-07-2018,12,0,5274.960
07-07-2018,12,30,5347.720
07-07-2018,13,0,5411.140
07-07-2018,13,30,5373.580
07-07-2018,14,0,5600.290
07-07-2018,14,30,5835.290
07-07-2018,15,0,5942.880
07-07-2018,15,30,6006.020
07-07-2018,16,0,5866.840
07-07-2018,16,30,5802.510
07-07-2018,17,0,5712.390
07-07-2018,17,30,5513.070
07-07-2018,18,0,5281.660
07-07-2018,18,30,5133.810
07-07-2018,19,0,4992.910
07-07-2018,19,30,4994.650
07-07-2018,20,0,5145.630
07-07-2018,20,30,5208.290
07-07-2018,21,0,5268.480
07-07-2018,21,30,5410.590
07-07-2018,22,0,5689.540
07-07-2018,22,30,5855.700
07-07-2018,23,0,6058.430
07-07-2018,23,30,5894.130
08-07-2018,0,0,6056.430
08-07-2018,0,30,5928.260
08-07-2018,1,0,5790.700
08-07-2018,1,30,5660.310
08-07-2018,2,0,5571.960
08-07-2018,2,30,5439.120
08-07-2018,3,0,5315.840
08-07-2018,3,30,5211.100
08-07-2018,4,0,5091.210
08-07-2018,4,30,4954.450
08-07-2018,5,0,4859.050
08-07-2018,5,30,4673.510
08-07-2018,6,0,4475.580
08-07-2018,6,30,4431.260
08-07-2018,7,0,4363.510
08-07-2018,7,30,4216.820
08-07-2018,8,0,4205.480
08-07-2018,8,30,4301.490
08-07-2018,9,0,4247.370
08-07-2018,9,30,4401.170
08-07-2018,10,0,4527.090
08-07-2018,10,30,4643.940
08-07-2018,11,0,4759.020
08-07-2018,11,30,4876.850
08-07-2018,12,0,4992.430
08-07-2018,12,30,5058.840
08-07-2018,13,0,5070.270
08-07-2018,13,30,5102.300
08-07-2018,14,0,5328.590
08-07-2018,14,30,5504.920
08-07-2018,15,0,5659.700
08-07-2018,15,30,5698.540
08-07-2018,16,0,5619.460
08-07-2018,16,30,5550.410
08-07-2018,17,0,5420.660
08-07-2018,17,30,5229.050
08-07-2018,18,0,5041.390
08-07-2018,18,30,4925.920
08-07-2018,19,0,4857.070
08-07-2018,19,30,4912.350
08-07-2018,20,0,5097.710
08-07-2018,20,30,5300.730
08-07-2018,21,0,5483.660
08-07-2018,21,30,5780.220
08-07-2018,22,0,6066.410
08-07-2018,22,30,6264.270
08-07-2018,23,0,6372.670
08-07-2018,23,30,6424.760
09-07-2018,0,0,6352.650
09-07-2018,0,30,6201.230
09-07-2018,1,0,6116.420
09-07-2018,1,30,5958.840
09-07-2018,2,0,5881.810
09-07-2018,2,30,5778.830
09-07-2018,3,0,5653.780
09-07-2018,3,30,5499.460
09-07-2018,4,0,5384.170
09-07-2018,4,30,5283.540
09-07-2018,5,0,5153.790
09-07-2018,5,30,4983.900
09-07-2018,6,0,4824.410
09-07-2018,6,30,4742.940
09-07-2018,7,0,4664.860
09-07-2018,7,30,4653.620
09-07-2018,8,0,4695.730
09-07-2018,8,30,4817.320
09-07-2018,9,0,4951.780
09-07-2018,9,30,5289.210
09-07-2018,10,0,5585.810
09-07-2018,10,30,5737.080
09-07-2018,11,0,5855.880
09-07-2018,11,30,5979.470
09-07-2018,12,0,5973.160
09-07-2018,12,30,6154.570
09-07-2018,13,0,6153.420
09-07-2018,13,30,6094.010
09-07-2018,14,0,6342.280
09-07-2018,14,30,6666.540
09-07-2018,15,0,6923.770
09-07-2018,15,30,6885.750
09-07-2018,16,0,6726.840
09-07-2018,16,30,6440.110
09-07-2018,17,0,6093.050
09-07-2018,17,30,5888.800
09-07-2018,18,0,5723.490
09-07-2018,18,30,5533.470
09-07-2018,19,0,5533.890
09-07-2018,19,30,5621.130
09-07-2018,20,0,5830.400
09-07-2018,20,30,6049.180
09-07-2018,21,0,6200.520
09-07-2018,21,30,6373.930
09-07-2018,22,0,6560.210
09-07-2018,22,30,6668.280
09-07-2018,23,0,6573.190
09-07-2018,23,30,6601.750
10-07-2018,0,0,6429.650
10-07-2018,0,30,6242.590
10-07-2018,1,0,6064.890
10-07-2018,1,30,5945.590
10-07-2018,2,0,5825.000
10-07-2018,2,30,5708.550
10-07-2018,3,0,5586.460
10-07-2018,3,30,5461.970
10-07-2018,4,0,5327.730
10-07-2018,4,30,5190.220
10-07-2018,5,0,5083.240
10-07-2018,5,30,4923.070
10-07-2018,6,0,4760.210
10-07-2018,6,30,4371.990
10-07-2018,7,0,4653.820
10-07-2018,7,30,4621.810
10-07-2018,8,0,4602.080
10-07-2018,8,30,4736.820
10-07-2018,9,0,4843.620
10-07-2018,9,30,5195.850
10-07-2018,10,0,5503.230
10-07-2018,10,30,5682.440
10-07-2018,11,0,5856.070
10-07-2018,11,30,5962.310
10-07-2018,12,0,6070.370
10-07-2018,12,30,6211.940
10-07-2018,13,0,6213.820
10-07-2018,13,30,6181.660
10-07-2018,14,0,6426.260
10-07-2018,14,30,6700.790
10-07-2018,15,0,6892.250
10-07-2018,15,30,6987.590
10-07-2018,16,0,6874.680
10-07-2018,16,30,6696.120
10-07-2018,17,0,6549.600
10-07-2018,17,30,6352.370
10-07-2018,18,0,6142.440
10-07-2018,18,30,5836.460
10-07-2018,19,0,5842.210
10-07-2018,19,30,5782.320
10-07-2018,20,0,5890.530
10-07-2018,20,30,6056.230
10-07-2018,21,0,6151.430
10-07-2018,21,30,6242.310
10-07-2018,22,0,6393.100
10-07-2018,22,30,6518.450
10-07-2018,23,0,6577.150
10-07-2018,23,30,6414.410
11-07-2018,0,0,6382.960
11-07-2018,0,30,6205.350
11-07-2018,1,0,6128.420
11-07-2018,1,30,5977.850
11-07-2018,2,0,5860.920
11-07-2018,2,30,5737.460
11-07-2018,3,0,5596.440
11-07-2018,3,30,5456.250
11-07-2018,4,0,5349.030
11-07-2018,4,30,5224.080
11-07-2018,5,0,5109.860
11-07-2018,5,30,4953.430
11-07-2018,6,0,4809.740
11-07-2018,6,30,4763.660
11-07-2018,7,0,4674.850
11-07-2018,7,30,4691.720
11-07-2018,8,0,4684.580
11-07-2018,8,30,4791.660
11-07-2018,9,0,4876.300
11-07-2018,9,30,5258.360
11-07-2018,10,0,5562.750
11-07-2018,10,30,5714.940
11-07-2018,11,0,5783.780
11-07-2018,11,30,5946.650
11-07-2018,12,0,6026.570
11-07-2018,12,30,6064.030
11-07-2018,13,0,6086.240
11-07-2018,13,30,6055.600
11-07-2018,14,0,6234.520
11-07-2018,14,30,6375.160
11-07-2018,15,0,6503.420
11-07-2018,15,30,6505.650
11-07-2018,16,0,6379.400
11-07-2018,16,30,6243.940
11-07-2018,17,0,6039.580
11-07-2018,17,30,5826.500
11-07-2018,18,0,5584.400
11-07-2018,18,30,5388.720
11-07-2018,19,0,5316.500
11-07-2018,19,30,5358.420
11-07-2018,20,0,5460.580
11-07-2018,20,30,5532.530
11-07-2018,21,0,5623.160
11-07-2018,21,30,5656.440
11-07-2018,22,0,6069.220
11-07-2018,22,30,6222.010
11-07-2018,23,0,6337.440
11-07-2018,23,30,6293.220
12-07-2018,0,0,6131.490
12-07-2018,0,30,5952.200
12-07-2018,1,0,5814.120
12-07-2018,1,30,5657.570
12-07-2018,2,0,5533.460
12-07-2018,2,30,5385.900
12-07-2018,3,0,5229.980
12-07-2018,3,30,5121.750
12-07-2018,4,0,5010.710
12-07-2018,4,30,4883.290
12-07-2018,5,0,4775.300
12-07-2018,5,30,4644.920
12-07-2018,6,0,4481.800
12-07-2018,6,30,4437.690
12-07-2018,7,0,4406.590
12-07-2018,7,30,4412.260
12-07-2018,8,0,4395.520
12-07-2018,8,30,4399.630
12-07-2018,9,0,4616.700
12-07-2018,9,30,4976.560
12-07-2018,10,0,5271.250
12-07-2018,10,30,5459.700
12-07-2018,11,0,5521.480
12-07-2018,11,30,5637.340
12-07-2018,12,0,5746.830
12-07-2018,12,30,5783.660
12-07-2018,13,0,5746.030
12-07-2018,13,30,5725.640
12-07-2018,14,0,6024.950
12-07-2018,14,30,6285.570
12-07-2018,15,0,6565.400
12-07-2018,15,30,6631.340
12-07-2018,16,0,6545.500
12-07-2018,16,30,6447.020
12-07-2018,17,0,6260.490
12-07-2018,17,30,5818.860
12-07-2018,18,0,5856.250
12-07-2018,18,30,5647.660
12-07-2018,19,0,5590.740
12-07-2018,19,30,5606.970
12-07-2018,20,0,5725.680
12-07-2018,20,30,5672.680
12-07-2018,21,0,5577.910
12-07-2018,21,30,5691.440
12-07-2018,22,0,5920.400
12-07-2018,22,30,6099.240
12-07-2018,23,0,6198.290
12-07-2018,23,30,6146.140
13-07-2018,0,0,6031.480
13-07-2018,0,30,5822.280
13-07-2018,1,0,5685.450
13-07-2018,1,30,5525.700
13-07-2018,2,0,5389.630
13-07-2018,2,30,5261.450
13-07-2018,3,0,5112.040
13-07-2018,3,30,5009.310
13-07-2018,4,0,4895.090
13-07-2018,4,30,4750.240
13-07-2018,5,0,4618.050
13-07-2018,5,30,4470.960
13-07-2018,6,0,4359.540
13-07-2018,6,30,4323.630
13-07-2018,7,0,4292.010
13-07-2018,7,30,4297.320
13-07-2018,8,0,4380.700
13-07-2018,8,30,4458.740
13-07-2018,9,0,4591.250
13-07-2018,9,30,4938.510
13-07-2018,10,0,5236.730
13-07-2018,10,30,5376.230
13-07-2018,11,0,5501.990
13-07-2018,11,30,5497.480
13-07-2018,12,0,5491.710
13-07-2018,12,30,5517.290
13-07-2018,13,0,5431.140
13-07-2018,13,30,5368.380
13-07-2018,14,0,5641.290
13-07-2018,14,30,5806.710
13-07-2018,15,0,5726.020
13-07-2018,15,30,5363.790
13-07-2018,16,0,4967.420
13-07-2018,16,30,4820.970
13-07-2018,17,0,4765.140
13-07-2018,17,30,4786.930
13-07-2018,18,0,4778.520
13-07-2018,18,30,4758.320
13-07-2018,19,0,4774.740
13-07-2018,19,30,4763.100
13-07-2018,20,0,4852.880
13-07-2018,20,30,4838.810
13-07-2018,21,0,4800.440
13-07-2018,21,30,4962.010
13-07-2018,22,0,5143.370
13-07-2018,22,30,5286.070
13-07-2018,23,0,5368.180
13-07-2018,23,30,5318.060
14-07-2018,0,0,5190.450
14-07-2018,0,30,5052.990
14-07-2018,1,0,4877.830
14-07-2018,1,30,4791.010
14-07-2018,2,0,4718.910
14-07-2018,2,30,4604.990
14-07-2018,3,0,4495.630
14-07-2018,3,30,4408.170
14-07-2018,4,0,4314.610
14-07-2018,4,30,4223.970
14-07-2018,5,0,4139.830
14-07-2018,5,30,4049.960
14-07-2018,6,0,3939.860
14-07-2018,6,30,3921.730
14-07-2018,7,0,3883.210
14-07-2018,7,30,3902.840
14-07-2018,8,0,3855.570
14-07-2018,8,30,3899.980
14-07-2018,9,0,4030.780
14-07-2018,9,30,4272.360
14-07-2018,10,0,4493.880
14-07-2018,10,30,4660.720
14-07-2018,11,0,4741.910
14-07-2018,11,30,4869.540
14-07-2018,12,0,4914.930
14-07-2018,12,30,4849.850
14-07-2018,13,0,4717.620
14-07-2018,13,30,4569.150
14-07-2018,14,0,4681.920
14-07-2018,14,30,4831.520
14-07-2018,15,0,4943.370
14-07-2018,15,30,4936.020
14-07-2018,16,0,4942.560
14-07-2018,16,30,4891.610
14-07-2018,17,0,4818.340
14-07-2018,17,30,4757.150
14-07-2018,18,0,4635.620
14-07-2018,18,30,4569.260
14-07-2018,19,0,4546.470
14-07-2018,19,30,4526.730
14-07-2018,20,0,4695.770
14-07-2018,20,30,4705.320
14-07-2018,21,0,4734.190
14-07-2018,21,30,4810.250
14-07-2018,22,0,4961.330
14-07-2018,22,30,5123.990
14-07-2018,23,0,5233.370
14-07-2018,23,30,5227.520
15-07-2018,0,0,5164.520
15-07-2018,0,30,4991.990
15-07-2018,1,0,4884.980
15-07-2018,1,30,4747.520
15-07-2018,2,0,4624.640
15-07-2018,2,30,4506.850
15-07-2018,3,0,4391.020
15-07-2018,3,30,4295.860
15-07-2018,4,0,4198.920
15-07-2018,4,30,4094.240
15-07-2018,5,0,4098.520
15-07-2018,5,30,3993.840
15-07-2018,6,0,3906.630
15-07-2018,6,30,3859.390
15-07-2018,7,0,3828.730
15-07-2018,7,30,3709.090
15-07-2018,8,0,3741.990
15-07-2018,8,30,3763.310
15-07-2018,9,0,3726.130
15-07-2018,9,30,3919.880
15-07-2018,10,0,4058.210
15-07-2018,10,30,4218.020
15-07-2018,11,0,4363.550
15-07-2018,11,30,4485.590
15-07-2018,12,0,4644.540
15-07-2018,12,30,4686.150
15-07-2018,13,0,4703.510
15-07-2018,13,30,4718.460
15-07-2018,14,0,4926.880
15-07-2018,14,30,5052.450
15-07-2018,15,0,5113.940
15-07-2018,15,30,5119.650
15-07-2018,16,0,5018.820
15-07-2018,16,30,4903.830
15-07-2018,17,0,4766.150
15-07-2018,17,30,4660.220
15-07-2018,18,0,4580.900
15-07-2018,18,30,4543.810
15-07-2018,19,0,4405.540
15-07-2018,19,30,4611.370
15-07-2018,20,0,4830.510
15-07-2018,20,30,4939.050
15-07-2018,21,0,5056.200
15-07-2018,21,30,5260.310
15-07-2018,22,0,5472.480
15-07-2018,22,30,5633.180
15-07-2018,23,0,5759.970
15-07-2018,23,30,5767.790
16-07-2018,0,0,5660.120
16-07-2018,0,30,5475.260
16-07-2018,1,0,5335.740
16-07-2018,1,30,5195.850
16-07-2018,2,0,5063.190
16-07-2018,2,30,4936.460
16-07-2018,3,0,4803.880
16-07-2018,3,30,4709.550
16-07-2018,4,0,4540.450
16-07-2018,4,30,4489.440
16-07-2018,5,0,4394.010
16-07-2018,5,30,4283.420
16-07-2018,6,0,4215.820
16-07-2018,6,30,4233.500
16-07-2018,7,0,4210.680
16-07-2018,7,30,4210.750
16-07-2018,8,0,4278.530
16-07-2018,8,30,4417.060
16-07-2018,9,0,4530.840
16-07-2018,9,30,4872.560
16-07-2018,10,0,5158.910
16-07-2018,10,30,5287.030
16-07-2018,11,0,5347.260
16-07-2018,11,30,5376.560
16-07-2018,12,0,5391.400
16-07-2018,12,30,5315.290
16-07-2018,13,0,5249.210
16-07-2018,13,30,5022.780
16-07-2018,14,0,5125.580
16-07-2018,14,30,5181.500
16-07-2018,15,0,5155.390
16-07-2018,15,30,5193.320
16-07-2018,16,0,5260.200
16-07-2018,16,30,5165.370
16-07-2018,17,0,5132.030
16-07-2018,17,30,5048.710
16-07-2018,18,0,4925.450
16-07-2018,18,30,4872.640
16-07-2018,19,0,4880.100
16-07-2018,19,30,4977.940
16-07-2018,20,0,5094.500
16-07-2018,20,30,5111.590
16-07-2018,21,0,5126.000
16-07-2018,21,30,5256.850
16-07-2018,22,0,5466.420
16-07-2018,22,30,5594.290
16-07-2018,23,0,5663.160
16-07-2018,23,30,5614.570
17-07-2018,0,0,5446.200
17-07-2018,0,30,5235.830
17-07-2018,1,0,5105.130
17-07-2018,1,30,4963.730
17-07-2018,2,0,4846.690
17-07-2018,2,30,4739.320
17-07-2018,3,0,4640.200
17-07-2018,3,30,4537.530
17-07-2018,4,0,4447.460
17-07-2018,4,30,4368.250
17-07-2018,5,0,4257.020
17-07-2018,5,30,4177.070
17-07-2018,6,0,4110.910
17-07-2018,6,30,4108.720
17-07-2018,7,0,4097.440
17-07-2018,7,30,4137.190
17-07-2018,8,0,4187.990
17-07-2018,8,30,4310.040
17-07-2018,9,0,4431.010
17-07-2018,9,30,4724.640
17-07-2018,10,0,5007.740
17-07-2018,10,30,5204.410
17-07-2018,11,0,5253.940
17-07-2018,11,30,5337.890
17-07-2018,12,0,5433.010
17-07-2018,12,30,5518.720
17-07-2018,13,0,5378.740
17-07-2018,13,30,5372.050
17-07-2018,14,0,5575.790
17-07-2018,14,30,5786.770
17-07-2018,15,0,5939.870
17-07-2018,15,30,5974.200
17-07-2018,16,0,5911.010
17-07-2018,16,30,5829.590
17-07-2018,17,0,5721.700
17-07-2018,17,30,5595.760
17-07-2018,18,0,5406.140
17-07-2018,18,30,5334.120
17-07-2018,19,0,5268.450
17-07-2018,19,30,5360.990
17-07-2018,20,0,5447.610
17-07-2018,20,30,5554.980
17-07-2018,21,0,5628.270
17-07-2018,21,30,5801.340
17-07-2018,22,0,6036.140
17-07-2018,22,30,6131.540
17-07-2018,23,0,6216.210
17-07-2018,23,30,6135.160
18-07-2018,0,0,5956.480
18-07-2018,0,30,5748.030
18-07-2018,1,0,5585.340
18-07-2018,1,30,5468.730
18-07-2018,2,0,5355.570
18-07-2018,2,30,5212.780
18-07-2018,3,0,5101.060
18-07-2018,3,30,4979.080
18-07-2018,4,0,4879.570
18-07-2018,4,30,4774.630
18-07-2018,5,0,4669.310
18-07-2018,5,30,4581.300
18-07-2018,6,0,4466.010
18-07-2018,6,30,4456.750
18-07-2018,7,0,4470.110
18-07-2018,7,30,4474.640
18-07-2018,8,0,4520.430
18-07-2018,8,30,4596.610
18-07-2018,9,0,4699.220
18-07-2018,9,30,5016.450
18-07-2018,10,0,5257.510
18-07-2018,10,30,5400.970
18-07-2018,11,0,5509.410
18-07-2018,11,30,5692.420
18-07-2018,12,0,5672.210
18-07-2018,12,30,5727.670
18-07-2018,13,0,5667.380
18-07-2018,13,30,5621.400
18-07-2018,14,0,5868.860
18-07-2018,14,30,6096.920
18-07-2018,15,0,6270.540
18-07-2018,15,30,6285.550
18-07-2018,16,0,6154.650
18-07-2018,16,30,6044.630
18-07-2018,17,0,5899.580
18-07-2018,17,30,5728.360
18-07-2018,18,0,5340.490
18-07-2018,18,30,5209.730
18-07-2018,19,0,5138.640
18-07-2018,19,30,5251.450
18-07-2018,20,0,5328.160
18-07-2018,20,30,5314.080
18-07-2018,21,0,5378.050
18-07-2018,21,30,5508.710
18-07-2018,22,0,5758.900
18-07-2018,22,30,5926.660
18-07-2018,23,0,5977.570
18-07-2018,23,30,5926.350
19-07-2018,0,0,5777.700
19-07-2018,0,30,5605.240
19-07-2018,1,0,5475.100
19-07-2018,1,30,5357.030
19-07-2018,2,0,5249.160
19-07-2018,2,30,5141.370
19-07-2018,3,0,5007.110
19-07-2018,3,30,4901.990
19-07-2018,4,0,4772.200
19-07-2018,4,30,4680.070
19-07-2018,5,0,4574.930
19-07-2018,5,30,4436.940
19-07-2018,6,0,4331.900
19-07-2018,6,30,4313.290
19-07-2018,7,0,4341.430
19-07-2018,7,30,4352.750
19-07-2018,8,0,4366.080
19-07-2018,8,30,4550.220
19-07-2018,9,0,4546.670
19-07-2018,9,30,4869.580
19-07-2018,10,0,5174.860
19-07-2018,10,30,5400.670
19-07-2018,11,0,5514.320
19-07-2018,11,30,5650.280
19-07-2018,12,0,5588.370
19-07-2018,12,30,5689.270
19-07-2018,13,0,5683.610
19-07-2018,13,30,5565.480
19-07-2018,14,0,5886.390
19-07-2018,14,30,6124.770
19-07-2018,15,0,6362.020
19-07-2018,15,30,6306.360
19-07-2018,16,0,6301.470
19-07-2018,16,30,6234.960
19-07-2018,17,0,6064.690
19-07-2018,17,30,5933.890
19-07-2018,18,0,5670.230
19-07-2018,18,30,5407.000
19-07-2018,19,0,5215.840
19-07-2018,19,30,5242.680
19-07-2018,20,0,5433.950
19-07-2018,20,30,5535.710
19-07-2018,21,0,5558.530
19-07-2018,21,30,5724.820
19-07-2018,22,0,5961.700
19-07-2018,22,30,6157.740
19-07-2018,23,0,6221.740
19-07-2018,23,30,6179.960
20-07-2018,0,0,6034.130
20-07-2018,0,30,5825.980
20-07-2018,1,0,5645.780
20-07-2018,1,30,5516.560
20-07-2018,2,0,5390.700
20-07-2018,2,30,5227.450
20-07-2018,3,0,5121.550
20-07-2018,3,30,5002.180
20-07-2018,4,0,4865.500
20-07-2018,4,30,4726.980
20-07-2018,5,0,4603.070
20-07-2018,5,30,4494.200
20-07-2018,6,0,4376.190
20-07-2018,6,30,4359.860
20-07-2018,7,0,4325.460
20-07-2018,7,30,4295.480
20-07-2018,8,0,4360.710
20-07-2018,8,30,4381.440
20-07-2018,9,0,4440.040
20-07-2018,9,30,4768.630
20-07-2018,10,0,4963.990
20-07-2018,10,30,5059.710
20-07-2018,11,0,5006.610
20-07-2018,11,30,5049.220
20-07-2018,12,0,5138.910
20-07-2018,12,30,5162.540
20-07-2018,13,0,5058.540
20-07-2018,13,30,5042.990
20-07-2018,14,0,5283.260
20-07-2018,14,30,5484.660
20-07-2018,15,0,5587.100
20-07-2018,15,30,5655.230
20-07-2018,16,0,5687.850
20-07-2018,16,30,5599.670
20-07-2018,17,0,5545.010
20-07-2018,17,30,5378.510
20-07-2018,18,0,5267.010
20-07-2018,18,30,5140.850
20-07-2018,19,0,5103.120
20-07-2018,19,30,5157.870
20-07-2018,20,0,5208.390
20-07-2018,20,30,5189.650
20-07-2018,21,0,5237.920
20-07-2018,21,30,5343.480
20-07-2018,22,0,5457.720
20-07-2018,22,30,5608.760
20-07-2018,23,0,5713.660
20-07-2018,23,30,5673.500
21-07-2018,0,0,5561.360
21-07-2018,0,30,5371.550
21-07-2018,1,0,5215.020
21-07-2018,1,30,5104.190
21-07-2018,2,0,4990.200
21-07-2018,2,30,4877.220
21-07-2018,3,0,4762.240
21-07-2018,3,30,4615.890
21-07-2018,4,0,4516.830
21-07-2018,4,30,4434.290
21-07-2018,5,0,4351.850
21-07-2018,5,30,4275.350
21-07-2018,6,0,4169.700
21-07-2018,6,30,4181.330
21-07-2018,7,0,4151.420
21-07-2018,7,30,4140.770
21-07-2018,8,0,4135.600
21-07-2018,8,30,4178.990
21-07-2018,9,0,4194.280
21-07-2018,9,30,4454.240
21-07-2018,10,0,4733.110
21-07-2018,10,30,4838.660
21-07-2018,11,0,4983.510
21-07-2018,11,30,5125.870
21-07-2018,12,0,5215.460
21-07-2018,12,30,5273.660
21-07-2018,13,0,5185.820
21-07-2018,13,30,4993.990
21-07-2018,14,0,4964.060
21-07-2018,14,30,5010.220
21-07-2018,15,0,4997.050
21-07-2018,15,30,5006.690
21-07-2018,16,0,4971.050
21-07-2018,16,30,4908.620
21-07-2018,17,0,4813.080
21-07-2018,17,30,4779.150
21-07-2018,18,0,4707.410
21-07-2018,18,30,4695.340
21-07-2018,19,0,4674.660
21-07-2018,19,30,4694.140
21-07-2018,20,0,4701.130
21-07-2018,20,30,4596.670
21-07-2018,21,0,4596.160
21-07-2018,21,30,4662.830
21-07-2018,22,0,4812.340
21-07-2018,22,30,4915.740
21-07-2018,23,0,5003.380
21-07-2018,23,30,4981.830
22-07-2018,0,0,4903.190
22-07-2018,0,30,4774.770
22-07-2018,1,0,4665.860
22-07-2018,1,30,4538.730
22-07-2018,2,0,4417.670
22-07-2018,2,30,4327.810
22-07-2018,3,0,4228.600
22-07-2018,3,30,4147.370
22-07-2018,4,0,4061.430
22-07-2018,4,30,3984.060
22-07-2018,5,0,3935.670
22-07-2018,5,30,3847.040
22-07-2018,6,0,3750.780
22-07-2018,6,30,3704.760
22-07-2018,7,0,3748.180
22-07-2018,7,30,3725.650
22-07-2018,8,0,3712.980
22-07-2018,8,30,3751.920
22-07-2018,9,0,3728.280
22-07-2018,9,30,3809.220
22-07-2018,10,0,3929.960
22-07-2018,10,30,3939.160
22-07-2018,11,0,4094.050
22-07-2018,11,30,4277.080
22-07-2018,12,0,4391.250
22-07-2018,12,30,4482.020
22-07-2018,13,0,4474.440
22-07-2018,13,30,4342.930
22-07-2018,14,0,4457.600
22-07-2018,14,30,4578.230
22-07-2018,15,0,4681.520
22-07-2018,15,30,4541.290
22-07-2018,16,0,4319.090
22-07-2018,16,30,4239.620
22-07-2018,17,0,4218.720
22-07-2018,17,30,4177.970
22-07-2018,18,0,4150.450
22-07-2018,18,30,4129.440
22-07-2018,19,0,4251.750
22-07-2018,19,30,4364.930
22-07-2018,20,0,4466.060
22-07-2018,20,30,4509.970
22-07-2018,21,0,4558.440
22-07-2018,21,30,4656.040
22-07-2018,22,0,4843.450
22-07-2018,22,30,4935.070
22-07-2018,23,0,4995.910
22-07-2018,23,30,4984.820
23-07-2018,0,0,4864.480
23-07-2018,0,30,4698.200
23-07-2018,1,0,4561.320
23-07-2018,1,30,4436.270
23-07-2018,2,0,4342.240
23-07-2018,2,30,4247.960
23-07-2018,3,0,4147.400
23-07-2018,3,30,4050.980
23-07-2018,4,0,3959.470
23-07-2018,4,30,3884.890
23-07-2018,5,0,3797.810
23-07-2018,5,30,3741.030
23-07-2018,6,0,3722.980
23-07-2018,6,30,3740.530
23-07-2018,7,0,3772.390
23-07-2018,7,30,3762.270
23-07-2018,8,0,3825.430
23-07-2018,8,30,3950.630
23-07-2018,9,0,4066.730
23-07-2018,9,30,4449.340
23-07-2018,10,0,4722.440
23-07-2018,10,30,5014.930
23-07-2018,11,0,5022.600
23-07-2018,11,30,5099.040
23-07-2018,12,0,5109.740
23-07-2018,12,30,5140.790
23-07-2018,13,0,5083.850
23-07-2018,13,30,4977.480
23-07-2018,14,0,5184.440
23-07-2018,14,30,5307.620
23-07-2018,15,0,5457.480
23-07-2018,15,30,5478.800
23-07-2018,16,0,5440.570
23-07-2018,16,30,5370.300
23-07-2018,17,0,5264.350
23-07-2018,17,30,5122.760
23-07-2018,18,0,4940.300
23-07-2018,18,30,4830.320
23-07-2018,19,0,4785.100
23-07-2018,19,30,4893.900
23-07-2018,20,0,4937.560
23-07-2018,20,30,4942.220
23-07-2018,21,0,4935.700
23-07-2018,21,30,5094.290
23-07-2018,22,0,5335.350
23-07-2018,22,30,5502.600
23-07-2018,23,0,5555.210
23-07-2018,23,30,5538.130
24-07-2018,0,0,5395.220
24-07-2018,0,30,5183.810
24-07-2018,1,0,5028.120
24-07-2018,1,30,4895.500
24-07-2018,2,0,4781.710
24-07-2018,2,30,4643.450
24-07-2018,3,0,4549.020
24-07-2018,3,30,4437.880
24-07-2018,4,0,4318.440
24-07-2018,4,30,4222.360
24-07-2018,5,0,4148.540
24-07-2018,5,30,4104.060
24-07-2018,6,0,4050.780
24-07-2018,6,30,4096.970
24-07-2018,7,0,4095.710
24-07-2018,7,30,4097.990
24-07-2018,8,0,4133.570
24-07-2018,8,30,4262.480
24-07-2018,9,0,4362.280
24-07-2018,9,30,4714.980
24-07-2018,10,0,4983.780
24-07-2018,10,30,5112.190
24-07-2018,11,0,5256.090
24-07-2018,11,30,5291.490
24-07-2018,12,0,5321.460
24-07-2018,12,30,5299.800
24-07-2018,13,0,5246.290
24-07-2018,13,30,5213.140
24-07-2018,14,0,5443.230
24-07-2018,14,30,5664.020
24-07-2018,15,0,5728.750
24-07-2018,15,30,5804.220
24-07-2018,16,0,5819.250
24-07-2018,16,30,5795.210
24-07-2018,17,0,5606.730
24-07-2018,17,30,5487.740
24-07-2018,18,0,5289.160
24-07-2018,18,30,5197.130
24-07-2018,19,0,5172.220
24-07-2018,19,30,5192.720
24-07-2018,20,0,5322.090
24-07-2018,20,30,5387.540
24-07-2018,21,0,5409.670
24-07-2018,21,30,5593.440
24-07-2018,22,0,5804.400
24-07-2018,22,30,5933.500
24-07-2018,23,0,5989.580
24-07-2018,23,30,5907.750
25-07-2018,0,0,5734.420
25-07-2018,0,30,5538.790
25-07-2018,1,0,5357.300
25-07-2018,1,30,5214.760
25-07-2018,2,0,5106.900
25-07-2018,2,30,4992.520
25-07-2018,3,0,4874.200
25-07-2018,3,30,4744.740
25-07-2018,4,0,4631.260
25-07-2018,4,30,4498.500
25-07-2018,5,0,4418.310
25-07-2018,5,30,4314.910
25-07-2018,6,0,4235.660
25-07-2018,6,30,4236.380
25-07-2018,7,0,4208.630
25-07-2018,7,30,4218.830
25-07-2018,8,0,4203.490
25-07-2018,8,30,4249.600
25-07-2018,9,0,4347.340
25-07-2018,9,30,4660.220
25-07-2018,10,0,4897.570
25-07-2018,10,30,5041.070
25-07-2018,11,0,5043.440
25-07-2018,11,30,5032.360
25-07-2018,12,0,5102.570
25-07-2018,12,30,5080.230
25-07-2018,13,0,4979.870
25-07-2018,13,30,4926.610
25-07-2018,14,0,5120.980
25-07-2018,14,30,5310.690
25-07-2018,15,0,5462.240
25-07-2018,15,30,5486.720
