time,value
00:00,5642.910
00:05,5608.540
00:10,5557.780
00:15,5531.510
00:20,5522.400
00:25,5449.830
00:30,5430.700
00:35,5403.940
00:40,5380.080
00:45,5349.710
00:50,5325.900
00:55,5293.670
01:00,5253.330
01:05,5230.570
01:10,5209.910
01:15,5184.940
01:20,5150.710
01:25,5128.850
01:30,5114.830
01:35,5080.870
01:40,5061.400
01:45,5037.090
01:50,5025.500
01:55,5006.900
02:00,4978.390
02:05,4931.510
02:10,4892.800
02:15,4874.110
02:20,4858.170
02:25,4834.000
02:30,4808.680
02:35,4798.060
02:40,4779.780
02:45,4753.010
02:50,4721.350
02:55,4705.050
03:00,4684.220
03:05,4671.640
03:10,4639.700
03:15,4596.120
03:20,4566.830
03:25,4555.690
03:30,4539.100
03:35,4527.420
03:40,4505.050
03:45,4490.540
03:50,4473.730
03:55,4451.980
04:00,4440.450
04:05,4415.570
04:10,4396.470
04:15,4379.150
04:20,4367.830
04:25,4342.420
04:30,4335.030
04:35,4323.810
04:40,4304.760
04:45,4283.370
04:50,4267.790
04:55,4240.810
05:00,4243.450
05:05,4239.220
05:10,4220.400
05:15,4207.950
05:20,4190.350
05:25,4171.440
05:30,4172.820
05:35,4143.120
05:40,4130.900
05:45,4102.680
05:50,4095.840
05:55,4062.370
06:00,4077.790
06:05,4077.280
06:10,4075.780
06:15,4062.860
06:20,4067.670
06:25,4078.550
06:30,4078.920
06:35,4082.330
06:40,4070.680
06:45,4079.360
06:50,4066.010
06:55,4069.330
07:00,4066.830
07:05,4047.500
07:10,4044.150
07:15,4034.020
07:20,4035.690
07:25,4037.950
07:30,4039.110
07:35,4039.720
07:40,4034.210
07:45,4030.350
07:50,4042.590
07:55,4079.610
08:00,4028.120
08:05,4090.030
08:10,4058.120
08:15,4077.420
08:20,4104.220
08:25,4113.060
08:30,4134.030
08:35,4126.170
08:40,4120.590
08:45,4132.560
08:50,4153.930
08:55,4167.210
09:00,4216.250
09:05,4251.640
09:10,4311.800
09:15,4371.050
09:20,4442.260
09:25,4498.150
09:30,4514.210
09:35,4580.000
09:40,4631.930
09:45,4650.590
09:50,4697.190
09:55,4735.280
10:00,4754.900
10:05,4784.210
10:10,4808.620
10:15,4811.200
10:20,4871.530
10:25,4923.540
10:30,4948.430
10:35,4965.800
10:40,4975.730
10:45,4947.460
10:50,5007.200
10:55,4983.830
11:00,4946.260
11:05,5027.040
11:10,5049.280
11:15,5032.600
11:20,5074.090
11:25,5077.560
11:30,5083.150
11:35,5088.620
11:40,5075.520
11:45,5098.270
11:50,5063.900
11:55,5123.460
12:00,5149.820
12:05,5132.020
12:10,5136.920
12:15,5142.140
12:20,5143.550
12:25,5192.070
12:30,5183.110
12:35,5184.550
12:40,5188.000
12:45,5193.230
12:50,5184.550
12:55,5165.260
13:00,5126.040
13:05,5039.580
13:10,4992.810
13:15,5008.520
13:20,4995.530
13:25,4994.770
13:30,4995.610
13:35,5014.580
13:40,5071.800
13:45,5105.060
13:50,5161.590
13:55,5172.350
14:00,5209.730
14:05,5231.750
14:10,5265.700
14:15,5292.240
14:20,5305.980
14:25,5398.520
14:30,5434.270
14:35,5457.050
14:40,5470.430
14:45,5509.900
14:50,5527.800
14:55,5530.960
15:00,5558.960
15:05,5558.180
15:10,5547.070
15:15,5580.790
15:20,5575.270
15:25,5577.180
15:30,5564.180
15:35,5528.880
15:40,5522.070
15:45,5478.510
15:50,5481.280
15:55,5511.640
16:00,5502.840
16:05,5524.130
16:10,5453.210
16:15,5455.470
16:20,5415.320
16:25,5387.530
16:30,5363.410
16:35,5422.390
16:40,5342.850
16:45,5389.030
16:50,5385.590
16:55,5346.650
17:00,5365.730
17:05,5370.270
17:10,5355.520
17:15,5140.210
17:20,5188.940
17:25,5220.800
17:30,5181.840
17:35,5234.950
17:40,5215.550
17:45,5197.440
17:50,5175.900
17:55,5131.250
18:00,5136.040
18:05,5093.150
18:10,5088.330
18:15,5032.800
18:20,5020.270
18:25,5013.600
18:30,4999.520
18:35,5003.580
18:40,4953.410
18:45,4977.650
18:50,4932.020
18:55,4976.330
19:00,4964.420
19:05,4971.100
19:10,4996.520
19:15,4990.790
19:20,5040.520
19:25,4985.780
19:30,5038.500
19:35,5027.890
19:40,5074.870
19:45,5067.150
19:50,5077.030
19:55,5125.020
20:00,5063.590
20:05,5098.720
20:10,5126.370
20:15,5167.030
20:20,5106.130
20:25,5169.310
20:30,5162.510
20:35,5133.130
20:40,5115.590
20:45,5092.650
20:50,5131.140
20:55,5129.820
21:00,5113.820
21:05,5108.090
21:10,5070.080
21:15,5121.530
21:20,5162.870
21:25,5181.870
21:30,5205.720
21:35,5218.140
21:40,5233.030
21:45,5294.790
21:50,5354.450
21:55,5399.260
22:00,5396.730
22:05,5396.210
22:10,5402.750
22:15,5440.040
22:20,5485.650
22:25,5494.680
22:30,5554.710
22:35,5527.640
22:40,5568.070
22:45,5561.270
22:50,5579.950
22:55,5604.790
23:00,5595.420
23:05,5605.910
23:10,5627.580
23:15,5603.620
23:20,5619.460
23:25,5593.140
23:30,5571.260
23:35,5577.570
23:40,5569.210
23:45,5543.750
23:50,5523.520
23:55,5507.760
