time,value
00:00,1898.850
00:05,1872.420
00:10,1868.650
00:15,1861.340
00:20,1852.460
00:25,1825.210
00:30,1840.280
00:35,1804.800
00:40,1806.810
00:45,1792.800
00:50,1785.680
00:55,1776.730
01:00,1766.620
01:05,1749.480
01:10,1743.790
01:15,1722.930
01:20,1731.460
01:25,1716.210
01:30,1718.880
01:35,1722.250
01:40,1717.970
01:45,1701.070
01:50,1700.660
01:55,1704.470
02:00,1681.250
02:05,1676.160
02:10,1668.650
02:15,1668.490
02:20,1664.650
02:25,1654.330
02:30,1664.610
02:35,1649.070
02:40,1642.580
02:45,1652.310
02:50,1640.130
02:55,1644.260
03:00,1631.960
03:05,1648.830
03:10,1647.140
03:15,1614.720
03:20,1599.590
03:25,1595.210
03:30,1587.150
03:35,1617.970
03:40,1607.750
03:45,1608.130
03:50,1612.970
03:55,1598.090
04:00,1626.730
04:05,1626.100
04:10,1624.860
04:15,1660.660
04:20,1662.920
04:25,1678.810
04:30,1690.750
04:35,1689.800
04:40,1709.420
04:45,1716.310
04:50,1711.310
04:55,1734.090
05:00,1751.400
05:05,1770.280
05:10,1791.950
05:15,1794.210
05:20,1828.090
05:25,1841.920
05:30,1878.810
05:35,1892.790
05:40,1907.210
05:45,1929.930
05:50,1946.710
05:55,1976.100
06:00,2006.980
06:05,2025.570
06:10,2084.340
06:15,2103.010
06:20,2135.500
06:25,2176.040
06:30,2197.510
06:35,2242.540
06:40,2286.790
06:45,2311.740
06:50,2346.460
06:55,2373.920
07:00,2403.790
07:05,2442.290
07:10,2488.830
07:15,2520.430
07:20,2535.360
07:25,2529.900
07:30,2580.670
07:35,2573.750
07:40,2604.200
07:45,2635.240
07:50,2632.350
07:55,2646.270
08:00,2689.820
08:05,2687.660
08:10,2736.240
08:15,2714.630
08:20,2744.910
08:25,2719.740
08:30,2757.720
08:35,2802.430
08:40,2794.550
08:45,2806.960
08:50,2768.160
08:55,2804.860
09:00,2852.940
09:05,2861.620
09:10,2898.750
09:15,2914.320
09:20,2942.060
09:25,2956.860
09:30,2996.880
09:35,3048.060
09:40,3055.460
09:45,3069.800
09:50,3018.210
09:55,3048.480
10:00,3095.300
10:05,3119.640
10:10,3097.240
10:15,3095.170
10:20,3120.500
10:25,3126.320
10:30,3128.120
10:35,3118.330
10:40,3123.290
10:45,3115.060
10:50,3108.620
10:55,3116.730
11:00,3114.260
11:05,3070.210
11:10,3101.780
11:15,3089.000
11:20,3094.870
11:25,3104.000
11:30,3096.120
11:35,3039.930
11:40,3043.140
11:45,3047.090
11:50,3025.710
11:55,3035.450
12:00,3037.570
12:05,3012.950
12:10,2995.510
12:15,3001.640
12:20,2982.810
12:25,2962.370
12:30,2960.430
12:35,2913.340
12:40,2911.840
12:45,2866.580
12:50,2888.850
12:55,2848.560
13:00,2801.160
13:05,2718.690
13:10,2675.940
13:15,2707.320
13:20,2660.800
13:25,2622.510
13:30,2657.710
13:35,2664.080
13:40,2625.870
13:45,2649.040
13:50,2651.060
13:55,2649.720
14:00,2628.200
14:05,2668.820
14:10,2621.720
14:15,2649.860
14:20,2642.890
14:25,2642.490
14:30,2629.590
14:35,2644.490
14:40,2622.030
14:45,2580.520
14:50,2575.480
14:55,2610.050
15:00,2591.170
15:05,2595.440
15:10,2589.530
15:15,2599.500
15:20,2582.470
15:25,2563.300
15:30,2614.740
15:35,2562.640
15:40,2579.750
15:45,2580.650
15:50,2573.730
15:55,2578.740
16:00,2537.730
16:05,2560.200
16:10,2572.240
16:15,2564.450
16:20,2577.740
16:25,2561.040
16:30,2574.080
16:35,2566.020
16:40,2588.880
16:45,2583.210
16:50,2601.300
16:55,2578.690
17:00,2583.910
17:05,2603.750
17:10,2591.960
17:15,2619.750
17:20,2637.070
17:25,2619.790
17:30,2641.090
17:35,2639.080
17:40,2665.960
17:45,2604.600
17:50,2593.340
17:55,2678.470
18:00,2661.840
18:05,2700.800
18:10,2733.640
18:15,2732.350
18:20,2759.320
18:25,2769.960
18:30,2800.040
18:35,2833.450
18:40,2828.330
18:45,2859.420
18:50,2876.780
18:55,2901.880
19:00,2870.980
19:05,2961.700
19:10,2910.460
19:15,2920.710
19:20,2886.350
19:25,2898.890
19:30,2924.110
19:35,2865.090
19:40,2895.090
19:45,2879.250
19:50,2827.030
19:55,2834.240
20:00,2808.640
20:05,2787.140
20:10,2758.990
20:15,2758.440
20:20,2739.700
20:25,2746.410
20:30,2722.070
20:35,2681.260
20:40,2646.070
20:45,2673.200
20:50,2634.550
20:55,2616.910
21:00,2569.370
21:05,2545.780
21:10,2534.440
21:15,2523.330
21:20,2528.310
21:25,2482.030
21:30,2475.820
21:35,2488.110
21:40,2454.970
21:45,2458.820
21:50,2473.370
21:55,2438.930
22:00,2432.260
22:05,2401.180
22:10,2377.250
22:15,2336.950
22:20,2336.700
22:25,2352.720
22:30,2323.990
22:35,2326.070
22:40,2290.860
22:45,2268.220
22:50,2270.190
22:55,2233.880
23:00,2212.710
23:05,2201.160
23:10,2182.400
23:15,2166.830
23:20,2142.560
23:25,2117.040
23:30,2122.740
23:35,2076.280
23:40,2068.370
23:45,2047.570
23:50,2009.430
23:55,1999.610
