time,value
00:00,5190.530
00:05,5152.230
00:10,5121.860
00:15,5100.830
00:20,5118.010
00:25,5097.370
00:30,5083.730
00:35,5057.200
00:40,5046.390
00:45,5029.160
00:50,5003.930
00:55,4977.090
01:00,4949.630
01:05,4940.060
01:10,4912.860
01:15,4903.930
01:20,4875.160
01:25,4849.500
01:30,4838.700
01:35,4813.810
01:40,4804.750
01:45,4778.690
01:50,4770.320
01:55,4743.570
02:00,4716.590
02:05,4697.790
02:10,4666.650
02:15,4646.040
02:20,4634.040
02:25,4624.690
02:30,4600.430
02:35,4585.740
02:40,4552.290
02:45,4542.820
02:50,4520.220
02:55,4479.330
03:00,4470.160
03:05,4447.270
03:10,4436.820
03:15,4421.040
03:20,4390.060
03:25,4379.700
03:30,4358.950
03:35,4343.920
03:40,4308.340
03:45,4289.330
03:50,4269.900
03:55,4264.100
04:00,4248.770
04:05,4214.540
04:10,4201.420
04:15,4179.790
04:20,4164.530
04:25,4143.280
04:30,4115.440
04:35,4098.250
04:40,4081.830
04:45,4070.430
04:50,4053.440
04:55,4043.270
05:00,4029.000
05:05,4022.920
05:10,4017.460
05:15,3980.930
05:20,3969.960
05:25,3923.860
05:30,3900.420
05:35,3872.920
05:40,3854.750
05:45,3828.670
05:50,3818.850
05:55,3824.840
06:00,3807.990
06:05,3800.690
06:10,3768.530
06:15,3741.050
06:20,3739.850
06:25,3760.080
06:30,3731.590
06:35,3730.670
06:40,3746.610
06:45,3720.570
06:50,3740.340
06:55,3705.800
07:00,3693.460
07:05,3713.450
07:10,3708.590
07:15,3727.700
07:20,3746.670
07:25,3731.670
07:30,3712.770
07:35,3713.510
07:40,3726.590
07:45,3742.060
07:50,3713.780
07:55,3727.050
08:00,3731.170
08:05,3730.000
08:10,3706.460
08:15,3679.390
08:20,3741.870
08:25,3726.590
08:30,3750.550
08:35,3737.180
08:40,3742.230
08:45,3760.670
08:50,3767.730
08:55,3788.640
09:00,3785.940
09:05,3784.090
09:10,3818.440
09:15,3858.410
09:20,3782.430
09:25,3879.950
09:30,3919.890
09:35,3943.530
09:40,3990.170
09:45,4032.670
09:50,4049.200
09:55,4076.960
10:00,4085.540
10:05,4140.000
10:10,4138.490
10:15,4204.810
10:20,4207.400
10:25,4261.180
10:30,4273.060
10:35,4325.030
10:40,4358.330
10:45,4321.580
10:50,4383.990
10:55,4379.770
11:00,4397.620
11:05,4429.260
11:10,4414.410
11:15,4457.680
11:20,4456.870
11:25,4492.210
11:30,4519.190
11:35,4513.470
11:40,4517.750
11:45,4557.820
11:50,4584.850
11:55,4577.310
12:00,4596.530
12:05,4629.700
12:10,4637.980
12:15,4582.600
12:20,4550.460
12:25,4639.390
12:30,4652.010
12:35,4682.460
12:40,4677.940
12:45,4689.220
12:50,4720.190
12:55,4696.260
13:00,4673.290
13:05,4643.220
13:10,4619.300
13:15,4610.860
13:20,4628.790
13:25,4635.550
13:30,4684.860
13:35,4680.110
13:40,4746.220
13:45,4783.870
13:50,4832.330
13:55,4830.390
14:00,4881.040
14:05,4939.510
14:10,4948.170
14:15,4969.120
14:20,4999.580
14:25,5005.910
14:30,5035.890
14:35,5078.500
14:40,5106.470
14:45,5102.260
14:50,5138.670
14:55,5180.680
15:00,5153.190
15:05,5200.180
15:10,5159.790
15:15,5163.850
15:20,5149.610
15:25,5162.950
15:30,5213.320
15:35,5224.040
15:40,5150.670
15:45,5170.420
15:50,5166.120
15:55,5170.050
16:00,5120.160
16:05,5117.110
16:10,5108.020
16:15,5114.330
16:20,5040.360
16:25,5038.260
16:30,5001.730
16:35,4990.340
16:40,4958.760
16:45,4936.770
16:50,4883.850
16:55,4876.090
17:00,4866.500
17:05,4839.440
17:10,4835.390
17:15,4827.440
17:20,4811.670
17:25,4815.380
17:30,4799.720
17:35,4775.050
17:40,4756.890
17:45,4764.340
17:50,4689.850
17:55,4682.420
18:00,4676.400
18:05,4690.270
18:10,4659.290
18:15,4625.520
18:20,4632.580
18:25,4623.790
18:30,4598.110
18:35,4585.130
18:40,4611.530
18:45,4622.430
18:50,4581.990
18:55,4556.980
19:00,4612.700
19:05,4631.410
19:10,4619.690
19:15,4618.530
19:20,4679.070
19:25,4665.460
19:30,4693.440
19:35,4729.150
19:40,4752.010
19:45,4774.960
19:50,4765.750
19:55,4786.400
20:00,4786.750
20:05,4805.390
20:10,4788.570
20:15,4806.140
20:20,4832.000
20:25,4817.440
20:30,4834.300
20:35,4816.820
20:40,4881.390
20:45,4901.910
20:50,4916.860
20:55,4938.240
21:00,4913.780
21:05,4905.290
21:10,4909.430
21:15,4932.550
21:20,4956.350
21:25,4986.020
21:30,5042.370
21:35,5067.710
21:40,5032.430
21:45,5069.690
21:50,5115.140
21:55,5171.310
22:00,5151.190
22:05,5169.290
22:10,5234.890
22:15,5237.820
22:20,5271.990
22:25,5259.010
22:30,5279.760
22:35,5316.890
22:40,5369.370
22:45,5368.500
22:50,5345.920
22:55,5378.950
23:00,5365.080
23:05,5396.690
23:10,5389.800
23:15,5388.920
23:20,5381.350
23:25,5332.560
23:30,5361.390
23:35,5350.690
23:40,5354.670
23:45,5345.740
23:50,5352.000
23:55,5316.370
