Date,Hour,Load
08-05-2018,19,4231.98
08-05-2018,20,4291.70
08-05-2018,21,4017.30
08-05-2018,22,4049.82
08-05-2018,23,4396.98
09-05-2018,0,4338.95
09-05-2018,1,4083.83
09-05-2018,2,3863.38
09-05-2018,3,3676.97
09-05-2018,4,3493.69
09-05-2018,5,3366.46
09-05-2018,6,3320.46
09-05-2018,7,3315.47
09-05-2018,8,3319.87
09-05-2018,9,3566.25
09-05-2018,10,4114.82
09-05-2018,11,4320.83
09-05-2018,12,4532.80
09-05-2018,13,4502.73
09-05-2018,14,4527.58
09-05-2018,15,4730.01
09-05-2018,16,4398.79
09-05-2018,17,4139.67
09-05-2018,18,4135.29
09-05-2018,19,4072.70
09-05-2018,20,4137.76
09-05-2018,21,4063.32
09-05-2018,22,4195.13
09-05-2018,23,4422.28
10-05-2018,0,4285.50
10-05-2018,1,4011.04
10-05-2018,2,3799.98
10-05-2018,3,3588.70
10-05-2018,4,3425.14
10-05-2018,5,3314.83
10-05-2018,6,3281.12
10-05-2018,7,3271.60
10-05-2018,8,3275.65
10-05-2018,9,3506.33
10-05-2018,10,4073.75
10-05-2018,11,4263.32
10-05-2018,12,4437.38
10-05-2018,13,4353.57
10-05-2018,14,4408.24
10-05-2018,15,4693.92
10-05-2018,16,4748.17
10-05-2018,17,4676.04
10-05-2018,18,4432.80
10-05-2018,19,4245.33
10-05-2018,20,4383.85
10-05-2018,21,4304.93
10-05-2018,22,4547.69
10-05-2018,23,4881.18
11-05-2018,0,4741.07
11-05-2018,1,4452.44
11-05-2018,2,4201.85
11-05-2018,3,3977.39
11-05-2018,4,3776.35
11-05-2018,5,3603.65
11-05-2018,6,3513.68
11-05-2018,7,3509.15
11-05-2018,8,3572.91
11-05-2018,9,3782.51
11-05-2018,10,4342.17
11-05-2018,11,4526.87
11-05-2018,12,4714.62
11-05-2018,13,4659.15
11-05-2018,14,4737.71
11-05-2018,15,5130.37
11-05-2018,16,5168.62
11-05-2018,17,5070.46
11-05-2018,18,4724.77
11-05-2018,19,4573.41
11-05-2018,20,4626.79
11-05-2018,21,4613.81
11-05-2018,22,4921.36
11-05-2018,23,5272.13
12-05-2018,0,5190.53
12-05-2018,1,4949.63
12-05-2018,2,4716.59
12-05-2018,3,4470.16
12-05-2018,4,4248.77
12-05-2018,5,4029.00
12-05-2018,6,3807.99
12-05-2018,7,3693.46
12-05-2018,8,3731.17
12-05-2018,9,3785.94
12-05-2018,10,4085.54
12-05-2018,11,4397.62
12-05-2018,12,4596.53
12-05-2018,13,4673.29
12-05-2018,14,4881.04
12-05-2018,15,5153.19
12-05-2018,16,5120.16
12-05-2018,17,4866.50
12-05-2018,18,4676.40
12-05-2018,19,4612.70
12-05-2018,20,4786.75
12-05-2018,21,4913.78
12-05-2018,22,5151.19
12-05-2018,23,5365.08
13-05-2018,0,5337.87
13-05-2018,1,5143.91
13-05-2018,2,4934.89
13-05-2018,3,4688.99
13-05-2018,4,4479.11
13-05-2018,5,4282.84
13-05-2018,6,3991.76
13-05-2018,7,3826.17
13-05-2018,8,3726.67
13-05-2018,9,3709.52
13-05-2018,10,4018.01
13-05-2018,11,4292.69
13-05-2018,12,4541.54
13-05-2018,13,4650.76
13-05-2018,14,4894.24
13-05-2018,15,5168.42
13-05-2018,16,5006.61
13-05-2018,17,3401.21
13-05-2018,18,3402.22
13-05-2018,19,3523.31
13-05-2018,20,3109.38
13-05-2018,21,3245.27
13-05-2018,22,3503.97
13-05-2018,23,3873.57
14-05-2018,0,4017.15
14-05-2018,1,3936.09
14-05-2018,2,3833.33
14-05-2018,3,3750.75
14-05-2018,4,3675.35
14-05-2018,5,3610.54
14-05-2018,6,3523.52
14-05-2018,7,3557.10
14-05-2018,8,3604.79
14-05-2018,9,3755.55
14-05-2018,10,3945.91
14-05-2018,11,4062.43
14-05-2018,12,4320.30
14-05-2018,13,4256.92
14-05-2018,14,4448.23
14-05-2018,15,4753.38
14-05-2018,16,4768.34
14-05-2018,17,4619.82
14-05-2018,18,4395.82
14-05-2018,19,4254.12
14-05-2018,20,4372.91
14-05-2018,21,4295.86
14-05-2018,22,4565.65
14-05-2018,23,4896.04
15-05-2018,0,4818.52
15-05-2018,1,4552.86
15-05-2018,2,4277.30
15-05-2018,3,4027.25
15-05-2018,4,3796.62
15-05-2018,5,3651.67
15-05-2018,6,3544.40
15-05-2018,7,3550.29
15-05-2018,8,3567.36
15-05-2018,9,3744.31
15-05-2018,10,4309.25
15-05-2018,11,4625.05
15-05-2018,12,4750.24
15-05-2018,13,4750.00
15-05-2018,14,4867.62
15-05-2018,15,5164.52
15-05-2018,16,5102.79
15-05-2018,17,5022.05
15-05-2018,18,4722.16
15-05-2018,19,4569.41
15-05-2018,20,4710.08
15-05-2018,21,4705.14
15-05-2018,22,4987.26
15-05-2018,23,5284.21
16-05-2018,0,5226.99
16-05-2018,1,4857.38
16-05-2018,2,4672.16
16-05-2018,3,2992.25
16-05-2018,4,2989.15
16-05-2018,5,3165.58
16-05-2018,6,3246.23
16-05-2018,7,3319.66
16-05-2018,8,3390.14
16-05-2018,9,3602.73
16-05-2018,10,4136.49
16-05-2018,11,4453.52
16-05-2018,12,4564.98
16-05-2018,13,4642.95
16-05-2018,14,4762.26
16-05-2018,15,5036.85
16-05-2018,16,5103.90
16-05-2018,17,4999.24
16-05-2018,18,4715.18
16-05-2018,19,4481.95
16-05-2018,20,4623.97
16-05-2018,21,4542.14
16-05-2018,22,4927.85
16-05-2018,23,5328.09
17-05-2018,0,5269.83
17-05-2018,1,4982.86
17-05-2018,2,4685.65
17-05-2018,3,4388.96
17-05-2018,4,4112.01
17-05-2018,5,3959.14
17-05-2018,6,3628.52
17-05-2018,7,3623.66
17-05-2018,8,3636.78
17-05-2018,9,3824.59
17-05-2018,10,4410.30
17-05-2018,11,4648.81
17-05-2018,12,4793.74
17-05-2018,13,4810.89
17-05-2018,14,4985.65
17-05-2018,15,5283.15
17-05-2018,16,5330.68
17-05-2018,17,5118.06
17-05-2018,18,4782.62
17-05-2018,19,4338.57
17-05-2018,20,4420.37
17-05-2018,21,4542.40
17-05-2018,22,4960.49
17-05-2018,23,5342.43
18-05-2018,0,5313.47
18-05-2018,1,5003.66
18-05-2018,2,4742.79
18-05-2018,3,4462.22
18-05-2018,4,4192.27
18-05-2018,5,3971.50
18-05-2018,6,3758.01
18-05-2018,7,3706.45
18-05-2018,8,3748.05
18-05-2018,9,3933.60
18-05-2018,10,4497.22
18-05-2018,11,4652.02
18-05-2018,12,4747.70
18-05-2018,13,4726.38
18-05-2018,14,4942.63
18-05-2018,15,5311.40
18-05-2018,16,5316.33
18-05-2018,17,5105.05
18-05-2018,18,4800.07
18-05-2018,19,4617.74
18-05-2018,20,4750.48
18-05-2018,21,4796.77
19-05-2018,0,5447.97
19-05-2018,1,5180.32
19-05-2018,2,4907.68
19-05-2018,3,4638.28
19-05-2018,4,4424.97
19-05-2018,5,4233.63
19-05-2018,6,3952.09
19-05-2018,7,3509.58
19-05-2018,8,3750.75
19-05-2018,9,3823.30
19-05-2018,10,4332.17
19-05-2018,11,4618.32
19-05-2018,12,4680.52
19-05-2018,13,4776.11
19-05-2018,14,4985.29
19-05-2018,15,5268.00
19-05-2018,16,4913.67
19-05-2018,17,4670.31
19-05-2018,18,4498.18
19-05-2018,19,4436.32
19-05-2018,20,4563.30
19-05-2018,21,4569.36
19-05-2018,22,4899.25
19-05-2018,23,5282.74
20-05-2018,0,5282.03
20-05-2018,1,5050.72
20-05-2018,2,4820.05
20-05-2018,3,4563.52
20-05-2018,4,4319.38
20-05-2018,5,4086.90
20-05-2018,6,3787.55
20-05-2018,7,3668.70
20-05-2018,8,3573.40
20-05-2018,9,3587.65
20-05-2018,10,3750.96
20-05-2018,11,4049.44
20-05-2018,12,4212.03
20-05-2018,13,4226.19
20-05-2018,14,4441.69
20-05-2018,15,4623.68
20-05-2018,16,4683.27
20-05-2018,17,4569.62
20-05-2018,18,4292.84
20-05-2018,19,4234.07
20-05-2018,20,4317.67
20-05-2018,21,4434.20
20-05-2018,22,4851.92
20-05-2018,23,5254.02
21-05-2018,0,5265.83
21-05-2018,1,5036.29
21-05-2018,2,4682.19
21-05-2018,3,4436.58
21-05-2018,4,4245.59
21-05-2018,5,4039.55
21-05-2018,6,3757.36
21-05-2018,7,3649.46
21-05-2018,8,3704.09
21-05-2018,9,3887.74
21-05-2018,10,4473.40
21-05-2018,11,4692.71
21-05-2018,12,4930.72
21-05-2018,13,4954.06
21-05-2018,14,4997.68
21-05-2018,15,5413.50
21-05-2018,16,5451.93
21-05-2018,17,5227.04
21-05-2018,18,4894.56
21-05-2018,19,4602.27
21-05-2018,20,4722.17
21-05-2018,21,4686.44
21-05-2018,22,5084.90
21-05-2018,23,5531.64
22-05-2018,0,5527.62
22-05-2018,1,5276.41
22-05-2018,2,4969.56
22-05-2018,3,4704.54
22-05-2018,4,4417.59
22-05-2018,5,4188.48
22-05-2018,6,3875.48
22-05-2018,7,3815.25
22-05-2018,8,3825.59
22-05-2018,9,4001.18
22-05-2018,10,4599.81
22-05-2018,11,4841.86
22-05-2018,12,5090.64
22-05-2018,13,5167.06
22-05-2018,14,5386.00
22-05-2018,15,5719.26
22-05-2018,16,5734.70
22-05-2018,17,5515.52
22-05-2018,18,5109.27
22-05-2018,19,4848.15
22-05-2018,20,5015.30
22-05-2018,21,5072.91
22-05-2018,22,5539.99
22-05-2018,23,5661.53
23-05-2018,0,5579.64
23-05-2018,1,5450.60
23-05-2018,2,5260.33
23-05-2018,3,5026.04
23-05-2018,4,4785.13
23-05-2018,5,4521.27
23-05-2018,6,4178.70
23-05-2018,7,3955.55
23-05-2018,8,4071.18
23-05-2018,9,4206.68
23-05-2018,10,4760.82
23-05-2018,11,5075.44
23-05-2018,12,5278.45
23-05-2018,13,5387.03
23-05-2018,14,5600.40
23-05-2018,15,5896.87
23-05-2018,16,5919.78
23-05-2018,17,5666.58
23-05-2018,18,5280.81
23-05-2018,19,5005.26
23-05-2018,20,5163.37
23-05-2018,21,5280.86
23-05-2018,22,5701.35
23-05-2018,23,6028.78
24-05-2018,0,5887.41
24-05-2018,1,5700.25
24-05-2018,2,5419.27
24-05-2018,3,5150.33
24-05-2018,4,4888.56
24-05-2018,5,4563.78
24-05-2018,6,4167.41
24-05-2018,7,4011.02
24-05-2018,8,3989.54
24-05-2018,9,4202.59
24-05-2018,10,4864.70
24-05-2018,11,5312.37
24-05-2018,12,5560.16
24-05-2018,13,5538.23
24-05-2018,14,5685.93
24-05-2018,15,5944.25
24-05-2018,16,5903.00
24-05-2018,17,5679.55
24-05-2018,18,5254.48
24-05-2018,19,4964.43
24-05-2018,20,5085.89
24-05-2018,21,5067.75
24-05-2018,22,5443.97
24-05-2018,23,5812.68
25-05-2018,0,5756.71
25-05-2018,1,5428.70
25-05-2018,2,5222.26
25-05-2018,3,4910.93
25-05-2018,4,4655.21
25-05-2018,5,4379.84
25-05-2018,6,4046.93
25-05-2018,7,3915.04
25-05-2018,8,3998.28
25-05-2018,9,4169.62
25-05-2018,10,4775.56
25-05-2018,11,4861.31
25-05-2018,12,5177.84
25-05-2018,13,5229.98
25-05-2018,14,5466.42
25-05-2018,15,5897.41
25-05-2018,16,5912.10
25-05-2018,17,5733.45
25-05-2018,18,5212.69
25-05-2018,19,4921.76
25-05-2018,20,4997.56
25-05-2018,21,4989.19
25-05-2018,22,5393.09
25-05-2018,23,5771.79
26-05-2018,0,5821.95
26-05-2018,1,5562.15
26-05-2018,2,5311.32
26-05-2018,3,5025.78
26-05-2018,4,4776.43
26-05-2018,5,4499.79
26-05-2018,6,4131.63
26-05-2018,7,3960.58
26-05-2018,8,3904.98
26-05-2018,9,3975.26
26-05-2018,10,4426.74
26-05-2018,11,4767.84
26-05-2018,12,4774.85
26-05-2018,13,4977.08
26-05-2018,14,4650.91
26-05-2018,15,5550.21
26-05-2018,16,5579.35
26-05-2018,17,5285.90
26-05-2018,18,5073.06
26-05-2018,19,4712.16
26-05-2018,20,4867.79
26-05-2018,21,4991.17
26-05-2018,22,5346.60
26-05-2018,23,5744.58
27-05-2018,0,5833.24
27-05-2018,1,5511.44
27-05-2018,2,5395.11
27-05-2018,3,5114.08
27-05-2018,4,4873.01
27-05-2018,5,4605.86
27-05-2018,6,4212.47
27-05-2018,7,3995.50
27-05-2018,8,3850.65
27-05-2018,9,3798.48
27-05-2018,10,3863.12
27-05-2018,11,4337.40
27-05-2018,12,4546.95
27-05-2018,13,4770.25
27-05-2018,14,4941.52
27-05-2018,15,5054.54
27-05-2018,16,5111.72
27-05-2018,17,4928.42
27-05-2018,18,4573.40
27-05-2018,19,4505.02
27-05-2018,20,4722.93
27-05-2018,21,4851.33
27-05-2018,22,5289.67
27-05-2018,23,5834.79
28-05-2018,0,5925.46
28-05-2018,1,5746.11
28-05-2018,2,5492.66
28-05-2018,3,5232.67
28-05-2018,4,4974.01
28-05-2018,5,4683.29
28-05-2018,6,4331.94
28-05-2018,7,4164.23
28-05-2018,8,4195.20
28-05-2018,9,4345.32
28-05-2018,10,4901.54
28-05-2018,11,5216.20
28-05-2018,12,5451.16
28-05-2018,13,5566.62
28-05-2018,14,5794.67
28-05-2018,15,6053.37
28-05-2018,16,6016.24
28-05-2018,17,5720.44
28-05-2018,18,5304.10
28-05-2018,19,5001.17
28-05-2018,20,5079.55
28-05-2018,21,5239.26
28-05-2018,22,5738.84
28-05-2018,23,6146.97
29-05-2018,0,6069.72
29-05-2018,1,5775.29
29-05-2018,2,5523.30
29-05-2018,3,5252.74
29-05-2018,4,4993.82
29-05-2018,5,4714.09
29-05-2018,6,4378.71
29-05-2018,7,4259.22
29-05-2018,8,4284.49
29-05-2018,9,4515.16
29-05-2018,10,5196.97
29-05-2018,11,5471.34
29-05-2018,12,5623.49
29-05-2018,13,5680.57
29-05-2018,14,5809.98
29-05-2018,15,6129.38
29-05-2018,16,6086.57
29-05-2018,17,5893.92
29-05-2018,18,5421.08
29-05-2018,19,5190.32
29-05-2018,20,5325.53
29-05-2018,21,5743.77
29-05-2018,22,6067.53
29-05-2018,23,6254.29
30-05-2018,0,6136.53
30-05-2018,1,5843.47
30-05-2018,2,5606.00
30-05-2018,3,5341.32
30-05-2018,4,5141.22
30-05-2018,5,4827.15
30-05-2018,6,4459.34
30-05-2018,7,4295.28
30-05-2018,8,4269.97
30-05-2018,9,4448.53
30-05-2018,10,5017.97
30-05-2018,11,5355.51
30-05-2018,12,5586.69
30-05-2018,13,5710.99
30-05-2018,14,6029.83
30-05-2018,15,6260.70
30-05-2018,16,6341.69
30-05-2018,17,6034.82
30-05-2018,18,5518.46
30-05-2018,19,5171.56
30-05-2018,20,5295.16
30-05-2018,21,5360.39
30-05-2018,22,5800.45
30-05-2018,23,6087.61
31-05-2018,0,6061.73
31-05-2018,1,5790.44
31-05-2018,2,5555.11
31-05-2018,3,5288.45
31-05-2018,4,5046.34
31-05-2018,5,4807.52
31-05-2018,6,4476.46
31-05-2018,7,4330.16
31-05-2018,8,4350.84
31-05-2018,9,4560.96
31-05-2018,10,5239.27
31-05-2018,11,5460.30
31-05-2018,12,5636.59
31-05-2018,13,5732.70
31-05-2018,14,6045.89
31-05-2018,15,6319.67
31-05-2018,16,6346.23
31-05-2018,17,6039.41
31-05-2018,18,5559.23
31-05-2018,19,5286.18
31-05-2018,20,5378.29
31-05-2018,21,5499.66
31-05-2018,22,5983.13
31-05-2018,23,6315.10
01-06-2018,0,6284.52
01-06-2018,1,6048.08
01-06-2018,2,5794.46
01-06-2018,3,5539.89
01-06-2018,4,5330.26
01-06-2018,5,5053.50
01-06-2018,6,4683.81
01-06-2018,7,4446.45
01-06-2018,8,4398.64
01-06-2018,9,4606.55
01-06-2018,10,5208.28
01-06-2018,11,5549.55
01-06-2018,12,5797.44
01-06-2018,13,5890.86
01-06-2018,14,6156.84
01-06-2018,15,6556.74
01-06-2018,16,6570.59
01-06-2018,17,6262.64
01-06-2018,18,5740.74
01-06-2018,19,5398.81
01-06-2018,20,5443.47
01-06-2018,21,4481.29
01-06-2018,22,4843.50
01-06-2018,23,5308.74
02-06-2018,0,5437.58
02-06-2018,1,5247.07
02-06-2018,2,4996.83
02-06-2018,3,4746.20
02-06-2018,4,4512.93
02-06-2018,5,4272.64
02-06-2018,6,3960.62
02-06-2018,7,3858.20
02-06-2018,8,3792.80
02-06-2018,9,3891.70
02-06-2018,10,4337.33
02-06-2018,11,4631.21
02-06-2018,12,4859.37
02-06-2018,13,4884.20
02-06-2018,14,5145.62
02-06-2018,15,5512.21
02-06-2018,16,5577.72
02-06-2018,17,5364.64
02-06-2018,18,5010.28
02-06-2018,19,4746.07
02-06-2018,20,4841.35
02-06-2018,21,4840.20
02-06-2018,22,5144.87
02-06-2018,23,5503.25
03-06-2018,0,5561.85
03-06-2018,1,5320.32
03-06-2018,2,5054.11
03-06-2018,3,4785.00
03-06-2018,4,4571.86
03-06-2018,5,4329.56
03-06-2018,6,4017.80
03-06-2018,7,3873.22
03-06-2018,8,3861.75
03-06-2018,9,3751.52
03-06-2018,10,4035.37
03-06-2018,11,4326.79
03-06-2018,12,4597.94
03-06-2018,13,4706.57
03-06-2018,14,4936.09
03-06-2018,15,5278.62
03-06-2018,16,5293.55
03-06-2018,17,5035.71
03-06-2018,18,4726.11
03-06-2018,19,4566.82
03-06-2018,20,4731.75
03-06-2018,21,4890.08
03-06-2018,22,5401.31
03-06-2018,23,5833.16
04-06-2018,0,5870.86
04-06-2018,1,5614.75
04-06-2018,2,5360.97
04-06-2018,3,5109.59
04-06-2018,4,4858.71
04-06-2018,5,4622.61
04-06-2018,6,4285.56
04-06-2018,7,4196.22
04-06-2018,8,4181.16
04-06-2018,9,4451.59
04-06-2018,10,5052.13
04-06-2018,11,5382.92
04-06-2018,12,5591.96
04-06-2018,13,5777.88
04-06-2018,14,6053.92
04-06-2018,15,6304.74
04-06-2018,16,6324.81
04-06-2018,17,6045.97
04-06-2018,18,5613.42
04-06-2018,19,5259.68
04-06-2018,20,5358.45
04-06-2018,21,5485.42
04-06-2018,22,5947.58
04-06-2018,23,6273.88
05-06-2018,0,6236.29
05-06-2018,1,5969.35
05-06-2018,2,5706.58
05-06-2018,3,5423.50
05-06-2018,4,5192.49
05-06-2018,5,4935.64
05-06-2018,6,4578.88
05-06-2018,7,4351.71
05-06-2018,8,4325.03
05-06-2018,9,4487.89
05-06-2018,10,5289.15
05-06-2018,11,5610.53
05-06-2018,12,5833.50
05-06-2018,13,5956.33
05-06-2018,14,6224.64
05-06-2018,15,6464.42
05-06-2018,16,6533.07
05-06-2018,17,6238.09
05-06-2018,18,5750.44
05-06-2018,19,5424.68
05-06-2018,20,5498.58
05-06-2018,21,5640.81
05-06-2018,22,6119.20
05-06-2018,23,6488.17
06-06-2018,0,6372.43
06-06-2018,1,6116.61
06-06-2018,2,5915.69
06-06-2018,3,5632.00
06-06-2018,4,5355.90
06-06-2018,5,5054.72
06-06-2018,6,4571.95
06-06-2018,7,4347.70
06-06-2018,8,4315.57
06-06-2018,9,4470.45
06-06-2018,10,4963.32
06-06-2018,11,5322.35
06-06-2018,12,5501.37
06-06-2018,13,5556.63
06-06-2018,14,5727.77
06-06-2018,15,6062.42
06-06-2018,16,6159.90
06-06-2018,17,5908.97
06-06-2018,18,5580.55
06-06-2018,19,5263.68
06-06-2018,20,5311.21
06-06-2018,21,5404.90
06-06-2018,22,5754.98
06-06-2018,23,6123.80
07-06-2018,0,6063.22
07-06-2018,1,5739.59
07-06-2018,2,5524.37
07-06-2018,3,5232.83
07-06-2018,4,5002.56
07-06-2018,5,4723.29
07-06-2018,6,4391.98
07-06-2018,7,4234.06
07-06-2018,8,4321.77
07-06-2018,9,4466.66
07-06-2018,10,5127.38
07-06-2018,11,5511.14
07-06-2018,12,5793.73
07-06-2018,13,5939.38
07-06-2018,14,6160.15
07-06-2018,15,6491.63
07-06-2018,16,6468.88
07-06-2018,17,6168.77
07-06-2018,18,5755.20
07-06-2018,19,5406.63
07-06-2018,20,5505.74
07-06-2018,21,5641.67
07-06-2018,22,6183.60
07-06-2018,23,6476.46
08-06-2018,0,6432.67
08-06-2018,1,6132.93
08-06-2018,2,5887.07
08-06-2018,3,5591.75
08-06-2018,4,5373.76
08-06-2018,5,5228.47
08-06-2018,6,4757.35
08-06-2018,7,4627.26
08-06-2018,8,4599.51
08-06-2018,9,4798.91
08-06-2018,10,5478.75
08-06-2018,11,5876.51
08-06-2018,12,6094.33
08-06-2018,13,6209.74
08-06-2018,14,6522.03
08-06-2018,15,6909.25
08-06-2018,16,6833.51
08-06-2018,17,6398.31
08-06-2018,18,5903.55
08-06-2018,19,5513.99
08-06-2018,20,5641.56
08-06-2018,21,5733.34
08-06-2018,22,6079.71
08-06-2018,23,6326.18
09-06-2018,0,6320.67
09-06-2018,1,5920.72
09-06-2018,2,5827.70
09-06-2018,3,5536.38
09-06-2018,4,5332.39
09-06-2018,5,5059.99
09-06-2018,6,4694.37
09-06-2018,7,4575.01
09-06-2018,8,4398.97
09-06-2018,9,4556.35
09-06-2018,10,5018.93
09-06-2018,11,5392.93
09-06-2018,12,5685.26
09-06-2018,13,5749.31
09-06-2018,14,5950.04
09-06-2018,15,6324.39
09-06-2018,16,6180.55
09-06-2018,17,5461.91
09-06-2018,18,3324.20
09-06-2018,19,3876.28
09-06-2018,20,4132.33
09-06-2018,21,4358.25
09-06-2018,22,4740.23
09-06-2018,23,5057.19
10-06-2018,0,5090.31
10-06-2018,1,4933.33
10-06-2018,2,4738.35
10-06-2018,3,4575.71
10-06-2018,4,4384.73
10-06-2018,5,4151.83
10-06-2018,6,3906.33
10-06-2018,7,3809.48
10-06-2018,8,3761.84
10-06-2018,9,3821.17
10-06-2018,10,4053.36
10-06-2018,11,4300.64
10-06-2018,12,4554.67
10-06-2018,13,4656.67
10-06-2018,14,4821.67
10-06-2018,15,5082.76
10-06-2018,16,5155.83
10-06-2018,17,4921.52
10-06-2018,18,4650.13
10-06-2018,19,4506.37
10-06-2018,20,4772.06
10-06-2018,21,5037.23
10-06-2018,22,5476.05
10-06-2018,23,5884.17
11-06-2018,0,5899.31
11-06-2018,1,5624.23
11-06-2018,2,5375.70
11-06-2018,3,5125.44
11-06-2018,4,4919.87
11-06-2018,5,4656.77
11-06-2018,6,4322.35
11-06-2018,7,4194.57
11-06-2018,8,4174.76
11-06-2018,9,4379.71
11-06-2018,10,5019.73
11-06-2018,11,5359.19
11-06-2018,12,5604.67
11-06-2018,13,5692.23
11-06-2018,14,6016.93
11-06-2018,15,6316.03
11-06-2018,16,6283.25
11-06-2018,17,5861.70
11-06-2018,18,5392.52
11-06-2018,19,5042.40
11-06-2018,20,5186.28
11-06-2018,21,5361.48
11-06-2018,22,5811.23
11-06-2018,23,6218.29
12-06-2018,0,6125.09
12-06-2018,1,5855.11
12-06-2018,2,5623.99
12-06-2018,3,5344.49
12-06-2018,4,5077.54
12-06-2018,5,4797.11
12-06-2018,6,4460.72
12-06-2018,7,4372.71
12-06-2018,8,4433.41
12-06-2018,9,4553.62
12-06-2018,10,5193.72
12-06-2018,11,5575.42
12-06-2018,12,5875.60
12-06-2018,13,6036.98
12-06-2018,14,6315.60
12-06-2018,15,6623.31
12-06-2018,16,6547.93
12-06-2018,17,6267.92
12-06-2018,18,5798.70
12-06-2018,19,5534.90
12-06-2018,20,5692.82
12-06-2018,21,5874.48
12-06-2018,22,6325.30
12-06-2018,23,6498.14
13-06-2018,0,6349.67
13-06-2018,1,6160.11
13-06-2018,2,5968.68
13-06-2018,3,5767.50
13-06-2018,4,5602.99
13-06-2018,5,5355.65
13-06-2018,6,4983.17
13-06-2018,7,4803.24
13-06-2018,8,4743.35
13-06-2018,9,4865.56
13-06-2018,10,5414.22
13-06-2018,11,5721.39
13-06-2018,12,5948.20
13-06-2018,13,6076.02
13-06-2018,14,6304.76
13-06-2018,15,6613.77
13-06-2018,16,6588.37
13-06-2018,17,6217.82
13-06-2018,18,5649.82
13-06-2018,19,5375.27
13-06-2018,20,5426.24
13-06-2018,21,5646.01
13-06-2018,22,6106.44
13-06-2018,23,6418.42
14-06-2018,0,6364.61
14-06-2018,1,6191.75
14-06-2018,2,6014.75
14-06-2018,3,5792.59
14-06-2018,4,5549.31
14-06-2018,5,5275.39
14-06-2018,6,4855.72
14-06-2018,7,4701.08
14-06-2018,8,4580.27
14-06-2018,9,4659.26
14-06-2018,10,5122.48
14-06-2018,11,5465.85
14-06-2018,12,5761.13
14-06-2018,13,5871.40
14-06-2018,14,6118.16
14-06-2018,15,6539.73
14-06-2018,16,6456.83
14-06-2018,17,6255.57
14-06-2018,18,5712.35
14-06-2018,19,5285.45
14-06-2018,20,5397.09
14-06-2018,21,5491.75
14-06-2018,22,5999.53
14-06-2018,23,6432.29
15-06-2018,0,6428.94
15-06-2018,1,6243.86
15-06-2018,2,5983.54
15-06-2018,3,5737.56
15-06-2018,4,5536.26
15-06-2018,5,5269.13
15-06-2018,6,4839.54
15-06-2018,7,4605.52
15-06-2018,8,4499.26
15-06-2018,9,4536.15
15-06-2018,10,5063.74
15-06-2018,11,5362.21
15-06-2018,12,5659.24
15-06-2018,13,5626.45
15-06-2018,14,5943.87
15-06-2018,15,6297.56
15-06-2018,16,6343.46
15-06-2018,17,6037.83
15-06-2018,18,5566.19
15-06-2018,19,5247.89
15-06-2018,20,5288.99
15-06-2018,21,5361.73
15-06-2018,22,5761.07
15-06-2018,23,6193.27
16-06-2018,0,6253.73
16-06-2018,1,6026.27
16-06-2018,2,5773.69
16-06-2018,3,5582.28
16-06-2018,4,5378.48
16-06-2018,5,5171.75
16-06-2018,6,4736.33
16-06-2018,7,4486.06
16-06-2018,8,4201.98
16-06-2018,9,4190.60
16-06-2018,10,4539.89
16-06-2018,11,4849.53
16-06-2018,12,5146.94
16-06-2018,13,5276.22
16-06-2018,14,5366.48
16-06-2018,15,5796.03
16-06-2018,16,5746.93
16-06-2018,17,5527.71
16-06-2018,18,5116.80
16-06-2018,19,4825.79
16-06-2018,20,5000.33
16-06-2018,21,5187.97
16-06-2018,22,5599.40
16-06-2018,23,5966.15
17-06-2018,0,6002.66
17-06-2018,1,5798.76
17-06-2018,2,5591.87
17-06-2018,3,5369.73
17-06-2018,4,5102.64
17-06-2018,5,4736.85
17-06-2018,6,4250.00
17-06-2018,7,4053.28
17-06-2018,8,3931.21
17-06-2018,9,3857.99
17-06-2018,10,4036.49
17-06-2018,11,4244.61
17-06-2018,12,4436.05
17-06-2018,13,4532.67
17-06-2018,14,4728.06
17-06-2018,15,5022.30
17-06-2018,16,5104.76
17-06-2018,17,4875.05
17-06-2018,18,4547.32
17-06-2018,19,4302.31
17-06-2018,20,4463.09
17-06-2018,21,4668.40
17-06-2018,22,5065.56
17-06-2018,23,5407.56
18-06-2018,0,5479.34
18-06-2018,1,5276.53
18-06-2018,2,5051.63
18-06-2018,3,4817.36
18-06-2018,4,4593.57
18-06-2018,5,4368.23
18-06-2018,6,4109.08
18-06-2018,7,4027.44
18-06-2018,8,4021.76
18-06-2018,9,4204.37
18-06-2018,10,4773.96
18-06-2018,11,5015.01
18-06-2018,12,5093.08
18-06-2018,13,5180.22
18-06-2018,14,5377.97
18-06-2018,15,5694.85
18-06-2018,16,5685.50
18-06-2018,17,5528.12
18-06-2018,18,5072.50
18-06-2018,19,4673.84
18-06-2018,20,4701.96
18-06-2018,21,4740.78
18-06-2018,22,5102.12
18-06-2018,23,5546.35
19-06-2018,0,5534.25
19-06-2018,1,5263.78
19-06-2018,2,5006.65
19-06-2018,3,4727.92
19-06-2018,4,4504.10
19-06-2018,5,4263.65
19-06-2018,6,3992.88
19-06-2018,7,3938.95
19-06-2018,8,3989.29
19-06-2018,9,4174.72
19-06-2018,10,4763.13
19-06-2018,11,5047.60
