Date,Hour,Min,Load
06-06-2018,18,0,5580.55
06-06-2018,18,30,5343.28
06-06-2018,19,0,5263.68
06-06-2018,19,30,5235.69
06-06-2018,20,0,5311.21
06-06-2018,20,30,5395.90
06-06-2018,21,0,5404.90
06-06-2018,21,30,5561.00
06-06-2018,22,0,5754.98
06-06-2018,22,30,6008.73
06-06-2018,23,0,6123.80
06-06-2018,23,30,6141.55
07-06-2018,0,0,6063.22
07-06-2018,0,30,5880.87
07-06-2018,1,0,5739.59
07-06-2018,1,30,5611.45
07-06-2018,2,0,5524.37
07-06-2018,2,30,5377.85
07-06-2018,3,0,5232.83
07-06-2018,3,30,5124.83
07-06-2018,4,0,5002.56
07-06-2018,4,30,4868.32
07-06-2018,5,0,4723.29
07-06-2018,5,30,4539.80
07-06-2018,6,0,4391.98
07-06-2018,6,30,4305.40
07-06-2018,7,0,4234.06
07-06-2018,7,30,4226.53
07-06-2018,8,0,4321.77
07-06-2018,8,30,4360.77
07-06-2018,9,0,4466.66
07-06-2018,9,30,4815.34
07-06-2018,10,0,5127.38
07-06-2018,10,30,5369.51
07-06-2018,11,0,5511.14
07-06-2018,11,30,5701.19
07-06-2018,12,0,5793.73
07-06-2018,12,30,5904.85
07-06-2018,13,0,5939.38
07-06-2018,13,30,5830.30
07-06-2018,14,0,6160.15
07-06-2018,14,30,6360.04
07-06-2018,15,0,6491.63
07-06-2018,15,30,6527.88
07-06-2018,16,0,6468.88
07-06-2018,16,30,6368.16
07-06-2018,17,0,6168.77
07-06-2018,17,30,5961.16
07-06-2018,18,0,5755.20
07-06-2018,18,30,5534.91
07-06-2018,19,0,5406.63
07-06-2018,19,30,5471.87
07-06-2018,20,0,5505.74
07-06-2018,20,30,5622.17
07-06-2018,21,0,5641.67
07-06-2018,21,30,5908.79
07-06-2018,22,0,6183.60
07-06-2018,22,30,6392.80
07-06-2018,23,0,6476.46
07-06-2018,23,30,6517.03
08-06-2018,0,0,6432.67
08-06-2018,0,30,6244.72
08-06-2018,1,0,6132.93
08-06-2018,1,30,6012.35
08-06-2018,2,0,5887.07
08-06-2018,2,30,5729.74
08-06-2018,3,0,5591.75
08-06-2018,3,30,5494.98
08-06-2018,4,0,5373.76
08-06-2018,4,30,5247.39
08-06-2018,5,0,5228.47
08-06-2018,5,30,4944.12
08-06-2018,6,0,4757.35
08-06-2018,6,30,4699.26
08-06-2018,7,0,4627.26
08-06-2018,7,30,4595.78
08-06-2018,8,0,4599.51
08-06-2018,8,30,4674.17
08-06-2018,9,0,4798.91
08-06-2018,9,30,5221.26
08-06-2018,10,0,5478.75
08-06-2018,10,30,5722.81
08-06-2018,11,0,5876.51
08-06-2018,11,30,5994.08
08-06-2018,12,0,6094.33
08-06-2018,12,30,6228.79
08-06-2018,13,0,6209.74
08-06-2018,13,30,6201.40
08-06-2018,14,0,6522.03
08-06-2018,14,30,6733.46
08-06-2018,15,0,6909.25
08-06-2018,15,30,6883.16
08-06-2018,16,0,6833.51
08-06-2018,16,30,6619.74
08-06-2018,17,0,6398.31
08-06-2018,17,30,6205.32
08-06-2018,18,0,5903.55
08-06-2018,18,30,5623.09
08-06-2018,19,0,5513.99
08-06-2018,19,30,5525.09
08-06-2018,20,0,5641.56
08-06-2018,20,30,5688.97
08-06-2018,21,0,5733.34
08-06-2018,21,30,5861.60
08-06-2018,22,0,6079.71
08-06-2018,22,30,6295.25
08-06-2018,23,0,6326.18
08-06-2018,23,30,6387.51
09-06-2018,0,0,6320.67
09-06-2018,0,30,6165.01
09-06-2018,1,0,5920.72
09-06-2018,1,30,5930.71
09-06-2018,2,0,5827.70
09-06-2018,2,30,5705.00
09-06-2018,3,0,5536.38
09-06-2018,3,30,5424.50
09-06-2018,4,0,5332.39
09-06-2018,4,30,5188.83
09-06-2018,5,0,5059.99
09-06-2018,5,30,4857.68
09-06-2018,6,0,4694.37
09-06-2018,6,30,4595.96
09-06-2018,7,0,4575.01
09-06-2018,7,30,4504.46
09-06-2018,8,0,4398.97
09-06-2018,8,30,4478.27
09-06-2018,9,0,4556.35
09-06-2018,9,30,4771.30
09-06-2018,10,0,5018.93
09-06-2018,10,30,5242.20
09-06-2018,11,0,5392.93
09-06-2018,11,30,5577.36
09-06-2018,12,0,5685.26
09-06-2018,12,30,5730.57
09-06-2018,13,0,5749.31
09-06-2018,13,30,5728.65
09-06-2018,14,0,5950.04
09-06-2018,14,30,6193.16
09-06-2018,15,0,6324.39
09-06-2018,15,30,6288.19
09-06-2018,16,0,6180.55
09-06-2018,16,30,5973.08
09-06-2018,17,0,5461.91
09-06-2018,17,30,3323.89
09-06-2018,18,0,3324.20
09-06-2018,18,30,3657.80
09-06-2018,19,0,3876.28
09-06-2018,19,30,4016.17
09-06-2018,20,0,4132.33
09-06-2018,20,30,4212.94
09-06-2018,21,0,4358.25
09-06-2018,21,30,4464.68
09-06-2018,22,0,4740.23
09-06-2018,22,30,4927.71
09-06-2018,23,0,5057.19
09-06-2018,23,30,5070.77
10-06-2018,0,0,5090.31
10-06-2018,0,30,5012.74
10-06-2018,1,0,4933.33
10-06-2018,1,30,4837.75
10-06-2018,2,0,4738.35
10-06-2018,2,30,4658.33
10-06-2018,3,0,4575.71
10-06-2018,3,30,4452.59
10-06-2018,4,0,4384.73
10-06-2018,4,30,4278.97
10-06-2018,5,0,4151.83
10-06-2018,5,30,4018.75
10-06-2018,6,0,3906.33
10-06-2018,6,30,3847.30
10-06-2018,7,0,3809.48
10-06-2018,7,30,3795.15
10-06-2018,8,0,3761.84
10-06-2018,8,30,3754.89
10-06-2018,9,0,3821.17
10-06-2018,9,30,3968.12
10-06-2018,10,0,4053.36
10-06-2018,10,30,4154.08
10-06-2018,11,0,4300.64
10-06-2018,11,30,4414.33
10-06-2018,12,0,4554.67
10-06-2018,12,30,4618.33
10-06-2018,13,0,4656.67
10-06-2018,13,30,4630.85
10-06-2018,14,0,4821.67
10-06-2018,14,30,4990.20
10-06-2018,15,0,5082.76
10-06-2018,15,30,5192.49
10-06-2018,16,0,5155.83
10-06-2018,16,30,5045.55
10-06-2018,17,0,4921.52
10-06-2018,17,30,4750.57
10-06-2018,18,0,4650.13
10-06-2018,18,30,4536.20
10-06-2018,19,0,4506.37
10-06-2018,19,30,4597.72
10-06-2018,20,0,4772.06
10-06-2018,20,30,4904.00
10-06-2018,21,0,5037.23
10-06-2018,21,30,5198.15
10-06-2018,22,0,5476.05
10-06-2018,22,30,5678.74
10-06-2018,23,0,5884.17
10-06-2018,23,30,5928.54
11-06-2018,0,0,5899.31
11-06-2018,0,30,5759.31
11-06-2018,1,0,5624.23
11-06-2018,1,30,5487.23
11-06-2018,2,0,5375.70
11-06-2018,2,30,5227.20
11-06-2018,3,0,5125.44
11-06-2018,3,30,5009.87
11-06-2018,4,0,4919.87
11-06-2018,4,30,4812.84
11-06-2018,5,0,4656.77
11-06-2018,5,30,4494.35
11-06-2018,6,0,4322.35
11-06-2018,6,30,4237.97
11-06-2018,7,0,4194.57
11-06-2018,7,30,4196.40
11-06-2018,8,0,4174.76
11-06-2018,8,30,4275.47
11-06-2018,9,0,4379.71
11-06-2018,9,30,4750.46
11-06-2018,10,0,5019.73
11-06-2018,10,30,5228.47
11-06-2018,11,0,5359.19
11-06-2018,11,30,5495.72
11-06-2018,12,0,5604.67
11-06-2018,12,30,5698.37
11-06-2018,13,0,5692.23
11-06-2018,13,30,5700.14
11-06-2018,14,0,6016.93
11-06-2018,14,30,6193.68
11-06-2018,15,0,6316.03
11-06-2018,15,30,6359.93
11-06-2018,16,0,6283.25
11-06-2018,16,30,6062.43
11-06-2018,17,0,5861.70
11-06-2018,17,30,5641.01
11-06-2018,18,0,5392.52
11-06-2018,18,30,5153.61
11-06-2018,19,0,5042.40
11-06-2018,19,30,5042.03
11-06-2018,20,0,5186.28
11-06-2018,20,30,5286.98
11-06-2018,21,0,5361.48
11-06-2018,21,30,5541.24
11-06-2018,22,0,5811.23
11-06-2018,22,30,6009.48
11-06-2018,23,0,6218.29
11-06-2018,23,30,6158.08
12-06-2018,0,0,6125.09
12-06-2018,0,30,5981.24
12-06-2018,1,0,5855.11
12-06-2018,1,30,5748.04
12-06-2018,2,0,5623.99
12-06-2018,2,30,5497.30
12-06-2018,3,0,5344.49
12-06-2018,3,30,5201.25
12-06-2018,4,0,5077.54
12-06-2018,4,30,4937.65
12-06-2018,5,0,4797.11
12-06-2018,5,30,4637.88
12-06-2018,6,0,4460.72
12-06-2018,6,30,4381.35
12-06-2018,7,0,4372.71
12-06-2018,7,30,4378.43
12-06-2018,8,0,4433.41
12-06-2018,8,30,4489.73
12-06-2018,9,0,4553.62
12-06-2018,9,30,4937.73
12-06-2018,10,0,5193.72
12-06-2018,10,30,5458.87
12-06-2018,11,0,5575.42
12-06-2018,11,30,5711.25
12-06-2018,12,0,5875.60
12-06-2018,12,30,5989.36
12-06-2018,13,0,6036.98
12-06-2018,13,30,6014.66
12-06-2018,14,0,6315.60
12-06-2018,14,30,6464.60
12-06-2018,15,0,6623.31
12-06-2018,15,30,6619.86
12-06-2018,16,0,6547.93
12-06-2018,16,30,6434.31
12-06-2018,17,0,6267.92
12-06-2018,17,30,6007.82
12-06-2018,18,0,5798.70
12-06-2018,18,30,5599.33
12-06-2018,19,0,5534.90
12-06-2018,19,30,5582.46
12-06-2018,20,0,5692.82
12-06-2018,20,30,5791.00
12-06-2018,21,0,5874.48
12-06-2018,21,30,6078.49
12-06-2018,22,0,6325.30
12-06-2018,22,30,6419.52
12-06-2018,23,0,6498.14
12-06-2018,23,30,6482.47
13-06-2018,0,0,6349.67
13-06-2018,0,30,6257.23
13-06-2018,1,0,6160.11
13-06-2018,1,30,6037.27
13-06-2018,2,0,5968.68
13-06-2018,2,30,5886.32
13-06-2018,3,0,5767.50
13-06-2018,3,30,5691.06
13-06-2018,4,0,5602.99
13-06-2018,4,30,5466.14
13-06-2018,5,0,5355.65
13-06-2018,5,30,5147.36
13-06-2018,6,0,4983.17
13-06-2018,6,30,4847.53
13-06-2018,7,0,4803.24
13-06-2018,7,30,4748.84
13-06-2018,8,0,4743.35
13-06-2018,8,30,4776.49
13-06-2018,9,0,4865.56
13-06-2018,9,30,5159.93
13-06-2018,10,0,5414.22
13-06-2018,10,30,5587.72
13-06-2018,11,0,5721.39
13-06-2018,11,30,5809.35
13-06-2018,12,0,5948.20
13-06-2018,12,30,5979.67
13-06-2018,13,0,6076.02
13-06-2018,13,30,6016.33
13-06-2018,14,0,6304.76
13-06-2018,14,30,6471.80
13-06-2018,15,0,6613.77
13-06-2018,15,30,6632.20
13-06-2018,16,0,6588.37
13-06-2018,16,30,6421.08
13-06-2018,17,0,6217.82
13-06-2018,17,30,5969.68
13-06-2018,18,0,5649.82
13-06-2018,18,30,5410.03
13-06-2018,19,0,5375.27
13-06-2018,19,30,5413.93
13-06-2018,20,0,5426.24
13-06-2018,20,30,5539.37
13-06-2018,21,0,5646.01
13-06-2018,21,30,5830.87
13-06-2018,22,0,6106.44
13-06-2018,22,30,6335.53
13-06-2018,23,0,6418.42
13-06-2018,23,30,6432.27
14-06-2018,0,0,6364.61
14-06-2018,0,30,6269.60
14-06-2018,1,0,6191.75
14-06-2018,1,30,6099.51
14-06-2018,2,0,6014.75
14-06-2018,2,30,5888.90
14-06-2018,3,0,5792.59
14-06-2018,3,30,5656.14
14-06-2018,4,0,5549.31
14-06-2018,4,30,5456.48
14-06-2018,5,0,5275.39
14-06-2018,5,30,5073.60
14-06-2018,6,0,4855.72
14-06-2018,6,30,4769.02
14-06-2018,7,0,4701.08
14-06-2018,7,30,4622.19
14-06-2018,8,0,4580.27
14-06-2018,8,30,4587.94
14-06-2018,9,0,4659.26
14-06-2018,9,30,4922.27
14-06-2018,10,0,5122.48
14-06-2018,10,30,5351.33
14-06-2018,11,0,5465.85
14-06-2018,11,30,5620.01
14-06-2018,12,0,5761.13
14-06-2018,12,30,5827.49
14-06-2018,13,0,5871.40
14-06-2018,13,30,5857.18
14-06-2018,14,0,6118.16
14-06-2018,14,30,6326.62
14-06-2018,15,0,6539.73
14-06-2018,15,30,6591.17
14-06-2018,16,0,6456.83
14-06-2018,16,30,6441.43
14-06-2018,17,0,6255.57
14-06-2018,17,30,5973.73
14-06-2018,18,0,5712.35
14-06-2018,18,30,5500.25
14-06-2018,19,0,5285.45
14-06-2018,19,30,5309.84
14-06-2018,20,0,5397.09
14-06-2018,20,30,5437.29
14-06-2018,21,0,5491.75
14-06-2018,21,30,5750.34
14-06-2018,22,0,5999.53
14-06-2018,22,30,6254.22
14-06-2018,23,0,6432.29
14-06-2018,23,30,6500.35
15-06-2018,0,0,6428.94
15-06-2018,0,30,6301.31
15-06-2018,1,0,6243.86
15-06-2018,1,30,6095.89
15-06-2018,2,0,5983.54
15-06-2018,2,30,5863.53
15-06-2018,3,0,5737.56
15-06-2018,3,30,5643.12
15-06-2018,4,0,5536.26
15-06-2018,4,30,5402.06
15-06-2018,5,0,5269.13
15-06-2018,5,30,5039.27
15-06-2018,6,0,4839.54
15-06-2018,6,30,4688.22
15-06-2018,7,0,4605.52
15-06-2018,7,30,4522.52
15-06-2018,8,0,4499.26
15-06-2018,8,30,4477.16
15-06-2018,9,0,4536.15
15-06-2018,9,30,4820.99
15-06-2018,10,0,5063.74
15-06-2018,10,30,5292.40
15-06-2018,11,0,5362.21
15-06-2018,11,30,5549.80
15-06-2018,12,0,5659.24
15-06-2018,12,30,5714.47
15-06-2018,13,0,5626.45
15-06-2018,13,30,5608.19
15-06-2018,14,0,5943.87
15-06-2018,14,30,6196.81
15-06-2018,15,0,6297.56
15-06-2018,15,30,6395.00
15-06-2018,16,0,6343.46
15-06-2018,16,30,6230.62
15-06-2018,17,0,6037.83
15-06-2018,17,30,5809.69
15-06-2018,18,0,5566.19
15-06-2018,18,30,5326.47
15-06-2018,19,0,5247.89
15-06-2018,19,30,5246.90
15-06-2018,20,0,5288.99
15-06-2018,20,30,5350.67
15-06-2018,21,0,5361.73
15-06-2018,21,30,5559.29
15-06-2018,22,0,5761.07
15-06-2018,22,30,6002.75
15-06-2018,23,0,6193.27
15-06-2018,23,30,6300.91
16-06-2018,0,0,6253.73
16-06-2018,0,30,6136.47
16-06-2018,1,0,6026.27
16-06-2018,1,30,5877.17
16-06-2018,2,0,5773.69
16-06-2018,2,30,5667.88
16-06-2018,3,0,5582.28
16-06-2018,3,30,5482.08
16-06-2018,4,0,5378.48
16-06-2018,4,30,5280.60
16-06-2018,5,0,5171.75
16-06-2018,5,30,4966.11
16-06-2018,6,0,4736.33
16-06-2018,6,30,4604.43
16-06-2018,7,0,4486.06
16-06-2018,7,30,4375.87
16-06-2018,8,0,4201.98
16-06-2018,8,30,4202.41
16-06-2018,9,0,4190.60
16-06-2018,9,30,4367.58
16-06-2018,10,0,4539.89
16-06-2018,10,30,4638.55
16-06-2018,11,0,4849.53
16-06-2018,11,30,5008.70
16-06-2018,12,0,5146.94
16-06-2018,12,30,5204.95
16-06-2018,13,0,5276.22
16-06-2018,13,30,5298.55
16-06-2018,14,0,5366.48
16-06-2018,14,30,5656.43
16-06-2018,15,0,5796.03
16-06-2018,15,30,5837.88
16-06-2018,16,0,5746.93
16-06-2018,16,30,5647.91
16-06-2018,17,0,5527.71
16-06-2018,17,30,5326.93
16-06-2018,18,0,5116.80
16-06-2018,18,30,4954.25
16-06-2018,19,0,4825.79
16-06-2018,19,30,4876.50
16-06-2018,20,0,5000.33
16-06-2018,20,30,5102.34
16-06-2018,21,0,5187.97
16-06-2018,21,30,5357.09
16-06-2018,22,0,5599.40
16-06-2018,22,30,5841.27
16-06-2018,23,0,5966.15
16-06-2018,23,30,6043.07
17-06-2018,0,0,6002.66
17-06-2018,0,30,5892.42
17-06-2018,1,0,5798.76
17-06-2018,1,30,5680.96
17-06-2018,2,0,5591.87
17-06-2018,2,30,5484.59
17-06-2018,3,0,5369.73
17-06-2018,3,30,5236.67
17-06-2018,4,0,5102.64
17-06-2018,4,30,4903.12
17-06-2018,5,0,4736.85
17-06-2018,5,30,4461.77
17-06-2018,6,0,4250.00
17-06-2018,6,30,4102.91
17-06-2018,7,0,4053.28
17-06-2018,7,30,3948.36
17-06-2018,8,0,3931.21
17-06-2018,8,30,3851.03
17-06-2018,9,0,3857.99
17-06-2018,9,30,3950.78
17-06-2018,10,0,4036.49
17-06-2018,10,30,4139.21
17-06-2018,11,0,4244.61
17-06-2018,11,30,4376.31
17-06-2018,12,0,4436.05
17-06-2018,12,30,4522.26
17-06-2018,13,0,4532.67
17-06-2018,13,30,4485.14
17-06-2018,14,0,4728.06
17-06-2018,14,30,4884.16
17-06-2018,15,0,5022.30
17-06-2018,15,30,5117.79
17-06-2018,16,0,5104.76
17-06-2018,16,30,5005.19
17-06-2018,17,0,4875.05
17-06-2018,17,30,4738.14
17-06-2018,18,0,4547.32
17-06-2018,18,30,4419.03
17-06-2018,19,0,4302.31
17-06-2018,19,30,4321.88
17-06-2018,20,0,4463.09
17-06-2018,20,30,4577.70
17-06-2018,21,0,4668.40
17-06-2018,21,30,4849.01
17-06-2018,22,0,5065.56
17-06-2018,22,30,5240.65
17-06-2018,23,0,5407.56
17-06-2018,23,30,5524.98
18-06-2018,0,0,5479.34
18-06-2018,0,30,5392.15
18-06-2018,1,0,5276.53
18-06-2018,1,30,5157.19
18-06-2018,2,0,5051.63
18-06-2018,2,30,4923.52
18-06-2018,3,0,4817.36
18-06-2018,3,30,4704.37
18-06-2018,4,0,4593.57
18-06-2018,4,30,4477.32
18-06-2018,5,0,4368.23
18-06-2018,5,30,4216.54
18-06-2018,6,0,4109.08
18-06-2018,6,30,4047.58
18-06-2018,7,0,4027.44
18-06-2018,7,30,4025.86
18-06-2018,8,0,4021.76
18-06-2018,8,30,4031.79
18-06-2018,9,0,4204.37
18-06-2018,9,30,4497.41
18-06-2018,10,0,4773.96
18-06-2018,10,30,4928.23
18-06-2018,11,0,5015.01
18-06-2018,11,30,5061.38
18-06-2018,12,0,5093.08
18-06-2018,12,30,5229.00
18-06-2018,13,0,5180.22
18-06-2018,13,30,5199.46
18-06-2018,14,0,5377.97
18-06-2018,14,30,5560.71
18-06-2018,15,0,5694.85
18-06-2018,15,30,5789.89
18-06-2018,16,0,5685.50
18-06-2018,16,30,5670.63
18-06-2018,17,0,5528.12
18-06-2018,17,30,5349.84
18-06-2018,18,0,5072.50
18-06-2018,18,30,4912.20
18-06-2018,19,0,4673.84
18-06-2018,19,30,4708.91
18-06-2018,20,0,4701.96
18-06-2018,20,30,4782.62
18-06-2018,21,0,4740.78
18-06-2018,21,30,4905.77
18-06-2018,22,0,5102.12
18-06-2018,22,30,5342.47
18-06-2018,23,0,5546.35
18-06-2018,23,30,5603.52
19-06-2018,0,0,5534.25
19-06-2018,0,30,5403.75
19-06-2018,1,0,5263.78
19-06-2018,1,30,5149.12
19-06-2018,2,0,5006.65
19-06-2018,2,30,4857.09
19-06-2018,3,0,4727.92
19-06-2018,3,30,4591.80
19-06-2018,4,0,4504.10
19-06-2018,4,30,4381.91
19-06-2018,5,0,4263.65
19-06-2018,5,30,4076.94
19-06-2018,6,0,3992.88
19-06-2018,6,30,3945.30
19-06-2018,7,0,3938.95
19-06-2018,7,30,3938.74
19-06-2018,8,0,3989.29
19-06-2018,8,30,4036.33
19-06-2018,9,0,4174.72
19-06-2018,9,30,4532.67
19-06-2018,10,0,4763.13
19-06-2018,10,30,4973.84
19-06-2018,11,0,5047.60
19-06-2018,11,30,5144.02
19-06-2018,12,0,5238.98
19-06-2018,12,30,5257.13
19-06-2018,13,0,5274.51
19-06-2018,13,30,5253.40
19-06-2018,14,0,5463.18
19-06-2018,14,30,5699.29
19-06-2018,15,0,5819.58
19-06-2018,15,30,5870.63
19-06-2018,16,0,5900.33
19-06-2018,16,30,5795.74
19-06-2018,17,0,5660.08
19-06-2018,17,30,5491.52
19-06-2018,18,0,5209.66
19-06-2018,18,30,5030.96
19-06-2018,19,0,4869.12
19-06-2018,19,30,4840.74
19-06-2018,20,0,4864.35
19-06-2018,20,30,4903.23
19-06-2018,21,0,4998.78
19-06-2018,21,30,5166.17
19-06-2018,22,0,5442.50
19-06-2018,22,30,5730.70
19-06-2018,23,0,5859.97
19-06-2018,23,30,6014.43
21-06-2018,0,0,6175.54
21-06-2018,0,30,6022.72
21-06-2018,1,0,5919.48
21-06-2018,1,30,5779.39
21-06-2018,2,0,5680.47
21-06-2018,2,30,5574.24
21-06-2018,3,0,5464.39
21-06-2018,3,30,5371.12
21-06-2018,4,0,5251.16
21-06-2018,4,30,5142.25
21-06-2018,5,0,4985.78
21-06-2018,5,30,4815.87
21-06-2018,6,0,4669.78
21-06-2018,6,30,4576.30
21-06-2018,7,0,4505.09
21-06-2018,7,30,4394.52
21-06-2018,8,0,4360.71
21-06-2018,8,30,4403.77
21-06-2018,9,0,4535.40
21-06-2018,9,30,4855.02
21-06-2018,10,0,5176.25
21-06-2018,10,30,5407.18
21-06-2018,11,0,5572.52
21-06-2018,11,30,5630.57
21-06-2018,12,0,5761.85
21-06-2018,12,30,5868.45
21-06-2018,13,0,5839.63
21-06-2018,13,30,5845.72
21-06-2018,14,0,6064.74
21-06-2018,14,30,6173.47
21-06-2018,15,0,6308.08
21-06-2018,15,30,6346.41
21-06-2018,16,0,6282.43
21-06-2018,16,30,6230.80
21-06-2018,17,0,6109.19
21-06-2018,17,30,5928.06
21-06-2018,18,0,5707.89
21-06-2018,18,30,5377.07
21-06-2018,19,0,5303.45
21-06-2018,19,30,5307.43
21-06-2018,20,0,5364.16
21-06-2018,20,30,5449.32
21-06-2018,21,0,5523.37
21-06-2018,21,30,5663.54
21-06-2018,22,0,5963.40
21-06-2018,22,30,6180.83
21-06-2018,23,0,6330.32
21-06-2018,23,30,6312.31
22-06-2018,0,0,6253.15
22-06-2018,0,30,6192.10
22-06-2018,1,0,6062.92
22-06-2018,1,30,5947.56
22-06-2018,2,0,5835.92
22-06-2018,2,30,5707.20
22-06-2018,3,0,5615.98
22-06-2018,3,30,5510.16
22-06-2018,4,0,5385.44
22-06-2018,4,30,5244.08
22-06-2018,5,0,5078.47
22-06-2018,5,30,4907.55
22-06-2018,6,0,4745.65
22-06-2018,6,30,4626.52
22-06-2018,7,0,4562.53
22-06-2018,7,30,4549.37
22-06-2018,8,0,4550.25
22-06-2018,8,30,4580.26
22-06-2018,9,0,4704.70
22-06-2018,9,30,5138.06
22-06-2018,10,0,5375.02
22-06-2018,10,30,5675.07
22-06-2018,11,0,5782.72
22-06-2018,11,30,5924.45
22-06-2018,12,0,6031.96
22-06-2018,12,30,6068.05
22-06-2018,13,0,6047.05
22-06-2018,13,30,6038.17
22-06-2018,14,0,6277.19
22-06-2018,14,30,6485.63
22-06-2018,15,0,6619.36
22-06-2018,15,30,6610.61
22-06-2018,16,0,6490.54
22-06-2018,16,30,6359.23
22-06-2018,17,0,6162.96
22-06-2018,17,30,5983.27
22-06-2018,18,0,5678.45
22-06-2018,18,30,5446.57
22-06-2018,19,0,5388.54
22-06-2018,19,30,5393.51
22-06-2018,20,0,5486.96
22-06-2018,20,30,5582.38
22-06-2018,21,0,5678.01
22-06-2018,21,30,5869.02
22-06-2018,22,0,6102.85
22-06-2018,22,30,6345.60
22-06-2018,23,0,6497.38
22-06-2018,23,30,6501.54
23-06-2018,0,0,6461.91
23-06-2018,0,30,6349.33
23-06-2018,1,0,6266.81
23-06-2018,1,30,6149.09
23-06-2018,2,0,6062.39
23-06-2018,2,30,5970.64
23-06-2018,3,0,5848.18
23-06-2018,3,30,5748.07
23-06-2018,4,0,5627.19
23-06-2018,4,30,5506.55
23-06-2018,5,0,5380.17
23-06-2018,5,30,5155.11
23-06-2018,6,0,5012.38
23-06-2018,6,30,4861.76
23-06-2018,7,0,4742.39
23-06-2018,7,30,4669.25
23-06-2018,8,0,4641.02
23-06-2018,8,30,4643.58
23-06-2018,9,0,4629.65
23-06-2018,9,30,4877.78
23-06-2018,10,0,5067.50
23-06-2018,10,30,5195.93
23-06-2018,11,0,5320.46
23-06-2018,11,30,5445.96
23-06-2018,12,0,5550.28
23-06-2018,12,30,5694.10
23-06-2018,13,0,5697.52
23-06-2018,13,30,5703.19
23-06-2018,14,0,5941.36
23-06-2018,14,30,6154.86
23-06-2018,15,0,6272.19
23-06-2018,15,30,6379.27
23-06-2018,16,0,6308.07
23-06-2018,16,30,6202.24
23-06-2018,17,0,6001.90
23-06-2018,17,30,5729.10
23-06-2018,18,0,5511.44
23-06-2018,18,30,5258.86
23-06-2018,19,0,5165.24
23-06-2018,19,30,5131.22
23-06-2018,20,0,5287.03
23-06-2018,20,30,5283.10
23-06-2018,21,0,5438.32
23-06-2018,21,30,5610.57
23-06-2018,22,0,5870.44
23-06-2018,22,30,6193.89
23-06-2018,23,0,6292.06
23-06-2018,23,30,6318.20
24-06-2018,0,0,6273.89
24-06-2018,0,30,6154.70
24-06-2018,1,0,6075.19
24-06-2018,1,30,6008.52
24-06-2018,2,0,5899.10
24-06-2018,2,30,5810.70
24-06-2018,3,0,5706.46
24-06-2018,3,30,5580.98
24-06-2018,4,0,5465.52
24-06-2018,4,30,5332.35
24-06-2018,5,0,5201.71
24-06-2018,5,30,5031.09
24-06-2018,6,0,4755.78
24-06-2018,6,30,4605.55
24-06-2018,7,0,4528.38
24-06-2018,7,30,4391.08
24-06-2018,8,0,4301.41
24-06-2018,8,30,4162.38
24-06-2018,9,0,4134.15
24-06-2018,9,30,4261.57
24-06-2018,10,0,4472.05
24-06-2018,10,30,4579.14
24-06-2018,11,0,4716.25
24-06-2018,11,30,4842.74
24-06-2018,12,0,4973.17
24-06-2018,12,30,5099.62
24-06-2018,13,0,5180.86
24-06-2018,13,30,5240.93
24-06-2018,14,0,5522.39
24-06-2018,14,30,5728.99
24-06-2018,15,0,5861.67
24-06-2018,15,30,5939.89
24-06-2018,16,0,5879.11
24-06-2018,16,30,5764.65
24-06-2018,17,0,5567.33
24-06-2018,17,30,5310.24
24-06-2018,18,0,5126.80
24-06-2018,18,30,4918.99
24-06-2018,19,0,4785.39
24-06-2018,19,30,4842.48
24-06-2018,20,0,5026.16
24-06-2018,20,30,5175.15
24-06-2018,21,0,5341.64
24-06-2018,21,30,5610.55
24-06-2018,22,0,5884.81
24-06-2018,22,30,6039.91
24-06-2018,23,0,6264.36
24-06-2018,23,30,6322.44
25-06-2018,0,0,6311.15
25-06-2018,0,30,6187.04
25-06-2018,1,0,6140.39
25-06-2018,1,30,6052.23
25-06-2018,2,0,5952.78
25-06-2018,2,30,5843.41
25-06-2018,3,0,5754.67
25-06-2018,3,30,5662.66
25-06-2018,4,0,5541.72
25-06-2018,4,30,5417.06
25-06-2018,5,0,5285.32
25-06-2018,5,30,5038.52
25-06-2018,6,0,4842.58
25-06-2018,6,30,4695.04
25-06-2018,7,0,4611.50
25-06-2018,7,30,4629.80
25-06-2018,8,0,4635.21
25-06-2018,8,30,4701.26
25-06-2018,9,0,4796.03
25-06-2018,9,30,5078.15
25-06-2018,10,0,5331.05
25-06-2018,10,30,5500.69
25-06-2018,11,0,5684.01
25-06-2018,11,30,5789.79
25-06-2018,12,0,5927.47
25-06-2018,12,30,6114.01
25-06-2018,13,0,6084.21
25-06-2018,13,30,6131.09
25-06-2018,14,0,6425.70
25-06-2018,14,30,6624.41
25-06-2018,15,0,6742.24
25-06-2018,15,30,6796.45
25-06-2018,16,0,6823.70
25-06-2018,16,30,6823.70
25-06-2018,17,0,6823.70
25-06-2018,17,30,6823.70
25-06-2018,18,0,6823.70
25-06-2018,18,30,6823.70
25-06-2018,19,0,6823.70
25-06-2018,19,30,6823.70
25-06-2018,20,0,6823.70
25-06-2018,20,30,6823.70
25-06-2018,21,0,6823.70
25-06-2018,21,30,6823.70
25-06-2018,22,0,6823.70
25-06-2018,22,30,6823.70
