time,value
00:00,3015.900
00:05,2969.830
00:10,2984.640
00:15,2959.550
00:20,2951.930
00:25,2937.100
00:30,2931.710
00:35,2901.840
00:40,2891.110
00:45,2875.640
00:50,2866.420
00:55,2854.890
01:00,2843.640
01:05,2828.830
01:10,2823.240
01:15,2808.000
01:20,2799.920
01:25,2799.160
01:30,2789.860
01:35,2778.860
01:40,2780.020
01:45,2760.170
01:50,2753.010
01:55,2753.850
02:00,2732.390
02:05,2733.920
02:10,2710.950
02:15,2711.380
02:20,2704.610
02:25,2696.020
02:30,2704.290
02:35,2693.470
02:40,2689.150
02:45,2673.080
02:50,2664.560
02:55,2655.330
03:00,2656.510
03:05,2648.450
03:10,2634.740
03:15,2628.130
03:20,2622.510
03:25,2611.390
03:30,2615.530
03:35,2616.630
03:40,2603.900
03:45,2607.870
03:50,2600.950
03:55,2590.200
04:00,2597.780
04:05,2598.760
04:10,2590.490
04:15,2590.400
04:20,2590.570
04:25,2586.180
04:30,2587.200
04:35,2596.630
04:40,2584.050
04:45,2590.140
04:50,2591.590
04:55,2590.750
05:00,2608.440
05:05,2624.910
05:10,2618.960
05:15,2642.180
05:20,2666.310
05:25,2678.000
05:30,2693.570
05:35,2721.420
05:40,2727.820
05:45,2753.360
05:50,2782.820
05:55,2788.110
06:00,2808.740
06:05,2849.650
06:10,2866.790
06:15,2915.970
06:20,2947.300
06:25,3003.920
06:30,2996.070
06:35,3042.700
06:40,3011.340
06:45,3089.940
06:50,3072.610
06:55,3059.820
07:00,3075.390
07:05,3067.030
07:10,3070.110
07:15,3050.540
07:20,3074.700
07:25,3057.010
07:30,3055.440
07:35,3052.070
07:40,3047.500
07:45,3040.850
07:50,3072.480
07:55,3051.420
08:00,3072.120
08:05,3094.070
08:10,3080.450
08:15,3113.650
08:20,3148.810
08:25,3214.860
08:30,3207.230
08:35,3207.750
08:40,3230.080
08:45,3267.710
08:50,3268.600
08:55,3295.100
09:00,3272.110
09:05,3342.130
09:10,3343.230
09:15,3439.980
09:20,3450.010
09:25,3496.980
09:30,3522.680
09:35,3558.390
09:40,3640.120
09:45,3679.660
09:50,3686.660
09:55,3699.170
10:00,3753.480
10:05,3767.800
10:10,3754.020
10:15,3841.240
10:20,3842.550
10:25,3835.450
10:30,3839.060
10:35,3894.930
10:40,3904.820
10:45,3919.190
10:50,3957.730
10:55,3939.660
11:00,3992.410
11:05,3972.730
11:10,3991.170
11:15,4006.150
11:20,4025.510
11:25,4015.560
11:30,3996.990
11:35,4035.890
11:40,4005.120
11:45,3998.130
11:50,3987.320
11:55,3997.790
12:00,4008.340
12:05,4023.050
12:10,4032.070
12:15,3998.360
12:20,4013.480
12:25,4039.570
12:30,3992.530
12:35,3974.430
12:40,3953.230
12:45,3998.390
12:50,3971.990
12:55,3924.930
13:00,3870.230
13:05,3795.860
13:10,3762.080
13:15,3773.100
13:20,3749.960
13:25,3771.870
13:30,3748.300
13:35,3751.910
13:40,3832.830
13:45,3836.670
13:50,3822.230
13:55,3845.020
14:00,3851.280
14:05,3839.950
14:10,3858.170
14:15,3872.290
14:20,3895.400
14:25,3899.650
14:30,3905.630
14:35,3959.500
14:40,3937.590
14:45,3931.570
14:50,3950.670
14:55,3993.900
15:00,3989.340
15:05,4011.630
15:10,4010.980
15:15,3964.000
15:20,3957.070
15:25,3986.030
15:30,3988.490
15:35,4007.820
15:40,3980.360
15:45,4026.130
15:50,4016.890
15:55,4003.910
16:00,4000.740
16:05,3993.970
16:10,3983.820
16:15,3997.070
16:20,3970.140
16:25,3944.620
16:30,3987.090
16:35,4002.150
16:40,3976.310
16:45,3968.260
16:50,4013.850
16:55,3929.910
17:00,4011.770
17:05,3987.290
17:10,3990.640
17:15,3998.320
17:20,4052.360
17:25,4025.150
17:30,4024.010
17:35,4035.110
17:40,4023.140
17:45,3994.890
17:50,3991.040
17:55,4005.130
18:00,3999.360
18:05,4005.640
18:10,4029.480
18:15,4107.650
18:20,4103.950
18:25,4119.010
18:30,4076.290
18:35,4128.990
18:40,4115.220
18:45,4087.860
18:50,4090.950
18:55,4064.110
19:00,3999.620
19:05,4019.980
19:10,4045.610
19:15,3990.330
19:20,3956.320
19:25,3947.490
19:30,3936.080
19:35,3911.620
19:40,3912.730
19:45,3887.300
19:50,3883.340
19:55,3855.330
20:00,3826.010
20:05,3806.290
20:10,3771.260
20:15,3746.190
20:20,3780.260
20:25,3696.340
20:30,3665.830
20:35,3658.700
20:40,3644.570
20:45,3657.890
20:50,3639.810
20:55,3578.230
21:00,3566.100
21:05,3528.260
21:10,3538.670
21:15,3508.120
21:20,3485.480
21:25,3525.720
21:30,3508.320
21:35,3505.870
21:40,3478.470
21:45,3510.240
21:50,3492.680
21:55,3486.850
22:00,3507.300
22:05,3453.360
22:10,3486.430
22:15,3489.850
22:20,3458.410
22:25,3476.640
22:30,3468.110
22:35,3474.600
22:40,3459.580
22:45,3472.430
22:50,3436.770
22:55,3427.800
23:00,3431.430
23:05,3409.710
23:10,3410.920
23:15,3389.290
23:20,3376.040
23:25,3381.330
23:30,3375.880
23:35,3333.010
23:40,3327.860
23:45,3318.360
23:50,3313.390
23:55,3274.000
