time,value
00:00,1984.350
00:05,1975.980
00:10,1941.950
00:15,1919.950
00:20,1893.800
00:25,1871.040
00:30,1857.770
00:35,1838.500
00:40,1811.600
00:45,1810.410
00:50,1795.090
00:55,1776.100
01:00,1751.320
01:05,1738.020
01:10,1720.630
01:15,1710.120
01:20,1702.620
01:25,1696.340
01:30,1676.850
01:35,1683.850
01:40,1657.310
01:45,1679.260
01:50,1657.150
01:55,1652.670
02:00,1646.280
02:05,1632.920
02:10,1625.340
02:15,1617.140
02:20,1604.130
02:25,1601.100
02:30,1596.440
02:35,1603.770
02:40,1585.860
02:45,1585.190
02:50,1573.880
02:55,1566.650
03:00,1556.630
03:05,1562.890
03:10,1551.690
03:15,1559.830
03:20,1556.030
03:25,1555.820
03:30,1551.640
03:35,1558.130
03:40,1568.970
03:45,1566.150
03:50,1566.890
03:55,1557.080
04:00,1573.730
04:05,1592.220
04:10,1604.350
04:15,1615.540
04:20,1630.650
04:25,1621.510
04:30,1644.890
04:35,1658.720
04:40,1679.180
04:45,1686.730
04:50,1722.930
04:55,1740.520
05:00,1766.960
05:05,1811.180
05:10,1862.990
05:15,1929.450
05:20,1970.490
05:25,2029.430
05:30,2073.860
05:35,2134.600
05:40,2207.140
05:45,2283.660
05:50,2352.940
05:55,2420.720
06:00,2439.120
06:05,2574.920
06:10,2734.570
06:15,2814.380
06:20,2895.380
06:25,3003.120
06:30,3113.860
06:35,3188.370
06:40,3278.160
06:45,3320.120
06:50,3349.100
06:55,3411.170
07:00,3433.980
07:05,3514.550
07:10,3569.880
07:15,3593.090
07:20,3631.760
07:25,3658.960
07:30,3706.580
07:35,3713.260
07:40,3737.740
07:45,3753.280
07:50,3797.580
07:55,3809.560
08:00,3838.080
08:05,3700.120
08:10,3701.900
08:15,3903.340
08:20,3955.910
08:25,3900.380
08:30,3918.140
08:35,3941.030
08:40,3921.580
08:45,3897.600
08:50,3898.370
08:55,3905.120
09:00,3924.220
09:05,3893.310
09:10,3957.020
09:15,3977.450
09:20,4019.960
09:25,4056.150
09:30,4075.930
09:35,4068.350
09:40,4086.940
09:45,4128.540
09:50,4105.950
09:55,4111.450
10:00,4132.130
10:05,4170.710
10:10,4177.230
10:15,4189.110
10:20,4164.550
10:25,4171.980
10:30,4158.550
10:35,4178.190
10:40,4154.080
10:45,4125.630
10:50,4106.090
10:55,4098.860
11:00,4066.100
11:05,4010.760
11:10,4044.530
11:15,4047.230
11:20,3999.650
11:25,3960.440
11:30,3940.650
11:35,3935.700
11:40,3885.410
11:45,3939.480
11:50,3920.470
11:55,3865.850
12:00,3876.080
12:05,3850.170
12:10,3784.080
12:15,3821.690
12:20,3740.230
12:25,3762.010
12:30,3751.190
12:35,3684.900
12:40,3626.940
12:45,3630.840
12:50,3608.050
12:55,3557.340
13:00,3492.880
13:05,3359.700
13:10,3338.140
13:15,3300.310
13:20,3278.390
13:25,3231.590
13:30,3224.820
13:35,3232.800
13:40,3237.980
13:45,3263.810
13:50,3286.410
13:55,3278.850
14:00,3270.930
14:05,3248.420
14:10,3276.280
14:15,3227.150
14:20,3225.820
14:25,3193.280
14:30,3178.830
14:35,3212.180
14:40,3226.450
14:45,3194.520
14:50,3206.760
14:55,3207.680
15:00,3250.210
15:05,3263.900
15:10,3229.970
15:15,3233.180
15:20,3183.190
15:25,3211.010
15:30,3203.770
15:35,3210.100
15:40,3171.370
15:45,3172.830
15:50,3206.320
15:55,3164.930
16:00,3196.780
16:05,3178.450
16:10,3173.050
16:15,3169.900
16:20,3140.220
16:25,3225.980
16:30,3184.570
16:35,3208.940
16:40,3234.730
16:45,3200.700
16:50,3239.970
16:55,3249.220
17:00,3272.760
17:05,3229.920
17:10,3274.110
17:15,3280.840
17:20,3330.930
17:25,3331.890
17:30,3339.390
17:35,3368.330
17:40,3316.330
17:45,3360.200
17:50,3387.460
17:55,3403.910
18:00,3441.030
18:05,3455.610
18:10,3473.390
18:15,3656.410
18:20,3567.280
18:25,3582.040
18:30,3588.470
18:35,3579.930
18:40,3570.690
18:45,3583.200
18:50,3543.340
18:55,3553.810
19:00,3535.410
19:05,3592.710
19:10,3569.060
19:15,3568.340
19:20,3572.940
19:25,3534.880
19:30,3531.420
19:35,3495.920
19:40,3495.110
19:45,3457.750
19:50,3515.160
19:55,3447.100
20:00,3411.700
20:05,3368.970
20:10,3358.150
20:15,3357.030
20:20,3302.570
20:25,3302.500
20:30,3274.990
20:35,3370.150
20:40,3214.630
20:45,3186.970
20:50,3121.050
20:55,3155.780
21:00,3123.250
21:05,3049.340
21:10,3027.980
21:15,3039.900
21:20,3020.590
21:25,2981.000
21:30,3026.200
21:35,2950.980
21:40,2945.440
21:45,2912.570
21:50,2903.670
21:55,2861.730
22:00,2847.760
22:05,2813.080
22:10,2766.730
22:15,2689.410
22:20,2694.090
22:25,2651.030
22:30,2621.100
22:35,2566.600
22:40,2561.000
22:45,2512.880
22:50,2478.580
22:55,2450.660
23:00,2406.980
23:05,2372.590
23:10,2321.270
23:15,2292.480
23:20,2246.130
23:25,2206.860
23:30,2174.750
23:35,2146.590
23:40,2116.770
23:45,2085.480
23:50,2061.990
23:55,1996.000
