time,value
00:00,1861.740
00:05,1853.900
00:10,1827.380
00:15,1833.680
00:20,1816.130
00:25,1795.350
00:30,1796.590
00:35,1780.630
00:40,1760.650
00:45,1757.270
00:50,1759.280
00:55,1743.110
01:00,1737.430
01:05,1722.730
01:10,1708.190
01:15,1704.560
01:20,1701.900
01:25,1690.330
01:30,1690.790
01:35,1689.180
01:40,1679.920
01:45,1677.580
01:50,1676.740
01:55,1670.390
02:00,1665.920
02:05,1652.800
02:10,1658.350
02:15,1657.740
02:20,1641.700
02:25,1643.710
02:30,1637.870
02:35,1633.420
02:40,1638.470
02:45,1631.470
02:50,1625.500
02:55,1635.100
03:00,1632.740
03:05,1608.710
03:10,1611.240
03:15,1616.790
03:20,1616.100
03:25,1619.700
03:30,1618.490
03:35,1621.860
03:40,1620.690
03:45,1605.730
03:50,1620.870
03:55,1620.710
04:00,1618.110
04:05,1626.390
04:10,1643.630
04:15,1647.510
04:20,1654.020
04:25,1661.460
04:30,1676.260
04:35,1683.910
04:40,1705.340
04:45,1709.810
04:50,1748.780
04:55,1758.090
05:00,1774.040
05:05,1811.760
05:10,1856.990
05:15,1888.640
05:20,1924.440
05:25,1976.560
05:30,2025.640
05:35,2073.750
05:40,2120.360
05:45,2160.970
05:50,2250.020
05:55,2276.330
06:00,2329.750
06:05,2443.410
06:10,2507.440
06:15,2563.080
06:20,2629.920
06:25,2732.430
06:30,2738.890
06:35,2800.460
06:40,2855.740
06:45,2860.030
06:50,2931.030
06:55,2966.970
07:00,2949.050
07:05,2940.730
07:10,2984.990
07:15,3006.310
07:20,2959.930
07:25,2996.240
07:30,2995.450
07:35,2925.030
07:40,2903.440
07:45,2885.570
07:50,2902.130
07:55,2918.930
08:00,2877.820
08:05,2939.340
08:10,2940.650
08:15,2948.770
08:20,2952.300
08:25,2991.700
08:30,2966.820
08:35,2974.510
08:40,3014.010
08:45,3002.450
08:50,3000.000
08:55,2886.470
09:00,2941.130
09:05,2958.830
09:10,2955.220
09:15,3014.510
09:20,3004.230
09:25,3001.280
09:30,3047.690
09:35,3118.870
09:40,3126.940
09:45,3075.220
09:50,3132.790
09:55,3148.460
10:00,3164.840
10:05,3169.420
10:10,3247.360
10:15,3249.210
10:20,3200.150
10:25,3272.550
10:30,3269.700
10:35,3302.170
10:40,3267.510
10:45,3301.260
10:50,3233.510
10:55,3253.060
11:00,3260.900
11:05,3272.530
11:10,3253.830
11:15,3249.600
11:20,3237.620
11:25,3251.170
11:30,3273.920
11:35,3216.870
11:40,3224.280
11:45,3198.720
11:50,3206.170
11:55,3213.240
12:00,3176.120
12:05,3166.090
12:10,3153.150
12:15,3146.510
12:20,3174.190
12:25,3126.760
12:30,3120.530
12:35,3096.310
12:40,3105.930
12:45,3090.540
12:50,3071.910
12:55,3050.050
13:00,2934.680
13:05,2866.010
13:10,2856.640
13:15,2862.780
13:20,2764.930
13:25,2814.280
13:30,2718.420
13:35,2755.060
13:40,2775.440
13:45,2809.010
13:50,2758.320
13:55,2834.520
14:00,2868.850
14:05,2903.390
14:10,2870.910
14:15,2875.810
14:20,2890.870
14:25,2919.370
14:30,2875.950
14:35,2876.150
14:40,2890.000
14:45,2918.590
14:50,2904.910
14:55,2866.420
15:00,2871.720
15:05,2888.110
15:10,2854.790
15:15,2896.410
15:20,2885.630
15:25,2881.300
15:30,2858.360
15:35,2869.410
15:40,2857.340
15:45,2841.530
15:50,2859.470
15:55,2856.970
16:00,2872.650
16:05,2844.730
16:10,2834.570
16:15,2836.370
16:20,2853.350
16:25,2850.920
16:30,2853.910
16:35,2884.170
16:40,2881.250
16:45,2905.140
16:50,2892.250
16:55,2904.260
17:00,2915.860
17:05,2913.970
17:10,2926.250
17:15,2921.050
17:20,2990.100
17:25,3042.140
17:30,3047.770
17:35,3069.330
17:40,3105.570
17:45,3160.780
17:50,3139.150
17:55,3165.410
18:00,3165.070
18:05,3208.170
18:10,3172.690
18:15,3156.650
18:20,3145.010
18:25,3130.610
18:30,3151.020
18:35,3181.500
18:40,3149.140
18:45,3126.840
18:50,3110.490
18:55,3151.560
19:00,3146.660
19:05,3107.260
19:10,3093.500
19:15,3099.800
19:20,3060.900
19:25,3063.440
19:30,3032.470
19:35,3022.020
19:40,2981.310
19:45,2938.020
19:50,2965.490
19:55,2944.800
20:00,2873.330
20:05,2863.610
20:10,2883.000
20:15,2826.840
20:20,2843.630
20:25,2799.040
20:30,2777.410
20:35,2751.770
20:40,2686.030
20:45,2691.780
20:50,2680.290
20:55,2639.850
21:00,2590.800
21:05,2504.790
21:10,2555.680
21:15,2534.210
21:20,2497.540
21:25,2464.870
21:30,2460.040
21:35,2481.430
21:40,2438.260
21:45,2438.200
21:50,2414.510
21:55,2401.770
22:00,2394.380
22:05,2349.760
22:10,2336.680
22:15,2313.650
22:20,2315.320
22:25,2305.730
22:30,2253.430
22:35,2250.170
22:40,2241.820
22:45,2231.630
22:50,2194.510
22:55,2163.360
23:00,2137.080
23:05,2127.430
23:10,2115.200
23:15,2101.650
23:20,2079.500
23:25,2054.540
23:30,2023.000
23:35,2017.530
23:40,2003.690
23:45,1983.410
23:50,1955.780
23:55,1918.600
