time,value
00:00,2394.510
00:05,2378.410
00:10,2370.190
00:15,2359.740
00:20,2339.100
00:25,2348.440
00:30,2340.860
00:35,2327.370
00:40,2318.540
00:45,2308.290
00:50,2312.140
00:55,2292.640
01:00,2279.400
01:05,2272.600
01:10,2262.790
01:15,2248.280
01:20,2242.030
01:25,2237.960
01:30,2228.630
01:35,2234.420
01:40,2220.870
01:45,2219.150
01:50,2211.780
01:55,2205.850
02:00,2195.990
02:05,2191.290
02:10,2183.140
02:15,2185.900
02:20,2185.410
02:25,2174.940
02:30,2172.590
02:35,2164.780
02:40,2166.130
02:45,2152.800
02:50,2155.340
02:55,2146.440
03:00,2155.360
03:05,2151.390
03:10,2138.560
03:15,2130.800
03:20,2137.770
03:25,2134.500
03:30,2129.720
03:35,2132.090
03:40,2136.930
03:45,2128.810
03:50,2132.190
03:55,2114.170
04:00,2129.190
04:05,2129.380
04:10,2139.780
04:15,2139.710
04:20,2149.460
04:25,2153.580
04:30,2149.750
04:35,2169.680
04:40,2173.620
04:45,2170.770
04:50,2185.110
04:55,2190.380
05:00,2196.700
05:05,2222.280
05:10,2243.100
05:15,2281.310
05:20,2299.610
05:25,2317.850
05:30,2336.260
05:35,2355.200
05:40,2385.690
05:45,2408.150
05:50,2455.900
05:55,2466.630
06:00,2478.060
06:05,2528.540
06:10,2550.790
06:15,2575.190
06:20,2616.840
06:25,2642.750
06:30,2682.570
06:35,2715.440
06:40,2746.420
06:45,2761.600
06:50,2785.310
06:55,2778.300
07:00,2791.590
07:05,2859.870
07:10,2858.670
07:15,2907.850
07:20,2937.980
07:25,2962.450
07:30,3099.840
07:35,2980.270
07:40,2993.320
07:45,2977.040
07:50,3024.710
07:55,3040.880
08:00,3030.170
08:05,3012.470
08:10,3001.430
08:15,3010.380
08:20,3056.690
08:25,3052.380
08:30,3035.170
08:35,3038.370
08:40,3021.550
08:45,3035.440
08:50,3072.250
08:55,3061.100
09:00,3043.320
09:05,3097.850
09:10,3150.230
09:15,3192.600
09:20,3198.940
09:25,3253.610
09:30,3273.930
09:35,3323.930
09:40,3327.280
09:45,3335.120
09:50,3363.810
09:55,3395.380
10:00,3396.940
10:05,3406.960
10:10,3615.590
10:15,3529.340
10:20,3528.270
10:25,3534.070
10:30,3506.200
10:35,3481.570
10:40,3528.850
10:45,3485.960
10:50,3508.570
10:55,3547.720
11:00,3575.170
11:05,3548.450
11:10,3546.970
11:15,3524.440
11:20,3500.830
11:25,3530.190
11:30,3467.270
11:35,3508.540
11:40,3488.150
11:45,3502.620
11:50,3527.950
11:55,3506.450
12:00,3507.050
12:05,3472.600
12:10,3483.420
12:15,3460.220
12:20,3455.760
12:25,3467.660
12:30,3463.510
12:35,3444.050
12:40,3420.180
12:45,3431.860
12:50,3397.570
12:55,3384.960
13:00,3304.680
13:05,3226.750
13:10,3212.500
13:15,3183.200
13:20,3176.830
13:25,3143.230
13:30,3144.700
13:35,3204.360
13:40,3235.800
13:45,3218.290
13:50,3246.240
13:55,3263.850
14:00,3274.960
14:05,3236.070
14:10,3253.910
14:15,3273.160
14:20,3305.700
14:25,3308.450
14:30,3317.190
14:35,3328.170
14:40,3328.550
14:45,3346.720
14:50,3364.660
14:55,3364.150
15:00,3351.330
15:05,3368.360
15:10,3369.250
15:15,3355.120
15:20,3363.950
15:25,3340.290
15:30,3350.140
15:35,3341.220
15:40,3358.140
15:45,3388.620
15:50,3377.950
15:55,3357.330
16:00,3379.840
16:05,3380.050
16:10,3366.500
16:15,3343.790
16:20,3353.680
16:25,3355.020
16:30,3344.380
16:35,3361.340
16:40,3347.510
16:45,3352.150
16:50,3347.230
16:55,3353.700
17:00,3333.960
17:05,3337.010
17:10,3353.390
17:15,3338.650
17:20,3350.820
17:25,3336.250
17:30,3350.970
17:35,3319.540
17:40,3350.180
17:45,3327.210
17:50,3340.580
17:55,3322.310
18:00,3337.740
18:05,3351.990
18:10,3316.840
18:15,3310.690
18:20,3345.540
18:25,3353.450
18:30,3345.790
18:35,3396.040
18:40,3408.880
18:45,3456.930
18:50,3486.730
18:55,3530.200
19:00,3514.210
19:05,3526.500
19:10,3530.400
19:15,3521.670
19:20,3531.260
19:25,3556.230
19:30,3521.560
19:35,3534.480
19:40,3498.550
19:45,3491.310
19:50,3489.540
19:55,3481.550
20:00,3442.850
20:05,3398.580
20:10,3389.010
20:15,3380.100
20:20,3372.250
20:25,3338.540
20:30,3311.720
20:35,3282.860
20:40,3251.380
20:45,3186.160
20:50,3193.770
20:55,3146.630
21:00,3108.770
21:05,3065.090
21:10,3066.550
21:15,3064.980
21:20,3025.070
21:25,3045.240
21:30,3023.380
21:35,3020.790
21:40,3017.290
21:45,3025.620
21:50,2994.850
21:55,3021.200
22:00,2982.580
22:05,2948.410
22:10,2946.670
22:15,2936.780
22:20,2916.440
22:25,2899.280
22:30,2893.620
22:35,2868.320
22:40,2856.460
22:45,2818.900
22:50,2831.680
22:55,2814.130
23:00,2749.820
23:05,2795.930
23:10,2752.540
23:15,2757.130
23:20,2725.710
23:25,2730.320
23:30,2707.970
23:35,2692.190
23:40,2672.470
23:45,2639.580
23:50,2616.630
23:55,2603.810
