time,value
00:00,4997.390
00:05,4970.110
00:10,4951.480
00:15,4937.130
00:20,4912.750
00:25,4903.220
00:30,4868.000
00:35,4841.350
00:40,4837.660
00:45,4781.990
00:50,4767.540
00:55,4754.520
01:00,4720.080
01:05,4708.860
01:10,4675.970
01:15,4652.950
01:20,4648.540
01:25,4613.930
01:30,4603.080
01:35,4575.030
01:40,4578.440
01:45,4554.720
01:50,4533.780
01:55,4515.730
02:00,4492.150
02:05,4473.960
02:10,4449.480
02:15,4433.840
02:20,4415.000
02:25,4415.450
02:30,4372.240
02:35,4358.500
02:40,4341.590
02:45,4333.570
02:50,4315.920
02:55,4319.930
03:00,4289.790
03:05,4269.870
03:10,4250.410
03:15,4231.940
03:20,4229.900
03:25,4195.420
03:30,4197.930
03:35,4171.620
03:40,4161.780
03:45,4149.610
03:50,4131.300
03:55,4118.170
04:00,4096.050
04:05,4085.920
04:10,4072.510
04:15,4069.940
04:20,4046.160
04:25,4042.980
04:30,4030.300
04:35,4034.170
04:40,4020.650
04:45,4005.140
04:50,3965.950
04:55,3987.770
05:00,3976.870
05:05,3980.590
05:10,3947.080
05:15,3945.590
05:20,3927.030
05:25,3904.770
05:30,3891.330
05:35,3879.660
05:40,3902.150
05:45,3904.610
05:50,3879.850
05:55,3895.630
06:00,3926.630
06:05,3894.710
06:10,3893.760
06:15,3942.440
06:20,3968.370
06:25,3974.270
06:30,3996.430
06:35,3981.340
06:40,3993.530
06:45,3972.650
06:50,3969.660
06:55,3996.630
07:00,3982.740
07:05,3990.680
07:10,4006.310
07:15,3967.840
07:20,4015.290
07:25,4015.120
07:30,4010.500
07:35,4034.150
07:40,4037.720
07:45,4060.210
07:50,4056.890
07:55,4031.870
08:00,4052.180
08:05,4057.570
08:10,4103.620
08:15,4129.010
08:20,4146.560
08:25,4177.240
08:30,4204.430
08:35,4267.000
08:40,4237.980
08:45,4263.110
08:50,4246.380
08:55,4268.890
09:00,4280.950
09:05,4350.580
09:10,4386.600
09:15,4493.430
09:20,4518.600
09:25,4602.510
09:30,4638.650
09:35,4719.420
09:40,4765.470
09:45,4790.490
09:50,4855.460
09:55,4843.590
10:00,4896.090
10:05,4919.050
10:10,4971.210
10:15,5057.410
10:20,5053.410
10:25,5101.060
10:30,5103.140
10:35,5137.940
10:40,5134.800
10:45,5154.640
10:50,5159.430
10:55,5179.570
11:00,5190.720
11:05,5237.460
11:10,5242.110
11:15,5234.450
11:20,5239.740
11:25,5252.850
11:30,5274.970
11:35,5294.140
11:40,5328.830
11:45,5332.720
11:50,5374.340
11:55,5378.490
12:00,5368.880
12:05,5396.640
12:10,5371.470
12:15,5361.940
12:20,5384.190
12:25,5380.030
12:30,5397.630
12:35,5409.450
12:40,5441.950
12:45,5385.410
12:50,5377.480
12:55,5365.300
13:00,5342.230
13:05,5278.070
13:10,5252.300
13:15,5235.370
13:20,5279.980
13:25,5304.870
13:30,5293.130
13:35,5319.100
13:40,5362.590
13:45,5409.790
13:50,5433.870
13:55,5504.670
14:00,5479.580
14:05,5515.120
14:10,5549.930
14:15,5553.730
14:20,5601.270
14:25,5613.520
14:30,5665.860
14:35,5657.970
14:40,5678.880
14:45,5713.250
14:50,5717.920
14:55,5706.540
15:00,5727.840
15:05,5740.790
15:10,5680.070
15:15,5645.880
15:20,5616.420
15:25,5546.390
15:30,5513.910
15:35,5493.650
15:40,5434.780
15:45,5380.080
15:50,5339.980
15:55,5280.980
16:00,5259.880
16:05,5255.630
16:10,5226.650
16:15,5214.600
16:20,5224.030
16:25,5211.900
16:30,5218.700
16:35,5226.260
16:40,5228.860
16:45,5212.730
16:50,5215.990
16:55,5187.900
17:00,5245.050
17:05,5211.310
17:10,5232.490
17:15,5232.680
17:20,5275.230
17:25,5206.380
17:30,5218.790
17:35,5139.550
17:40,5152.450
17:45,5124.580
17:50,5173.050
17:55,5201.670
18:00,5165.440
18:05,5140.930
18:10,5144.300
18:15,5119.610
18:20,5130.270
18:25,5117.730
18:30,5022.510
18:35,5004.810
18:40,5078.600
18:45,5061.470
18:50,5077.350
18:55,4975.250
19:00,4973.320
19:05,4971.530
19:10,4977.790
19:15,5006.770
19:20,5015.670
19:25,5013.580
19:30,5042.630
19:35,5044.500
19:40,5075.190
19:45,5102.220
19:50,5143.570
19:55,5150.740
20:00,5168.140
20:05,5147.770
20:10,5146.300
20:15,5190.840
20:20,5190.420
20:25,5197.500
20:30,5230.620
20:35,5245.300
20:40,5249.240
20:45,5267.060
20:50,5266.800
20:55,5257.260
21:00,5285.940
21:05,5283.320
21:10,5280.340
21:15,5343.840
21:20,5366.930
21:25,5398.940
21:30,5409.650
21:35,5467.960
21:40,5502.730
21:45,5521.120
21:50,5585.610
21:55,5631.450
22:00,5652.240
22:05,5647.560
22:10,5659.830
22:15,5717.670
22:20,5709.070
22:25,5757.260
22:30,5750.440
22:35,5788.280
22:40,5789.830
22:45,5780.210
22:50,5789.760
22:55,5801.020
23:00,5766.530
23:05,5825.690
23:10,5793.450
23:15,5780.100
23:20,5773.930
23:25,5744.840
23:30,5746.110
23:35,5716.320
23:40,5680.800
23:45,5659.450
23:50,5623.240
23:55,5612.360
