time,value
00:00,1923.220
00:05,1913.370
00:10,1888.340
00:15,1884.370
00:20,1869.250
00:25,1841.810
00:30,1816.310
00:35,1799.550
00:40,1800.490
00:45,1798.440
00:50,1796.670
00:55,1784.700
01:00,1767.490
01:05,1741.910
01:10,1717.350
01:15,1721.010
01:20,1701.070
01:25,1698.770
01:30,1699.160
01:35,1686.200
01:40,1682.420
01:45,1668.790
01:50,1665.370
01:55,1662.040
02:00,1652.870
02:05,1657.670
02:10,1662.400
02:15,1668.200
02:20,1664.080
02:25,1656.050
02:30,1652.450
02:35,1631.950
02:40,1623.740
02:45,1641.940
02:50,1615.170
02:55,1623.930
03:00,1609.180
03:05,1619.940
03:10,1590.880
03:15,1600.290
03:20,1597.180
03:25,1604.330
03:30,1589.860
03:35,1595.510
03:40,1592.230
03:45,1590.890
03:50,1595.880
03:55,1598.480
04:00,1604.560
04:05,1611.910
04:10,1613.530
04:15,1618.710
04:20,1637.000
04:25,1639.930
04:30,1645.730
04:35,1635.450
04:40,1669.680
04:45,1683.210
04:50,1693.400
04:55,1715.570
05:00,1728.960
05:05,1775.720
05:10,1798.180
05:15,1830.770
05:20,1881.000
05:25,1901.300
05:30,1938.980
05:35,1974.470
05:40,2037.680
05:45,2070.660
05:50,2101.610
05:55,2163.930
06:00,2180.410
06:05,2261.180
06:10,2325.360
06:15,2369.450
06:20,2410.640
06:25,2469.330
06:30,2497.050
06:35,2536.380
06:40,2578.040
06:45,2629.080
06:50,2661.510
06:55,2717.920
07:00,2780.230
07:05,2802.840
07:10,2808.320
07:15,2857.500
07:20,2902.740
07:25,2932.550
07:30,2964.330
07:35,2970.170
07:40,3002.560
07:45,3030.630
07:50,2987.170
07:55,3007.610
08:00,3025.830
08:05,2984.110
08:10,3037.260
08:15,3069.410
08:20,3000.630
08:25,3071.620
08:30,3103.890
08:35,3104.240
08:40,3110.280
08:45,3094.280
08:50,3125.160
08:55,3096.500
09:00,3096.100
09:05,3107.030
09:10,3125.460
09:15,3199.830
09:20,3176.310
09:25,3234.110
09:30,3246.670
09:35,3231.200
09:40,3206.070
09:45,3260.470
09:50,3272.550
09:55,3280.990
10:00,3337.110
10:05,3331.990
10:10,3330.140
10:15,3332.040
10:20,3346.580
10:25,3370.120
10:30,3372.200
10:35,3355.170
10:40,3375.120
10:45,3352.970
10:50,3339.980
10:55,3209.640
11:00,3304.330
11:05,3329.440
11:10,3267.210
11:15,3288.530
11:20,3244.610
11:25,3255.230
11:30,3242.170
11:35,3254.630
11:40,3210.300
11:45,3210.340
11:50,3203.470
11:55,3196.220
12:00,3182.320
12:05,3166.980
12:10,3164.580
12:15,3143.080
12:20,3129.980
12:25,3093.050
12:30,3069.840
12:35,3073.560
12:40,3049.160
12:45,3068.360
12:50,3033.890
12:55,2978.720
13:00,2794.090
13:05,2767.530
13:10,2803.480
13:15,2826.690
13:20,2773.550
13:25,2776.260
13:30,2703.060
13:35,2735.320
13:40,2776.670
13:45,2781.470
13:50,2779.040
13:55,2764.450
14:00,2762.290
14:05,2771.740
14:10,2801.050
14:15,2807.190
14:20,2784.250
14:25,2791.930
14:30,2789.590
14:35,2785.500
14:40,2786.220
14:45,2789.780
14:50,2776.360
14:55,2764.680
15:00,2777.650
15:05,2776.900
15:10,2774.710
15:15,2761.010
15:20,2751.220
15:25,2754.520
15:30,2744.030
15:35,2741.030
15:40,2728.540
15:45,2748.550
15:50,2729.950
15:55,2717.430
16:00,2760.290
16:05,2744.240
16:10,2745.780
16:15,2738.200
16:20,2709.260
16:25,2735.790
16:30,2724.290
16:35,2737.110
16:40,2743.360
16:45,2759.360
16:50,2752.340
16:55,2776.400
17:00,2768.460
17:05,2796.630
17:10,2839.070
17:15,2820.980
17:20,2805.250
17:25,2868.570
17:30,2836.130
17:35,2848.530
17:40,2859.290
17:45,2893.010
17:50,2909.140
17:55,2909.690
18:00,2946.170
18:05,2964.230
18:10,2977.620
18:15,2960.750
18:20,3030.050
18:25,3034.710
18:30,3089.470
18:35,3146.380
18:40,3127.840
18:45,3144.970
18:50,3162.470
18:55,3148.850
19:00,3139.370
19:05,3147.420
19:10,3125.200
19:15,3111.520
19:20,3082.120
19:25,3101.490
19:30,3076.050
19:35,3091.440
19:40,3095.290
19:45,3120.180
19:50,3031.210
19:55,3031.580
20:00,3005.980
20:05,2960.240
20:10,2893.450
20:15,2819.460
20:20,2860.470
20:25,2863.230
20:30,2824.300
20:35,2799.430
20:40,2762.130
20:45,2741.940
20:50,2684.750
20:55,2672.200
21:00,2635.250
21:05,2579.010
21:10,2589.250
21:15,2583.970
21:20,2540.110
21:25,2557.280
21:30,2530.530
21:35,2515.950
21:40,2506.410
21:45,2457.640
21:50,2453.760
21:55,2424.000
22:00,2449.630
22:05,2410.900
22:10,2371.120
22:15,2388.480
22:20,2370.370
22:25,2338.840
22:30,2326.180
22:35,2317.360
22:40,2298.150
22:45,2280.080
22:50,2255.090
22:55,2229.460
23:00,2208.420
23:05,2191.610
23:10,2159.000
23:15,2121.170
23:20,2129.870
23:25,2130.020
23:30,2074.260
23:35,2059.380
23:40,2031.790
23:45,2021.200
23:50,1995.660
23:55,1976.630
