time,value,,,,,
,,,,,,
00:00,5437.91,,,,,
00:05,5403.49,,,,,
00:10,5377.64,,,,,
00:15,5366.06,,,,,
00:20,5361.39,,,,,
00:25,5337.86,,,,,
00:30,5337.21,,,,,
00:35,5295.99,,,,,
00:40,5283.56,,,,,
00:45,5266.06,,,,,
00:50,5237.48,,,,,
00:55,5227.52,,,,,
01:00,5192.59,,,,,
01:05,5172.36,,,,,
01:10,5153.39,,,,,
01:15,5118.58,,,,,
01:20,5088.65,,,,,
01:25,5063.7,,,,,
01:30,5039.72,,,,,
01:35,5008.33,,,,,
01:40,4992.67,,,,,
01:45,4985.88,,,,,
01:50,4955.73,,,,,
01:55,4927.6,,,,,
02:00,4899.77,,,,,
02:05,4850.13,,,,,
02:10,4837.16,,,,,
02:15,4814.67,,,,,
02:20,4797.4,,,,,
02:25,4768.41,,,,,
02:30,4750.52,,,,,
02:35,4723.97,,,,,
02:40,4698.66,,,,,
02:45,4682.91,,,,,
02:50,4655.54,,,,,
02:55,4628.37,,,,,
03:00,4607.26,,,,,
03:05,4584.28,,,,,
03:10,4563.71,,,,,
03:15,4529.16,,,,,
03:20,4497.2,,,,,
03:25,4486.41,,,,,
03:30,4477.77,,,,,
03:35,4466.12,,,,,
03:40,4446.49,,,,,
03:45,4426.32,,,,,
03:50,4415.23,,,,,
03:55,4398.51,,,,,
04:00,4387.68,,,,,
04:05,4357.79,,,,,
04:10,4326.24,,,,,
04:15,4325.54,,,,,
04:20,4324.44,,,,,
04:25,4309.97,,,,,
04:30,4276.48,,,,,
04:35,4265.23,,,,,
04:40,4238.1,,,,,
04:45,4215.87,,,,,
04:50,4205.6,,,,,
04:55,4166.09,,,,,
05:00,4163.69,,,,,
05:05,4137.93,,,,,
05:10,4114.91,,,,,
05:15,4103.48,,,,,
05:20,4072.76,,,,,
05:25,4012.92,,,,,
05:30,3982.05,,,,,
05:35,3969.67,,,,,
05:40,3912.49,,,,,
05:45,3889.41,,,,,
05:50,3841.29,,,,,
05:55,3818.39,,,,,
06:00,3857.69,,,,,
06:05,3766.76,,,,,
06:10,3776.27,,,,,
06:15,3748.43,,,,,
06:20,3737.74,,,,,
06:25,3725.26,,,,,
06:30,3742.8,,,,,
06:35,3693.97,,,,,
06:40,3677.89,,,,,
06:45,3673.44,,,,,
06:50,3653.01,,,,,
06:55,3626.65,,,,,
07:00,3730.13,,,,,
07:05,3604.46,,,,,
07:10,3578.45,,,,,
07:15,3590.42,,,,,
07:20,3593.2,,,,,
07:25,3543.21,,,,,
07:30,3552.06,,,,,
07:35,3496.39,,,,,
07:40,3490.97,,,,,
07:45,3484.92,,,,,
07:50,3475.11,,,,,
07:55,3452.21,,,,,
08:00,3433.31,,,,,
08:05,3416.95,,,,,
08:10,3399.42,,,,,
08:15,3382.86,,,,,
08:20,3405.62,,,,,
08:25,3397.21,,,,,
08:30,3396.29,,,,,
08:35,3368.4,,,,,
08:40,3334.17,,,,,
08:45,3322.11,,,,,
08:50,3311.82,,,,,
08:55,3288.62,,,,,
09:00,3269.68,,,,,
09:05,3313.77,,,,,
09:10,3270.59,,,,,
09:15,3234.01,,,,,
09:20,3292.72,,,,,
09:25,3239.95,,,,,
09:30,3212.69,,,,,
09:35,3241.27,,,,,
09:40,3250.56,,,,,
09:45,3269.04,,,,,
09:50,3279.59,,,,,
09:55,3270.72,,,,,
10:00,3300.48,,,,,
10:05,3296.42,,,,,
10:10,3283.12,,,,,
10:15,3278.87,,,,,
10:20,3270.3,,,,,
10:25,3327.86,,,,,
10:30,3323.25,,,,,
10:35,3337.84,,,,,
10:40,3304.13,,,,,
10:45,3294.96,,,,,
10:50,3334.86,,,,,
10:55,3344.51,,,,,
11:00,3364.56,,,,,
11:05,3359.21,,,,,
11:10,3371.09,,,,,
11:15,3401.21,,,,,
11:20,3432.96,,,,,
11:25,3445.94,,,,,
11:30,3446.19,,,,,
11:35,3423.26,,,,,
11:40,3409.57,,,,,
11:45,3443.75,,,,,
11:50,3495.7,,,,,
11:55,3474.16,,,,,
12:00,3533.83,,,,,
12:05,3549.27,,,,,
12:10,3557.46,,,,,
12:15,3538.18,,,,,
12:20,3573.54,,,,,
12:25,3584.42,,,,,
12:30,3609.33,,,,,
12:35,3621.1,,,,,
12:40,3638.57,,,,,
12:45,3617.51,,,,,
12:50,3682.88,,,,,
12:55,3654.11,,,,,
13:00,3664.78,,,,,
13:05,3643.69,,,,,
13:10,3689.47,,,,,
13:15,3710.58,,,,,
13:20,3715.95,,,,,
13:25,3720.29,,,,,
13:30,3733.5,,,,,
13:35,3797.67,,,,,
13:40,3795.94,,,,,
13:45,3802.63,,,,,
13:50,3825.73,,,,,
13:55,3889.99,,,,,
14:00,3897.19,,,,,
14:05,3913.64,,,,,
14:10,3918.51,,,,,
14:15,3934.8,,,,,
14:20,3978.59,,,,,
14:25,3978.57,,,,,
14:30,4002.89,,,,,
14:35,4036.41,,,,,
14:40,4074.58,,,,,
14:45,4091.58,,,,,
14:50,4139.51,,,,,
14:55,4118.43,,,,,
15:00,4140.03,,,,,
15:05,4136.09,,,,,
15:10,4160.01,,,,,
15:15,4132.86,,,,,
15:20,4168.99,,,,,
15:25,4199.06,,,,,
15:30,4175.46,,,,,
15:35,4173.53,,,,,
15:40,4202.5,,,,,
15:45,4189.42,,,,,
15:50,4161.83,,,,,
15:55,4154.61,,,,,
16:00,4141.64,,,,,
16:05,4136.94,,,,,
16:10,4115.18,,,,,
16:15,4158.19,,,,,
16:20,4135.52,,,,,
16:25,4108.55,,,,,
16:30,4108.82,,,,,
16:35,4098.46,,,,,
16:40,4092.49,,,,,
16:45,4050.76,,,,,
16:50,4029.42,,,,,
16:55,4022.2,,,,,
17:00,3991.64,,,,,
17:05,3971.29,,,,,
17:10,3958.34,,,,,
17:15,3934.73,,,,,
17:20,3922.79,,,,,
17:25,3930.14,,,,,
17:30,3930.64,,,,,
17:35,3904.4,,,,,
17:40,3895.92,,,,,
17:45,3858.63,,,,,
17:50,3846.2,,,,,
17:55,3836.68,,,,,
18:00,3855.56,,,,,
18:05,3829.43,,,,,
18:10,3839,,,,,
18:15,3794.67,,,,,
18:20,3813.29,,,,,
18:25,3821.33,,,,,
18:30,3812.62,,,,,
18:35,3800.68,,,,,
18:40,3800.25,,,,,
18:45,3817.27,,,,,
18:50,3818.07,,,,,
18:55,3839.58,,,,,
19:00,3886.42,,,,,
19:05,3918.88,,,,,
19:10,3867.36,,,,,
19:15,3914.43,,,,,
19:20,3932.74,,,,,
19:25,3967.91,,,,,
19:30,3978.94,,,,,
19:35,4046.4,,,,,
19:40,4073.41,,,,,
19:45,4102.51,,,,,
19:50,4117.24,,,,,
19:55,4134.8,,,,,
20:00,4130.55,,,,,
20:05,4152.08,,,,,
20:10,4201.3,,,,,
20:15,4198.05,,,,,
20:20,4225.17,,,,,
20:25,4268.16,,,,,
20:30,4274.75,,,,,
20:35,4271.11,,,,,
20:40,4309.88,,,,,
20:45,4296.82,,,,,
20:50,4337.34,,,,,
20:55,4353.91,,,,,
21:00,4385.41,,,,,
21:05,4401.14,,,,,
21:10,4417.2,,,,,
21:15,4449.42,,,,,
21:20,4522.14,,,,,
21:25,4520.87,,,,,
21:30,4557.13,,,,,
21:35,4651.13,,,,,
21:40,4711.4,,,,,
21:45,4691.19,,,,,
21:50,4723.37,,,,,
21:55,4765.08,,,,,
22:00,4845.54,,,,,
22:05,4839.31,,,,,
22:10,4879.76,,,,,
22:15,4925.6,,,,,
22:20,4969.63,,,,,
22:25,5003.05,,,,,
22:30,5034.13,,,,,
22:35,5084.39,,,,,
22:40,5094.77,,,,,
22:45,5123.24,,,,,
22:50,5178.49,,,,,
22:55,5176.37,,,,,
23:00,5225.21,,,,,
23:05,5218.24,,,,,
23:10,5235.41,,,,,
23:15,5237.45,,,,,
23:20,5260.03,,,,,
23:25,5246.98,,,,,
23:30,5288.36,,,,,
23:35,5230.61,,,,,
23:40,5229.49,,,,,
23:45,5237.9,,,,,
23:50,5243.03,,,,,
23:55,5243.08,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
The site has been Accessed  ,,,,,,
  times,,,,,,
,,,,,,
