time,value,,,,,
,,,,,,
00:00,5092.54,,,,,
00:05,5069.48,,,,,
00:10,5055.4,,,,,
00:15,5045.37,,,,,
00:20,5040.99,,,,,
00:25,5006.18,,,,,
00:30,5013.11,,,,,
00:35,4976.02,,,,,
00:40,4938.33,,,,,
00:45,4898.06,,,,,
00:50,4887.05,,,,,
00:55,4873.47,,,,,
01:00,4848.23,,,,,
01:05,4773.93,,,,,
01:10,4742.26,,,,,
01:15,4751.42,,,,,
01:20,4727.36,,,,,
01:25,4706.8,,,,,
01:30,4668.23,,,,,
01:35,4662.53,,,,,
01:40,4659.58,,,,,
01:45,4648.56,,,,,
01:50,4623.39,,,,,
01:55,4607.59,,,,,
02:00,4602.67,,,,,
02:05,4541.84,,,,,
02:10,4508.46,,,,,
02:15,4477.41,,,,,
02:20,4472.76,,,,,
02:25,4448.02,,,,,
02:30,4431.83,,,,,
02:35,4412.08,,,,,
02:40,4386.93,,,,,
02:45,4366.56,,,,,
02:50,4343.79,,,,,
02:55,4313.15,,,,,
03:00,4278.29,,,,,
03:05,4235.83,,,,,
03:10,4214.98,,,,,
03:15,4180.16,,,,,
03:20,4170.98,,,,,
03:25,4160.4,,,,,
03:30,4143.93,,,,,
03:35,4137.97,,,,,
03:40,4112.54,,,,,
03:45,4097.11,,,,,
03:50,4080.67,,,,,
03:55,4049.01,,,,,
04:00,4043.71,,,,,
04:05,4030.27,,,,,
04:10,4001.68,,,,,
04:15,3990.81,,,,,
04:20,3983.02,,,,,
04:25,3956.73,,,,,
04:30,3971.27,,,,,
04:35,3952.31,,,,,
04:40,3933.51,,,,,
04:45,3913.98,,,,,
04:50,3917.12,,,,,
04:55,3883.57,,,,,
05:00,3883.12,,,,,
05:05,3859.58,,,,,
05:10,3837.67,,,,,
05:15,3814.53,,,,,
05:20,3806.52,,,,,
05:25,3792.88,,,,,
05:30,3744.85,,,,,
05:35,3757.7,,,,,
05:40,3729.98,,,,,
05:45,3700.98,,,,,
05:50,3689.87,,,,,
05:55,3690.66,,,,,
06:00,3654.74,,,,,
06:05,3650.7,,,,,
06:10,3653.98,,,,,
06:15,3656.35,,,,,
06:20,3658.47,,,,,
06:25,3658.24,,,,,
06:30,3655.09,,,,,
06:35,3667.52,,,,,
06:40,3673.6,,,,,
06:45,3633.08,,,,,
06:50,3636.72,,,,,
06:55,3668.32,,,,,
07:00,3645.73,,,,,
07:05,3650.39,,,,,
07:10,3692.81,,,,,
07:15,3631.62,,,,,
07:20,3669.87,,,,,
07:25,3674.62,,,,,
07:30,3647.1,,,,,
07:35,3679.76,,,,,
07:40,3696.92,,,,,
07:45,3728.65,,,,,
07:50,3686.83,,,,,
07:55,3680.29,,,,,
08:00,3712.46,,,,,
08:05,3733.1,,,,,
08:10,3729.55,,,,,
08:15,3724.59,,,,,
08:20,3778.7,,,,,
08:25,3775.02,,,,,
08:30,3787.91,,,,,
08:35,3791.98,,,,,
08:40,3779.61,,,,,
08:45,3838.76,,,,,
08:50,3841.06,,,,,
08:55,3843.05,,,,,
09:00,3886.71,,,,,
09:05,3980.53,,,,,
09:10,3975.5,,,,,
09:15,4028.85,,,,,
09:20,4062.75,,,,,
09:25,4160.66,,,,,
09:30,4176.79,,,,,
09:35,4210.99,,,,,
09:40,4270.36,,,,,
09:45,4324.84,,,,,
09:50,4364.59,,,,,
09:55,4385.81,,,,,
10:00,4278.08,,,,,
10:05,4418.44,,,,,
10:10,4458.23,,,,,
10:15,4471.01,,,,,
10:20,4500.14,,,,,
10:25,4565.83,,,,,
10:30,4558.05,,,,,
10:35,4611.96,,,,,
10:40,4615.71,,,,,
10:45,4653.28,,,,,
10:50,4681.59,,,,,
10:55,4708.11,,,,,
11:00,4700.67,,,,,
11:05,4693.18,,,,,
11:10,4742.56,,,,,
11:15,4754.27,,,,,
11:20,4745.65,,,,,
11:25,4776.08,,,,,
11:30,4763.46,,,,,
11:35,4791.61,,,,,
11:40,4786.89,,,,,
11:45,4808.09,,,,,
11:50,4838.66,,,,,
11:55,4875.18,,,,,
12:00,4754.73,,,,,
12:05,4777.44,,,,,
12:10,4796.55,,,,,
12:15,4849.17,,,,,
12:20,4840.63,,,,,
12:25,4902.52,,,,,
12:30,4922.58,,,,,
12:35,4903.86,,,,,
12:40,4943.99,,,,,
12:45,4893.95,,,,,
12:50,4910.33,,,,,
12:55,4913.84,,,,,
13:00,4859.31,,,,,
13:05,4809.95,,,,,
13:10,4761.76,,,,,
13:15,4771.54,,,,,
13:20,4781.34,,,,,
13:25,4792.8,,,,,
13:30,4817.24,,,,,
13:35,4858.55,,,,,
13:40,4891.71,,,,,
13:45,4923.89,,,,,
13:50,4958.77,,,,,
13:55,5000.6,,,,,
14:00,5015.24,,,,,
14:05,5063.54,,,,,
14:10,5132.63,,,,,
14:15,5144.55,,,,,
14:20,5195.45,,,,,
14:25,5222.88,,,,,
14:30,5243.44,,,,,
14:35,5236.09,,,,,
14:40,5235.02,,,,,
14:45,5241.59,,,,,
14:50,5278.06,,,,,
14:55,5373.2,,,,,
15:00,5365.38,,,,,
15:05,5386.18,,,,,
15:10,5424.57,,,,,
15:15,5323.73,,,,,
15:20,5361.84,,,,,
15:25,5398.57,,,,,
15:30,5375.16,,,,,
15:35,5421.63,,,,,
15:40,5399.34,,,,,
15:45,5389.86,,,,,
15:50,5363.31,,,,,
15:55,5378.96,,,,,
16:00,5344.21,,,,,
16:05,5344.98,,,,,
16:10,5323.97,,,,,
16:15,5312,,,,,
16:20,5307.28,,,,,
16:25,5328.9,,,,,
16:30,5259.93,,,,,
16:35,5287.11,,,,,
16:40,5277.27,,,,,
16:45,5223.43,,,,,
16:50,5224.53,,,,,
16:55,5193.28,,,,,
17:00,5205.14,,,,,
17:05,5157.81,,,,,
17:10,5150.53,,,,,
17:15,5113.51,,,,,
17:20,5100.97,,,,,
17:25,5081.81,,,,,
17:30,5017.85,,,,,
17:35,5009.53,,,,,
17:40,4971.37,,,,,
17:45,4956.65,,,,,
17:50,4909.74,,,,,
17:55,4888,,,,,
18:00,4893.48,,,,,
18:05,4857.54,,,,,
18:10,4758.9,,,,,
18:15,4763.56,,,,,
18:20,4745.23,,,,,
18:25,4751.31,,,,,
18:30,4716.29,,,,,
18:35,4702.88,,,,,
18:40,4655.53,,,,,
18:45,4622.45,,,,,
18:50,4621.5,,,,,
18:55,4601.18,,,,,
19:00,4599.37,,,,,
19:05,4611.98,,,,,
19:10,4582.48,,,,,
19:15,4582.46,,,,,
19:20,4578.66,,,,,
19:25,4557.82,,,,,
19:30,4558.03,,,,,
19:35,4635.18,,,,,
19:40,4652.79,,,,,
19:45,4624.59,,,,,
19:50,4616.86,,,,,
19:55,4619.13,,,,,
20:00,4634.56,,,,,
20:05,4629.83,,,,,
20:10,4652.07,,,,,
20:15,4604.86,,,,,
20:20,4615.58,,,,,
20:25,4611.29,,,,,
20:30,4631.19,,,,,
20:35,4565.13,,,,,
20:40,4539.43,,,,,
20:45,4542.2,,,,,
20:50,4560.44,,,,,
20:55,4577.64,,,,,
21:00,4613.51,,,,,
21:05,4617.2,,,,,
21:10,4616.99,,,,,
21:15,4641.3,,,,,
21:20,4788.84,,,,,
21:25,4737.71,,,,,
21:30,4797.19,,,,,
21:35,4816.9,,,,,
21:40,4831.86,,,,,
21:45,4886.79,,,,,
21:50,4948.09,,,,,
21:55,5030.61,,,,,
22:00,5007.65,,,,,
22:05,5044.09,,,,,
22:10,5071.12,,,,,
22:15,5137.22,,,,,
22:20,5206.2,,,,,
22:25,5263.35,,,,,
22:30,5310.3,,,,,
22:35,5324.74,,,,,
22:40,5336.49,,,,,
22:45,5350.78,,,,,
22:50,5384.26,,,,,
