time,value,,,,,
,,,,,,
00:00,4854.92,,,,,
00:05,4813.38,,,,,
00:10,4798.95,,,,,
00:15,4781.56,,,,,
00:20,4767.97,,,,,
00:25,4741.83,,,,,
00:30,4733.71,,,,,
00:35,4712.79,,,,,
00:40,4678.87,,,,,
00:45,4640.32,,,,,
00:50,4637.37,,,,,
00:55,4622.27,,,,,
01:00,4605.22,,,,,
01:05,4584.54,,,,,
01:10,4549.84,,,,,
01:15,4539.72,,,,,
01:20,4522.37,,,,,
01:25,4500.27,,,,,
01:30,4477.06,,,,,
01:35,4453.82,,,,,
01:40,4434.47,,,,,
01:45,4422.16,,,,,
01:50,4408.79,,,,,
01:55,4387.52,,,,,
02:00,4371.16,,,,,
02:05,4342.4,,,,,
02:10,4324.23,,,,,
02:15,4309.01,,,,,
02:20,4297,,,,,
02:25,4291.6,,,,,
02:30,4249.96,,,,,
02:35,4246.73,,,,,
02:40,4221.9,,,,,
02:45,4199.68,,,,,
02:50,4187.92,,,,,
02:55,4174.3,,,,,
03:00,4137.76,,,,,
03:05,4118.1,,,,,
03:10,4093.71,,,,,
03:15,4085.38,,,,,
03:20,4069.98,,,,,
03:25,4049.78,,,,,
03:30,4017.53,,,,,
03:35,4002.69,,,,,
03:40,3987.5,,,,,
03:45,3966.9,,,,,
03:50,3966.29,,,,,
03:55,3950.45,,,,,
04:00,3944.4,,,,,
04:05,3921.93,,,,,
04:10,3894.13,,,,,
04:15,3878.41,,,,,
04:20,3875.11,,,,,
04:25,3867.75,,,,,
04:30,3851.87,,,,,
04:35,3856.97,,,,,
04:40,3840.49,,,,,
04:45,3813.31,,,,,
04:50,3773.6,,,,,
04:55,3790.86,,,,,
05:00,3788.27,,,,,
05:05,3788.5,,,,,
05:10,3783.23,,,,,
05:15,3767.04,,,,,
05:20,3757.96,,,,,
05:25,3756.03,,,,,
05:30,3733.59,,,,,
05:35,3739.71,,,,,
05:40,3719.39,,,,,
05:45,3716.4,,,,,
05:50,3589.96,,,,,
05:55,3670.16,,,,,
06:00,3546.03,,,,,
06:05,3541.74,,,,,
06:10,3557.95,,,,,
06:15,3638.07,,,,,
06:20,3656.04,,,,,
06:25,3647.59,,,,,
06:30,3559.88,,,,,
06:35,3547.43,,,,,
06:40,3644.37,,,,,
06:45,3578.02,,,,,
06:50,3508.77,,,,,
06:55,3536.7,,,,,
07:00,3641.1,,,,,
07:05,3543.51,,,,,
07:10,3557.35,,,,,
07:15,3540.28,,,,,
07:20,3534.49,,,,,
07:25,3643.15,,,,,
07:30,3644.55,,,,,
07:35,3542.84,,,,,
07:40,3546.28,,,,,
07:45,3576.44,,,,,
07:50,3553.77,,,,,
07:55,3583.46,,,,,
08:00,3625.12,,,,,
08:05,3583.85,,,,,
08:10,3574.15,,,,,
08:15,3586,,,,,
08:20,3620.7,,,,,
08:25,3643.87,,,,,
08:30,3625.29,,,,,
08:35,3636.84,,,,,
08:40,3732.94,,,,,
08:45,3747.88,,,,,
08:50,3760.11,,,,,
08:55,3771.32,,,,,
09:00,3808.43,,,,,
09:05,3825.63,,,,,
09:10,3887.1,,,,,
09:15,3938.14,,,,,
09:20,3997.27,,,,,
09:25,4048.09,,,,,
09:30,4097.11,,,,,
09:35,4133.31,,,,,
09:40,4193.08,,,,,
09:45,4230.89,,,,,
09:50,4284.85,,,,,
09:55,4298.76,,,,,
10:00,4327.58,,,,,
10:05,4346.35,,,,,
10:10,4408.83,,,,,
10:15,4420.82,,,,,
10:20,4398.85,,,,,
10:25,4436.05,,,,,
10:30,4476.89,,,,,
10:35,4491.03,,,,,
10:40,4484.63,,,,,
10:45,4552.21,,,,,
10:50,4554.83,,,,,
10:55,4516.23,,,,,
11:00,4578.66,,,,,
11:05,4622.9,,,,,
11:10,4618.48,,,,,
11:15,4627.43,,,,,
11:20,4657.81,,,,,
11:25,4685.52,,,,,
11:30,4667.85,,,,,
11:35,4694.76,,,,,
11:40,4697.6,,,,,
11:45,4730.36,,,,,
11:50,4752.47,,,,,
11:55,4728.36,,,,,
12:00,4733.28,,,,,
12:05,4763.56,,,,,
12:10,4733.84,,,,,
12:15,4771.06,,,,,
12:20,4753.81,,,,,
12:25,4708.92,,,,,
12:30,4751.69,,,,,
12:35,4700.52,,,,,
12:40,4742.95,,,,,
12:45,4760.27,,,,,
12:50,4746.91,,,,,
12:55,4730.12,,,,,
13:00,4648.22,,,,,
13:05,4560.7,,,,,
13:10,4560.89,,,,,
13:15,4549.72,,,,,
13:20,4535.75,,,,,
13:25,4546.51,,,,,
13:30,4549.63,,,,,
13:35,4548.15,,,,,
13:40,4578.34,,,,,
13:45,4611.2,,,,,
13:50,4615.47,,,,,
13:55,4710.39,,,,,
14:00,4780.99,,,,,
14:05,4730.64,,,,,
14:10,4763.31,,,,,
14:15,4773.97,,,,,
14:20,4794.53,,,,,
14:25,4831.52,,,,,
14:30,4826.15,,,,,
14:35,4855.48,,,,,
14:40,4836.19,,,,,
14:45,4878.16,,,,,
14:50,4876.94,,,,,
14:55,4774.94,,,,,
15:00,4754.41,,,,,
15:05,4746.84,,,,,
15:10,4693.11,,,,,
15:15,4680.36,,,,,
15:20,4653.16,,,,,
15:25,4649.29,,,,,
15:30,4617.49,,,,,
15:35,4609.47,,,,,
15:40,4603.54,,,,,
15:45,4567.37,,,,,
15:50,4536.96,,,,,
15:55,4533.96,,,,,
16:00,4473.98,,,,,
16:05,4448.17,,,,,
16:10,4420.96,,,,,
16:15,4391.1,,,,,
16:20,4351.25,,,,,
16:25,4317.77,,,,,
16:30,4186.65,,,,,
16:35,4225.89,,,,,
16:40,4224.84,,,,,
16:45,4241.9,,,,,
16:50,4258.4,,,,,
16:55,4264.03,,,,,
17:00,4270.69,,,,,
17:05,4291.26,,,,,
17:10,4307.97,,,,,
17:15,4335.83,,,,,
17:20,4312.55,,,,,
17:25,4337.99,,,,,
17:30,4322.97,,,,,
