time,value,,,,,
,,,,,,
00:00,4200.3,,,,,
00:05,4179.06,,,,,
00:10,4165.57,,,,,
00:15,4154.05,,,,,
00:20,4182.99,,,,,
00:25,4153.29,,,,,
00:30,4120.79,,,,,
00:35,4132.8,,,,,
00:40,4098.71,,,,,
00:45,4073.41,,,,,
00:50,4058.11,,,,,
00:55,4043.93,,,,,
01:00,4011.09,,,,,
01:05,4007.25,,,,,
01:10,3960.45,,,,,
01:15,3950.44,,,,,
01:20,3964.27,,,,,
01:25,3933.13,,,,,
01:30,3924.67,,,,,
01:35,3910.65,,,,,
01:40,3901.44,,,,,
01:45,3875.34,,,,,
01:50,3856.09,,,,,
01:55,3843.21,,,,,
02:00,3811.82,,,,,
02:05,3796.95,,,,,
02:10,3798.94,,,,,
02:15,3781.47,,,,,
02:20,3762.71,,,,,
02:25,3737.32,,,,,
02:30,3724.55,,,,,
02:35,3725.72,,,,,
02:40,3712.6,,,,,
02:45,3697.97,,,,,
02:50,3662.3,,,,,
02:55,3657.9,,,,,
03:00,3643.05,,,,,
03:05,3632.64,,,,,
03:10,3622.07,,,,,
03:15,3602.51,,,,,
03:20,3585.68,,,,,
03:25,3575.95,,,,,
03:30,3563.61,,,,,
03:35,3542.9,,,,,
03:40,3529.46,,,,,
03:45,3528.79,,,,,
03:50,3508.01,,,,,
03:55,3491.92,,,,,
04:00,3479.16,,,,,
04:05,3466.76,,,,,
04:10,3452.78,,,,,
04:15,3450.88,,,,,
04:20,3449.61,,,,,
04:25,3428.27,,,,,
04:30,3439.97,,,,,
04:35,3427.57,,,,,
04:40,3414.35,,,,,
04:45,3416.21,,,,,
04:50,3403.51,,,,,
04:55,3388.91,,,,,
05:00,3390.84,,,,,
05:05,3380.47,,,,,
05:10,3364.17,,,,,
05:15,3304.8,,,,,
05:20,3353.02,,,,,
05:25,3332.94,,,,,
05:30,3320.56,,,,,
05:35,3277.96,,,,,
05:40,3274.36,,,,,
05:45,3282.06,,,,,
