time,value,,,,,
12:45,4668.92,,,,,
12:50,4642.46,,,,,
12:55,4653.95,,,,,
13:00,4584.14,,,,,
13:05,4526.63,,,,,
13:10,4485.26,,,,,
13:15,4519.15,,,,,
13:20,4531.83,,,,,
13:25,4499.54,,,,,
13:30,4529.95,,,,,
13:35,4540.75,,,,,
13:40,4602.89,,,,,
13:45,4657.03,,,,,
13:50,4684.49,,,,,
13:55,4692.21,,,,,
14:00,4688.23,,,,,
14:05,4761.27,,,,,
14:10,4795.58,,,,,
14:15,4795.54,,,,,
14:20,4867.24,,,,,
14:25,4871.12,,,,,
14:30,4895.89,,,,,
14:35,4947.62,,,,,
14:40,5010.12,,,,,
14:45,5038.83,,,,,
14:50,4979.19,,,,,
14:55,5037.97,,,,,
15:00,5049.61,,,,,
15:05,5063.82,,,,,
15:10,5059.18,,,,,
15:15,5074.04,,,,,
15:20,5157.76,,,,,
15:25,5126.62,,,,,
15:30,5114.08,,,,,
15:35,5060.96,,,,,
15:40,5078.51,,,,,
15:45,5037.9,,,,,
15:50,5043.5,,,,,
15:55,5037.46,,,,,
16:00,5015.78,,,,,
16:05,5003.01,,,,,
16:10,4988.94,,,,,
16:15,4989.63,,,,,
16:20,4952.12,,,,,
16:25,4983.2,,,,,
16:30,4966.98,,,,,
16:35,4932.66,,,,,
16:40,4914.96,,,,,
16:45,4942.08,,,,,
16:50,4880.01,,,,,
16:55,4864.61,,,,,
17:00,4894.11,,,,,
17:05,4856.08,,,,,
17:10,4816.1,,,,,
17:15,4809.2,,,,,
17:20,4860.75,,,,,
17:25,4822.18,,,,,
17:30,4799.72,,,,,
17:35,4724.85,,,,,
17:40,4728.12,,,,,
17:45,4700.9,,,,,
17:50,4668.13,,,,,
17:55,4632.75,,,,,
18:00,4624.81,,,,,
18:05,4581.6,,,,,
18:10,4579.63,,,,,
18:15,4540.92,,,,,
18:20,4536.13,,,,,
18:25,4499.77,,,,,
18:30,4516.93,,,,,
18:35,4479.11,,,,,
18:40,4489.68,,,,,
18:45,4461.55,,,,,
18:50,4443.32,,,,,
18:55,4460.46,,,,,
19:00,4474.08,,,,,
19:05,4473.66,,,,,
19:10,4473.99,,,,,
19:15,4472.72,,,,,
19:20,4446.97,,,,,
19:25,4477.28,,,,,
19:30,4518.52,,,,,
19:35,4460.55,,,,,
19:40,4533.8,,,,,
19:45,4536.17,,,,,
19:50,4502.59,,,,,
19:55,4524.68,,,,,
20:00,4490.58,,,,,
20:05,4520.83,,,,,
20:10,4507.71,,,,,
20:15,4498.43,,,,,
20:20,4497.68,,,,,
20:25,4512.83,,,,,
20:30,4539.52,,,,,
20:35,4509.14,,,,,
20:40,4504.77,,,,,
20:45,4494.5,,,,,
20:50,4484.93,,,,,
20:55,4521.32,,,,,
21:00,4474.46,,,,,
21:05,4474.93,,,,,
21:10,4485.3,,,,,
21:15,4509.12,,,,,
21:20,4555.96,,,,,
21:25,4598.29,,,,,
21:30,4609.2,,,,,
21:35,4651.1,,,,,
21:40,4693.84,,,,,
21:45,4694.42,,,,,
21:50,4770.9,,,,,
21:55,4796.23,,,,,
22:00,4790.6,,,,,
22:05,4856.55,,,,,
22:10,4888.09,,,,,
22:15,4908.11,,,,,
22:20,4973.3,,,,,
22:25,4996.15,,,,,
22:30,5040.87,,,,,
22:35,5088.91,,,,,
22:40,5125.74,,,,,
22:45,5115.99,,,,,
22:50,5162.6,,,,,
22:55,5162.22,,,,,
23:00,5172.1,,,,,
23:05,5225.4,,,,,
23:10,5223.23,,,,,
23:15,5215.23,,,,,
23:20,5220.4,,,,,
23:25,5215.47,,,,,
23:30,5216.62,,,,,
23:35,5235.85,,,,,
23:40,5224.8,,,,,
23:45,5182.11,,,,,
23:50,5181.91,,,,,
23:55,5180.66,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
The site has been Accessed  ,,,,,,
  times,,,,,,
,,,,,,
