time,value,,,,,
10:50,4593.72,,,,,
10:55,4593.78,,,,,
11:00,4613.45,,,,,
11:05,4591.89,,,,,
11:10,4603.87,,,,,
11:15,4666.52,,,,,
11:20,4640.15,,,,,
11:25,4658.69,,,,,
11:30,4629.12,,,,,
11:35,4659.27,,,,,
11:40,4660.67,,,,,
11:45,4635.3,,,,,
11:50,4673.75,,,,,
11:55,4656.01,,,,,
12:00,4675.29,,,,,
12:05,4685.42,,,,,
12:10,4665.27,,,,,
12:15,4674.82,,,,,
12:20,4691.26,,,,,
12:25,4689.99,,,,,
12:30,4660.14,,,,,
12:35,4650.96,,,,,
12:40,4674.09,,,,,
12:45,4633.48,,,,,
12:50,4617.28,,,,,
12:55,4604.02,,,,,
13:00,4566.99,,,,,
13:05,4423.53,,,,,
13:10,4435.59,,,,,
13:15,4439.9,,,,,
13:20,4413.41,,,,,
13:25,4407.11,,,,,
13:30,4393.41,,,,,
13:35,4405.91,,,,,
13:40,4471.56,,,,,
13:45,4487.41,,,,,
13:50,4459.81,,,,,
13:55,4537.55,,,,,
14:00,4549.71,,,,,
14:05,4548.39,,,,,
14:10,4587.5,,,,,
14:15,4657.29,,,,,
14:20,4700.38,,,,,
14:25,4658.36,,,,,
14:30,4696.48,,,,,
14:35,4764.28,,,,,
14:40,4807.1,,,,,
14:45,4806.33,,,,,
14:50,4810.06,,,,,
14:55,4857.82,,,,,
15:00,4893.73,,,,,
15:05,4837,,,,,
15:10,4859.72,,,,,
15:15,4871.15,,,,,
15:20,4913.35,,,,,
15:25,4904.27,,,,,
15:30,4916.81,,,,,
15:35,4901.27,,,,,
15:40,4940.19,,,,,
15:45,4924.27,,,,,
15:50,4887.68,,,,,
15:55,4913.89,,,,,
16:00,4904,,,,,
16:05,4925.68,,,,,
16:10,4870.62,,,,,
16:15,4876.17,,,,,
16:20,4849.6,,,,,
16:25,4899.13,,,,,
16:30,4865.7,,,,,
16:35,4911.96,,,,,
16:40,4864.82,,,,,
16:45,4870.81,,,,,
16:50,4814.95,,,,,
16:55,4816.47,,,,,
17:00,4822.33,,,,,
17:05,4801.38,,,,,
17:10,4798.21,,,,,
17:15,4800.38,,,,,
17:20,4898.52,,,,,
17:25,4785.19,,,,,
17:30,4791.12,,,,,
17:35,4785.85,,,,,
17:40,4752.19,,,,,
17:45,4727.55,,,,,
17:50,4685.01,,,,,
17:55,4679.86,,,,,
18:00,4639.8,,,,,
18:05,4639.53,,,,,
18:10,4606.88,,,,,
18:15,4577.46,,,,,
18:20,4543.83,,,,,
18:25,4517.3,,,,,
18:30,4521.64,,,,,
18:35,4498.62,,,,,
18:40,4451.11,,,,,
18:45,4473.61,,,,,
18:50,4475.02,,,,,
18:55,4430.24,,,,,
19:00,4330.38,,,,,
19:05,4435.52,,,,,
19:10,4410.95,,,,,
19:15,4439.44,,,,,
19:20,4402.85,,,,,
19:25,4418.24,,,,,
19:30,4427.48,,,,,
19:35,4468.78,,,,,
19:40,4455.58,,,,,
19:45,4507.18,,,,,
19:50,4485.48,,,,,
19:55,4464.56,,,,,
20:00,4456.17,,,,,
20:05,4425.8,,,,,
20:10,4420.02,,,,,
20:15,4406.8,,,,,
20:20,4422.82,,,,,
20:25,4436.03,,,,,
20:30,4418.3,,,,,
20:35,4389.16,,,,,
20:40,4434.18,,,,,
20:45,4423.51,,,,,
20:50,4404.35,,,,,
20:55,4414.44,,,,,
21:00,4423.77,,,,,
21:05,4401.51,,,,,
21:10,4405.61,,,,,
21:15,4394.25,,,,,
21:20,4409.16,,,,,
21:25,4466.06,,,,,
21:30,4501.29,,,,,
21:35,4506.28,,,,,
21:40,4509.03,,,,,
21:45,4604.34,,,,,
21:50,4645.84,,,,,
21:55,4686.17,,,,,
22:00,4712.38,,,,,
22:05,4732.18,,,,,
22:10,4731.68,,,,,
22:15,4749.05,,,,,
22:20,4787.27,,,,,
22:25,4841.65,,,,,
22:30,4845.88,,,,,
22:35,4892.77,,,,,
22:40,4912.44,,,,,
22:45,4933.29,,,,,
22:50,4976.67,,,,,
22:55,4974.92,,,,,
23:00,5031.69,,,,,
23:05,5032.78,,,,,
23:10,5037.92,,,,,
23:15,5029.4,,,,,
23:20,5040.63,,,,,
23:25,5057.52,,,,,
23:30,5061.09,,,,,
23:35,5041.12,,,,,
23:40,5025.11,,,,,
23:45,5038.17,,,,,
23:50,5026.44,,,,,
23:55,5016.97,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
The site has been Accessed  ,,,,,,
  times,,,,,,
,,,,,,
