time,value,,,,,
,,,,,,
00:00,4477.82,,,,,
00:05,4460.05,,,,,
00:10,4461.53,,,,,
00:15,4444.54,,,,,
00:20,4431.04,,,,,
00:25,4425.76,,,,,
00:30,4398.05,,,,,
00:35,4416.28,,,,,
00:40,4393.68,,,,,
00:45,4366.63,,,,,
00:50,4348.69,,,,,
00:55,4320.53,,,,,
01:00,4322.88,,,,,
01:05,4288.15,,,,,
01:10,4264.99,,,,,
01:15,4250.16,,,,,
01:20,4217.37,,,,,
01:25,4194.87,,,,,
01:30,4175.21,,,,,
01:35,4144.71,,,,,
01:40,4134.85,,,,,
01:45,4119.12,,,,,
01:50,4093.09,,,,,
01:55,4077,,,,,
02:00,4057.27,,,,,
02:05,4037.24,,,,,
02:10,4046.73,,,,,
02:15,4010.62,,,,,
02:20,3985.21,,,,,
02:25,3970.05,,,,,
02:30,3949.88,,,,,
02:35,3931.94,,,,,
02:40,3917.31,,,,,
02:45,3908.59,,,,,
02:50,3888.71,,,,,
02:55,3872.63,,,,,
03:00,3843.15,,,,,
03:05,3816.95,,,,,
03:10,3808.23,,,,,
03:15,3804.85,,,,,
03:20,3758.07,,,,,
03:25,3784.03,,,,,
03:30,3769.52,,,,,
03:35,3732.08,,,,,
03:40,3727.81,,,,,
03:45,3705.05,,,,,
03:50,3700.89,,,,,
03:55,3683.22,,,,,
04:00,3682.27,,,,,
04:05,3661.76,,,,,
04:10,3642.63,,,,,
04:15,3626.64,,,,,
04:20,3636.38,,,,,
04:25,3609.01,,,,,
04:30,3598.04,,,,,
04:35,3603.33,,,,,
04:40,3584.98,,,,,
04:45,3564.99,,,,,
04:50,3561.5,,,,,
04:55,3545.25,,,,,
05:00,3546.39,,,,,
05:05,3510.62,,,,,
05:10,3467.71,,,,,
05:15,3454.47,,,,,
05:20,3407.57,,,,,
05:25,3478.77,,,,,
05:30,3455.11,,,,,
05:35,3421.84,,,,,
05:40,3401.32,,,,,
05:45,3387.85,,,,,
05:50,3373.22,,,,,
05:55,3406.25,,,,,
06:00,3421.36,,,,,
06:05,3391.82,,,,,
06:10,3374.38,,,,,
