time,value,,,,,
,,,,,,
00:00,5128.555,,,,,
00:05,5138.53,,,,,
00:10,5084.245,,,,,
00:15,5065.85,,,,,
00:20,5055.305,,,,,
00:25,5034.34,,,,,
00:30,4988.285,,,,,
00:35,4966.85,,,,,
00:40,4942.045,,,,,
00:45,4913.68,,,,,
00:50,4893.565,,,,,
00:55,4873.085,,,,,
01:00,4856.235,,,,,
01:05,4845.77,,,,,
01:10,4816.225,,,,,
01:15,4785.22,,,,,
01:20,4759.89,,,,,
01:25,4734.075,,,,,
01:30,4722.365,,,,,
01:35,4702.515,,,,,
01:40,4694.47,,,,,
01:45,4648.08,,,,,
01:50,4620.365,,,,,
01:55,4606.855,,,,,
02:00,4580.19,,,,,
02:05,4560.085,,,,,
02:10,4537.75,,,,,
02:15,4521.405,,,,,
02:20,4483.52,,,,,
02:25,4461.785,,,,,
02:30,4437.32,,,,,
02:35,4408.17,,,,,
02:40,4392.32,,,,,
02:45,4380.37,,,,,
02:50,4354.32,,,,,
02:55,4309.79,,,,,
03:00,4296.94,,,,,
03:05,4277.155,,,,,
03:10,4257.51,,,,,
03:15,4243.26,,,,,
03:20,4218.97,,,,,
03:25,4201.54,,,,,
03:30,4185.225,,,,,
03:35,4172.12,,,,,
03:40,4143.785,,,,,
03:45,4141.13,,,,,
03:50,4111.45,,,,,
03:55,4102.5,,,,,
04:00,4086.96,,,,,
04:05,4058.99,,,,,
04:10,4031.005,,,,,
04:15,4022.085,,,,,
04:20,4035.365,,,,,
04:25,4015.625,,,,,
04:30,4010.28,,,,,
04:35,3998.205,,,,,
04:40,3974.45,,,,,
04:45,3954.59,,,,,
04:50,3937.32,,,,,
04:55,3918.705,,,,,
05:00,3918.745,,,,,
05:05,3901.575,,,,,
05:10,3879.245,,,,,
05:15,3867.17,,,,,
05:20,3782.45,,,,,
05:25,3759.585,,,,,
05:30,3740.15,,,,,
05:35,3682.545,,,,,
05:40,3686.785,,,,,
05:45,3661.625,,,,,
05:50,3654.515,,,,,
05:55,3628.3,,,,,
06:00,3637.895,,,,,
06:05,3627.355,,,,,
06:10,3629.43,,,,,
06:15,3636.315,,,,,
06:20,3640.43,,,,,
06:25,3620.4,,,,,
06:30,3642.655,,,,,
06:35,3641.615,,,,,
06:40,3638.52,,,,,
06:45,3645.055,,,,,
06:50,3618.18,,,,,
06:55,3591.37,,,,,
07:00,3613.455,,,,,
07:05,3572.705,,,,,
07:10,3596.99,,,,,
07:15,3569.625,,,,,
07:20,3569.815,,,,,
07:25,3580.77,,,,,
07:30,3579.735,,,,,
07:35,3566.245,,,,,
07:40,3580.835,,,,,
07:45,3575.69,,,,,
07:50,3587.36,,,,,
07:55,3575.16,,,,,
08:00,3582.435,,,,,
08:05,3591.76,,,,,
08:10,3601.24,,,,,
08:15,3622.3,,,,,
08:20,3633.415,,,,,
08:25,3658.185,,,,,
08:30,3674.405,,,,,
08:35,3719.495,,,,,
08:40,3669.64,,,,,
08:45,3712.595,,,,,
08:50,3696.675,,,,,
08:55,3714.705,,,,,
09:00,3757.725,,,,,
09:05,3783.815,,,,,
09:10,3854.08,,,,,
09:15,3930.54,,,,,
09:20,3976.53,,,,,
09:25,4026.12,,,,,
09:30,4075.08,,,,,
09:35,4122.665,,,,,
09:40,4154.14,,,,,
09:45,4186.77,,,,,
09:50,4243.145,,,,,
09:55,4271.74,,,,,
10:00,4305.225,,,,,
10:05,4353.29,,,,,
10:10,4377.6,,,,,
10:15,4391.53,,,,,
10:20,4419.73,,,,,
10:25,4424.515,,,,,
10:30,4483.575,,,,,
10:35,4542.38,,,,,
10:40,4501.535,,,,,
10:45,4528.93,,,,,
10:50,4559.815,,,,,
10:55,4580.735,,,,,
11:00,4612.905,,,,,
11:05,4606.96,,,,,
11:10,4627.785,,,,,
11:15,4639.975,,,,,
11:20,4664.635,,,,,
11:25,4668.76,,,,,
11:30,4675.39,,,,,
11:35,4700.875,,,,,
11:40,4671.61,,,,,
11:45,4748.45,,,,,
11:50,4748.28,,,,,
11:55,4741.455,,,,,
12:00,4754.14,,,,,
12:05,4769.545,,,,,
12:10,4741.235,,,,,
12:15,4787.38,,,,,
12:20,4780.6,,,,,
12:25,4801.04,,,,,
12:30,4803.925,,,,,
12:35,4790.09,,,,,
12:40,4811.75,,,,,
12:45,4795.55,,,,,
12:50,4778.39,,,,,
12:55,4798.685,,,,,
13:00,4798.995,,,,,
13:05,4680.125,,,,,
13:10,4674.81,,,,,
13:15,4677.975,,,,,
13:20,4703.375,,,,,
13:25,4715.56,,,,,
13:30,4708.85,,,,,
13:35,4742.7,,,,,
13:40,4797.86,,,,,
13:45,4842.245,,,,,
13:50,4869.49,,,,,
13:55,4906.72,,,,,
14:00,4899.65,,,,,
14:05,4931.125,,,,,
14:10,4953.99,,,,,
14:15,4991.285,,,,,
14:20,5048.555,,,,,
14:25,5093.23,,,,,
14:30,5119.09,,,,,
14:35,5176.61,,,,,
14:40,5170.935,,,,,
14:45,5217.94,,,,,
14:50,5250.615,,,,,
14:55,5281.07,,,,,
15:00,5337.9,,,,,
15:05,5361.52,,,,,
15:10,5399.82,,,,,
15:15,5434.85,,,,,
15:20,5424.84,,,,,
15:25,5427.135,,,,,
15:30,5413.56,,,,,
15:35,5376.975,,,,,
15:40,5448.1,,,,,
15:45,5416.29,,,,,
15:50,5413.41,,,,,
15:55,5366.55,,,,,
16:00,5398.915,,,,,
16:05,5335.86,,,,,
16:10,5340.33,,,,,
16:15,5340.01,,,,,
16:20,5314.31,,,,,
16:25,5253.78,,,,,
16:30,5304.38,,,,,
16:35,5256.36,,,,,
16:40,5256.38,,,,,
16:45,5223.265,,,,,
16:50,5201.225,,,,,
16:55,5150.94,,,,,
17:00,5131.24,,,,,
17:05,5094.91,,,,,
17:10,5056.02,,,,,
17:15,5059.675,,,,,
17:20,5027.36,,,,,
17:25,4982.655,,,,,
17:30,4957.085,,,,,
17:35,4918.39,,,,,
17:40,4880.935,,,,,
17:45,4842.805,,,,,
17:50,4835.43,,,,,
17:55,4777.99,,,,,
18:00,4781.395,,,,,
18:05,4710.52,,,,,
18:10,4677.59,,,,,
18:15,4667.135,,,,,
18:20,4682.27,,,,,
18:25,4657.51,,,,,
18:30,4628.795,,,,,
18:35,4593.26,,,,,
18:40,4573.465,,,,,
18:45,4591.175,,,,,
18:50,4582.99,,,,,
18:55,4584.68,,,,,
19:00,4564.37,,,,,
19:05,4570.42,,,,,
19:10,4599.745,,,,,
19:15,4560.685,,,,,
19:20,4617.005,,,,,
19:25,4582.025,,,,,
19:30,4603.425,,,,,
19:35,4613.025,,,,,
19:40,4621.65,,,,,
19:45,4612.09,,,,,
19:50,4637.695,,,,,
19:55,4631.515,,,,,
20:00,4639.34,,,,,
20:05,4609.51,,,,,
20:10,4605.315,,,,,
20:15,4584.2,,,,,
20:20,4585.355,,,,,
20:25,4598.39,,,,,
