time,value,,,,,
,,,,,,
00:00,5460.07,,,,,
00:05,5406.47,,,,,
00:10,5368.97,,,,,
00:15,5351.4,,,,,
00:20,5361.23,,,,,
00:25,5328.16,,,,,
00:30,5328.11,,,,,
00:35,5302.65,,,,,
00:40,5275.98,,,,,
00:45,5270.72,,,,,
00:50,5248.6,,,,,
00:55,5217.34,,,,,
01:00,5198.78,,,,,
01:05,5175.09,,,,,
01:10,5133.11,,,,,
01:15,5110.84,,,,,
01:20,5086.81,,,,,
01:25,5068.23,,,,,
01:30,5045.98,,,,,
01:35,5032.78,,,,,
01:40,5013.31,,,,,
01:45,4983.83,,,,,
01:50,4972.31,,,,,
01:55,4946.5,,,,,
02:00,4909.78,,,,,
02:05,4879.44,,,,,
02:10,4844.39,,,,,
02:15,4835.73,,,,,
02:20,4809.33,,,,,
02:25,4788.67,,,,,
02:30,4759.71,,,,,
02:35,4728.26,,,,,
02:40,4713.44,,,,,
02:45,4694.08,,,,,
02:50,4679.51,,,,,
02:55,4635.15,,,,,
03:00,4611.62,,,,,
03:05,4610.3,,,,,
03:10,4552.44,,,,,
03:15,4542.12,,,,,
03:20,4521.15,,,,,
03:25,4506.58,,,,,
03:30,4483.59,,,,,
03:35,4475.29,,,,,
03:40,4465.52,,,,,
03:45,4450.87,,,,,
03:50,4428.72,,,,,
03:55,4404.02,,,,,
04:00,4357.43,,,,,
04:05,4348.63,,,,,
04:10,4337.16,,,,,
04:15,4324.64,,,,,
04:20,4357.48,,,,,
04:25,4299.15,,,,,
04:30,4284.14,,,,,
04:35,4262.04,,,,,
04:40,4240.08,,,,,
04:45,4223.57,,,,,
04:50,4212.4,,,,,
04:55,4187.96,,,,,
05:00,4159.72,,,,,
05:05,4164.7,,,,,
05:10,4118.74,,,,,
05:15,4098.35,,,,,
05:20,4112.79,,,,,
05:25,4072.69,,,,,
05:30,4044.79,,,,,
05:35,4009.3,,,,,
05:40,3989.05,,,,,
05:45,3985.59,,,,,
05:50,3938.92,,,,,
05:55,3915.22,,,,,
06:00,3910.34,,,,,
06:05,3900.32,,,,,
06:10,3915.18,,,,,
06:15,3899.95,,,,,
06:20,3901.85,,,,,
06:25,3878.02,,,,,
06:30,3891.69,,,,,
06:35,3859.98,,,,,
06:40,3877.74,,,,,
06:45,3839.3,,,,,
06:50,3814.15,,,,,
06:55,3850.57,,,,,
07:00,3882.67,,,,,
07:05,3855.68,,,,,
07:10,3867.97,,,,,
07:15,3860.22,,,,,
07:20,3843.13,,,,,
07:25,3859.36,,,,,
07:30,3815.09,,,,,
07:35,3873.02,,,,,
07:40,3865.13,,,,,
07:45,3849.39,,,,,
07:50,3889.58,,,,,
07:55,3882.76,,,,,
08:00,3878.72,,,,,
08:05,3888.98,,,,,
08:10,3973.22,,,,,
08:15,3929.78,,,,,
08:20,3976.75,,,,,
08:25,3915.23,,,,,
08:30,3974.51,,,,,
08:35,4008.62,,,,,
08:40,4008.25,,,,,
08:45,4080.01,,,,,
08:50,4050.86,,,,,
08:55,4053.42,,,,,
09:00,4051.36,,,,,
09:05,4110.63,,,,,
09:10,4231.03,,,,,
09:15,4227.54,,,,,
09:20,4272.7,,,,,
09:25,4343.92,,,,,
09:30,4391.67,,,,,
09:35,4445.61,,,,,
09:40,4497.32,,,,,
09:45,4572.57,,,,,
09:50,4574.69,,,,,
09:55,4602.83,,,,,
10:00,4689,,,,,
10:05,4753.78,,,,,
10:10,4818.63,,,,,
10:15,4830.45,,,,,
10:20,4836.13,,,,,
10:25,4849.9,,,,,
10:30,4863.85,,,,,
10:35,4896.9,,,,,
10:40,4888.57,,,,,
10:45,4875.77,,,,,
10:50,4876.51,,,,,
