00:00,3670.89,,,,,
00:05,3664.58,,,,,
00:10,3652.05,,,,,
00:15,3642.77,,,,,
00:20,3650.74,,,,,
00:25,3673.79,,,,,
00:30,3658.75,,,,,
00:35,3635.28,,,,,
00:40,3616.31,,,,,
00:45,3619.97,,,,,
00:50,3622.39,,,,,
00:55,3603.48,,,,,
01:00,3578.18,,,,,
01:05,3566.33,,,,,
01:10,3555.25,,,,,
01:15,3544.64,,,,,
01:20,3532.24,,,,,
01:25,3528.05,,,,,
01:30,3512.09,,,,,
01:35,3495.89,,,,,
01:40,3491.49,,,,,
01:45,3475.11,,,,,
01:50,3469.02,,,,,
01:55,3440.85,,,,,
02:00,3452.91,,,,,
02:05,3442.66,,,,,
02:10,3426.24,,,,,
02:15,3423.03,,,,,
02:20,3409.9,,,,,
02:25,3402.24,,,,,
02:30,3385.84,,,,,
02:35,3342.43,,,,,
02:40,3342.53,,,,,
02:45,3350.28,,,,,
02:50,3368.03,,,,,
02:55,3335.67,,,,,
03:00,3314.75,,,,,
03:05,3312.29,,,,,
03:10,3282.36,,,,,
03:15,3283.77,,,,,
03:20,3286.92,,,,,
03:25,3253.03,,,,,
03:30,3247.21,,,,,
03:35,3246.02,,,,,
03:40,3226.08,,,,,
03:45,3218.05,,,,,
03:50,3217.46,,,,,
03:55,3202.98,,,,,
04:00,3200.22,,,,,
04:05,3189.98,,,,,
04:10,3192.51,,,,,
04:15,3177.26,,,,,
04:20,3168.41,,,,,
04:25,3171.92,,,,,
04:30,3170.8,,,,,
04:35,3167.56,,,,,
04:40,3151.72,,,,,
04:45,3145.2,,,,,
04:50,3136.75,,,,,
04:55,3133.6,,,,,
05:00,3130.74,,,,,
05:05,3139.73,,,,,
05:10,3122.25,,,,,
05:15,3126.41,,,,,
05:20,3113.23,,,,,
05:25,3111.96,,,,,
05:30,3093.31,,,,,
05:35,3087.39,,,,,
05:40,3088.72,,,,,
05:45,3089.42,,,,,
05:50,3076.07,,,,,
05:55,3053.28,,,,,
06:00,3052.05,,,,,
06:05,3083.26,,,,,
06:10,3070.38,,,,,
06:15,3089.69,,,,,
06:20,3110.95,,,,,
06:25,3116.68,,,,,
06:30,3106.99,,,,,
06:35,3088.37,,,,,
06:40,3107.64,,,,,
06:45,3119.29,,,,,
06:50,3103.57,,,,,
06:55,3114.12,,,,,
07:00,3141.41,,,,,
07:05,3108.75,,,,,
07:10,3131.13,,,,,
07:15,3151.45,,,,,
07:20,3157.18,,,,,
07:25,3152.56,,,,,
07:30,3151.01,,,,,
07:35,3138.71,,,,,
07:40,3149.38,,,,,
07:45,3174.86,,,,,
07:50,3147.09,,,,,
07:55,3153.03,,,,,
08:00,3141.44,,,,,
08:05,3167.53,,,,,
08:10,3162.56,,,,,
08:15,3171.29,,,,,
08:20,3169.17,,,,,
08:25,3198.02,,,,,
08:30,3202.36,,,,,
08:35,3202.03,,,,,
08:40,3210.37,,,,,
08:45,3211.06,,,,,
08:50,3216.45,,,,,
08:55,3212.45,,,,,
09:00,3229.48,,,,,
09:05,3202.73,,,,,
09:10,3286.9,,,,,
09:15,3309.72,,,,,
09:20,3383.83,,,,,
09:25,3366.23,,,,,
09:30,3420.7,,,,,
09:35,3446.51,,,,,
09:40,3491.5,,,,,
09:45,3501.23,,,,,
09:50,3539.59,,,,,
09:55,3546.63,,,,,
10:00,3587.06,,,,,
10:05,3630.07,,,,,
10:10,3631.46,,,,,
10:15,3639.88,,,,,
10:20,3655.08,,,,,
10:25,3674.33,,,,,
10:30,3703.14,,,,,
10:35,3708.13,,,,,
10:40,3716.87,,,,,
10:45,3792.43,,,,,
10:50,3767.85,,,,,
10:55,3752.3,,,,,
11:00,3795.41,,,,,
11:05,3797.2,,,,,
11:10,3788.18,,,,,
11:15,3801.45,,,,,
11:20,3813,,,,,
11:25,3834.8,,,,,
11:30,3863.84,,,,,
11:35,3824.41,,,,,
11:40,3837.82,,,,,
11:45,3836.39,,,,,
11:50,3856,,,,,
11:55,3885.26,,,,,
12:00,3866.07,,,,,
12:05,3877.82,,,,,
12:10,3895.92,,,,,
12:15,3901.49,,,,,
12:20,3898.71,,,,,
12:25,3888.38,,,,,
12:30,3931.11,,,,,
12:35,3922.35,,,,,
12:40,3888.56,,,,,
12:45,3923.34,,,,,
12:50,3933.34,,,,,
12:55,3872.2,,,,,
13:00,3838.48,,,,,
13:05,3742.79,,,,,
13:10,3747.63,,,,,
13:15,3775.37,,,,,
13:20,3747,,,,,
13:25,3754.05,,,,,
13:30,3727.39,,,,,
13:35,3774.3,,,,,
13:40,3827.69,,,,,
13:45,3820.19,,,,,
13:50,3878.13,,,,,
13:55,3858.73,,,,,
14:00,3906.33,,,,,
14:05,3929.25,,,,,
14:10,3921.51,,,,,
14:15,3951.68,,,,,
14:20,3975.06,,,,,
14:25,3992,,,,,
14:30,3986.84,,,,,
14:35,3987.44,,,,,
14:40,4022.62,,,,,
14:45,4031.93,,,,,
14:50,4033.11,,,,,
14:55,4046.75,,,,,
15:00,4047.16,,,,,
15:05,4050.5,,,,,
15:10,4012.35,,,,,
15:15,4064.04,,,,,
15:20,4058.59,,,,,
15:25,4061.11,,,,,
15:30,4085.15,,,,,
15:35,4042.3,,,,,
15:40,4065.35,,,,,
15:45,4072.68,,,,,
15:50,4073.76,,,,,
15:55,4063.64,,,,,
16:00,4070.25,,,,,
16:05,4032.06,,,,,
16:10,4070.55,,,,,
16:15,4033.47,,,,,
16:20,4034.23,,,,,
16:25,4052.99,,,,,
16:30,4060.35,,,,,
16:35,4040.5,,,,,
16:40,4036.04,,,,,
16:45,4097.52,,,,,
16:50,4037.42,,,,,
16:55,4028.35,,,,,
17:00,4019.03,,,,,
17:05,4017.27,,,,,
17:10,4052.84,,,,,
17:15,4025.78,,,,,
17:20,4034.43,,,,,
17:25,3965.84,,,,,
17:30,4000.59,,,,,
17:35,3966.9,,,,,
17:40,3982.51,,,,,
17:45,4036.84,,,,,
17:50,3959.62,,,,,
17:55,3959.29,,,,,
18:00,3979.04,,,,,
18:05,3967.1,,,,,
18:10,3928.76,,,,,
18:15,3943.42,,,,,
18:20,3891.19,,,,,
18:25,3892.69,,,,,
18:30,3907.32,,,,,
18:35,3906.57,,,,,
18:40,3897.76,,,,,
18:45,3920.62,,,,,
18:50,3908.5,,,,,
18:55,3894.85,,,,,
19:00,3909.22,,,,,
19:05,3929.09,,,,,
19:10,3927.61,,,,,
19:15,3901.2,,,,,
19:20,3959.44,,,,,
19:25,3953.54,,,,,
19:30,3992.8,,,,,
19:35,3986.97,,,,,
19:40,3979.85,,,,,
19:45,3965.67,,,,,
19:50,3983.38,,,,,
19:55,3988.19,,,,,
20:00,3968.41,,,,,
20:05,3948.61,,,,,
20:10,3964.57,,,,,
20:15,3948.37,,,,,
20:20,3920.35,,,,,
20:25,3929.39,,,,,
20:30,3917.99,,,,,
20:35,3909.51,,,,,
20:40,3926.36,,,,,
20:45,3842.62,,,,,
20:50,3892.4,,,,,
20:55,3869.39,,,,,
21:00,3885.46,,,,,
21:05,3863.15,,,,,
21:10,3851.63,,,,,
21:15,3876.24,,,,,
21:20,3884.35,,,,,
21:25,3913.76,,,,,
21:30,3915.35,,,,,
21:35,3916.2,,,,,
21:40,3955.74,,,,,
21:45,3959.19,,,,,
21:50,3985.32,,,,,
21:55,3990.57,,,,,
22:00,4009.17,,,,,
22:05,4017.93,,,,,
22:10,4015.85,,,,,
22:15,4038.57,,,,,
22:20,4090.44,,,,,
22:25,4109.28,,,,,
22:30,4095.39,,,,,
22:35,4113.18,,,,,
22:40,4143.93,,,,,
22:45,4116.53,,,,,
22:50,4189.5,,,,,
22:55,4191.37,,,,,
23:00,4199.38,,,,,
23:05,4208.37,,,,,
23:10,4207.98,,,,,
23:15,4220.78,,,,,
23:20,4241.51,,,,,
23:25,4239.58,,,,,
23:30,4232.7,,,,,
23:35,4242.28,,,,,
23:40,4245.15,,,,,
23:45,4261.65,,,,,
23:50,4237.86,,,,,
23:55,4212.2,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
The site has been Accessed  ,,,,,,
  times,,,,,,
,,,,,,
