time,value
00:00,6136.190
00:05,6057.330
00:10,6018.720
00:15,6000.400
00:20,6003.930
00:25,5978.800
00:30,5960.900
00:35,5944.110
00:40,5899.180
00:45,5870.060
00:50,5837.570
00:55,5812.180
01:00,5765.740
01:05,5754.970
01:10,5735.640
01:15,5727.130
01:20,5651.670
01:25,5647.180
01:30,5615.430
01:35,5549.790
01:40,5566.170
01:45,5548.240
01:50,5548.260
01:55,5519.480
02:00,5497.080
02:05,5486.040
02:10,5441.960
02:15,5431.660
02:20,5409.790
02:25,5384.420
02:30,5366.140
02:35,5344.450
02:40,5315.740
02:45,5270.540
02:50,5262.890
02:55,5239.920
03:00,5227.460
03:05,5216.020
03:10,5190.850
03:15,5157.740
03:20,5152.320
03:25,5134.610
03:30,5139.800
03:35,5097.250
03:40,5113.880
03:45,5101.960
03:50,5079.290
03:55,5036.720
04:00,5043.520
04:05,4999.330
04:10,4978.890
04:15,4955.880
04:20,4933.470
04:25,4920.550
04:30,4900.360
04:35,4890.970
04:40,4881.010
04:45,4881.910
04:50,4851.120
04:55,4839.710
05:00,4821.750
05:05,4807.860
05:10,4798.530
05:15,4798.250
05:20,4778.700
05:25,4769.740
05:30,4763.930
05:35,4763.070
05:40,4701.630
05:45,4709.370
05:50,4657.020
05:55,4646.910
06:00,4643.860
06:05,4639.550
06:10,4637.540
06:15,4639.150
06:20,4647.220
06:25,4629.610
06:30,4623.710
06:35,4642.470
06:40,4634.170
06:45,4579.260
06:50,4606.580
06:55,4567.830
07:00,4581.840
07:05,4579.140
07:10,4548.380
07:15,4552.660
07:20,4576.270
07:25,4574.740
07:30,4550.000
07:35,4597.860
07:40,4624.110
07:45,4579.970
07:50,4581.050
07:55,4514.630
08:00,4484.020
08:05,4499.120
08:10,4509.120
08:15,4582.530
08:20,4594.770
08:25,4635.640
08:30,4666.530
08:35,4611.370
08:40,4601.430
08:45,4641.420
08:50,4653.460
08:55,4723.400
09:00,4754.280
09:05,4800.170
09:10,4857.190
09:15,4895.110
09:20,4984.580
09:25,5040.160
09:30,5143.520
09:35,5176.710
09:40,5159.630
09:45,5230.810
09:50,5233.140
09:55,5313.880
10:00,5326.920
10:05,5425.750
10:10,5399.950
10:15,5440.350
10:20,5449.660
10:25,5498.640
10:30,5521.880
10:35,5513.080
10:40,5529.550
10:45,5547.280
10:50,5567.140
10:55,5583.740
11:00,5625.500
11:05,5619.590
11:10,5586.120
11:15,5616.440
11:20,5597.480
11:25,5618.200
11:30,5611.340
11:35,5651.910
11:40,5655.490
11:45,5692.760
11:50,5661.440
11:55,5703.780
12:00,5681.180
12:05,5731.470
12:10,5724.990
12:15,5729.890
12:20,5763.200
12:25,5796.350
12:30,5811.040
12:35,5761.700
12:40,5787.980
12:45,5816.480
12:50,5843.870
12:55,5835.220
13:00,5788.770
13:05,5718.230
13:10,5669.180
13:15,5755.900
13:20,5714.820
13:25,5746.230
13:30,5751.700
13:35,5850.570
13:40,5846.740
13:45,5911.250
13:50,5952.300
13:55,5983.360
14:00,6018.450
14:05,6047.640
14:10,6074.420
14:15,6094.090
14:20,6188.390
14:25,6096.960
14:30,6039.930
14:35,6083.710
14:40,6170.320
14:45,6251.890
14:50,6283.890
14:55,6324.840
15:00,6382.190
15:05,6365.500
15:10,6434.340
15:15,6360.080
15:20,6327.990
15:25,6339.350
15:30,6407.710
15:35,6391.760
15:40,6372.660
15:45,6371.570
15:50,6351.710
15:55,6365.800
16:00,6295.010
16:05,6335.280
16:10,6348.630
16:15,6275.060
16:20,6238.390
16:25,6257.850
16:30,6245.480
16:35,6224.460
16:40,6213.960
16:45,6186.770
16:50,6138.120
16:55,6106.080
17:00,6094.820
17:05,6103.660
17:10,6062.240
17:15,6002.960
17:20,5990.110
17:25,5988.240
17:30,6008.660
17:35,5952.190
17:40,5864.290
17:45,5868.750
17:50,5848.220
17:55,5797.510
18:00,5840.310
18:05,5791.020
18:10,5751.800
18:15,5765.000
18:20,5757.040
18:25,5755.320
18:30,5767.690
18:35,5806.200
18:40,5795.440
18:45,5835.500
18:50,5851.550
18:55,5853.720
19:00,5893.980
19:05,5869.850
19:10,5900.200
19:15,5927.990
19:20,5907.090
19:25,5993.710
19:30,5931.280
19:35,5958.920
19:40,5971.880
19:45,5957.030
19:50,5934.870
19:55,5941.100
20:00,5968.880
20:05,5915.210
20:10,5951.620
20:15,5954.820
20:20,5962.070
20:25,5963.090
20:30,5970.170
20:35,6043.930
20:40,6013.650
20:45,5979.850
20:50,6039.250
20:55,6065.950
21:00,6050.510
21:05,6062.270
21:10,6097.380
21:15,6132.150
21:20,6146.810
21:25,6177.810
21:30,6203.430
21:35,6105.500
21:40,6195.680
21:45,6262.150
21:50,6334.590
21:55,6366.950
22:00,6369.510
22:05,6431.580
22:10,6421.400
22:15,6457.390
22:20,6469.190
22:25,6509.290
22:30,6534.530
22:35,6534.600
22:40,6554.580
22:45,6567.720
22:50,6591.190
22:55,6602.420
23:00,6576.380
23:05,6554.980
23:10,6559.130
23:15,6545.810
23:20,6561.130
23:25,6500.250
23:30,6497.600
23:35,6457.820
23:40,6434.910
23:45,6402.710
23:50,6410.560
23:55,6368.700
