time,value
00:00,1770.850
00:05,1740.500
00:10,1734.350
00:15,1723.620
00:20,1707.290
00:25,1687.930
00:30,1673.030
00:35,1669.890
00:40,1660.500
00:45,1655.930
00:50,1631.860
00:55,1624.500
01:00,1607.310
01:05,1602.460
01:10,1596.480
01:15,1588.870
01:20,1586.350
01:25,1587.860
01:30,1580.110
01:35,1571.760
01:40,1569.710
01:45,1559.180
01:50,1552.870
01:55,1549.260
02:00,1549.410
02:05,1546.560
02:10,1532.750
02:15,1531.800
02:20,1533.000
02:25,1530.470
02:30,1527.950
02:35,1526.090
02:40,1523.380
02:45,1520.060
02:50,1514.450
02:55,1514.230
03:00,1509.800
03:05,1509.130
03:10,1514.330
03:15,1503.430
03:20,1506.300
03:25,1517.210
03:30,1518.120
03:35,1517.510
03:40,1508.730
03:45,1518.070
03:50,1512.650
03:55,1523.400
04:00,1521.420
04:05,1524.950
04:10,1545.470
04:15,1548.060
04:20,1551.950
04:25,1553.050
04:30,1562.530
04:35,1574.860
04:40,1581.930
04:45,1592.380
04:50,1600.830
04:55,1631.030
05:00,1627.540
05:05,1653.890
05:10,1667.880
05:15,1676.620
05:20,1689.660
05:25,1704.520
05:30,1732.140
05:35,1747.200
05:40,1776.410
05:45,1787.480
05:50,1802.510
05:55,1820.200
06:00,1834.740
06:05,1861.900
06:10,1874.260
06:15,1898.690
06:20,1927.460
06:25,1937.810
06:30,1952.790
06:35,1979.970
06:40,1988.750
06:45,2017.030
06:50,2044.280
06:55,2084.870
07:00,2115.240
07:05,2128.000
07:10,2178.220
07:15,2215.940
07:20,2248.370
07:25,2255.700
07:30,2289.580
07:35,2291.630
07:40,2343.580
07:45,2359.600
07:50,2375.010
07:55,2396.770
08:00,2392.780
08:05,2499.940
08:10,2492.490
08:15,2527.790
08:20,2549.460
08:25,2550.070
08:30,2579.890
08:35,2586.070
08:40,2580.780
08:45,2607.300
08:50,2632.110
08:55,2597.080
09:00,2614.910
09:05,2630.940
09:10,2647.940
09:15,2657.430
09:20,2704.350
09:25,2728.560
09:30,2767.760
09:35,2768.790
09:40,2777.200
09:45,2790.120
09:50,2798.380
09:55,2817.440
10:00,2826.300
10:05,2819.470
10:10,2890.300
10:15,2860.160
10:20,2891.400
10:25,2900.350
10:30,2907.620
10:35,2907.770
10:40,2911.330
10:45,2906.550
10:50,2919.300
10:55,2914.410
11:00,2930.900
11:05,2915.410
11:10,2911.080
11:15,2919.020
11:20,2896.300
11:25,2928.510
11:30,2941.440
11:35,2933.550
11:40,2907.470
11:45,2900.860
11:50,2913.710
11:55,2885.710
12:00,2904.520
12:05,2860.100
12:10,2848.620
12:15,2881.560
12:20,2862.640
12:25,2849.400
12:30,2837.900
12:35,2794.220
12:40,2796.430
12:45,2781.960
12:50,2754.020
12:55,2721.950
13:00,2675.520
13:05,2643.090
13:10,2614.190
13:15,2578.140
13:20,2597.040
13:25,2546.470
13:30,2551.480
13:35,2564.740
13:40,2562.580
13:45,2586.050
13:50,2532.840
13:55,2534.080
14:00,2481.810
14:05,2497.930
14:10,2476.420
14:15,2457.240
14:20,2497.380
14:25,2484.670
14:30,2512.870
14:35,2487.950
14:40,2475.540
14:45,2470.710
14:50,2471.090
14:55,2538.290
15:00,2536.260
15:05,2517.740
15:10,2505.320
15:15,2471.040
15:20,2461.110
15:25,2473.140
15:30,2482.110
15:35,2433.130
15:40,2436.590
15:45,2418.670
15:50,2478.050
15:55,2443.410
16:00,2467.360
16:05,2447.030
16:10,2428.300
16:15,2442.580
16:20,2483.920
16:25,2482.110
16:30,2471.550
16:35,2451.800
16:40,2496.040
16:45,2507.980
16:50,2500.570
16:55,2506.560
17:00,2504.280
17:05,2540.000
17:10,2550.330
17:15,2576.820
17:20,2600.020
17:25,2636.800
17:30,2661.420
17:35,2711.770
17:40,2725.460
17:45,2775.490
17:50,2836.730
17:55,2827.320
18:00,2918.200
18:05,2871.070
18:10,2883.980
18:15,2898.770
18:20,2894.190
18:25,2889.690
18:30,2875.750
18:35,2902.650
18:40,2883.610
18:45,2911.280
18:50,2874.670
18:55,2862.980
19:00,2866.760
19:05,2860.520
19:10,2837.160
19:15,2826.520
19:20,2813.370
19:25,2839.800
19:30,2813.050
19:35,2804.620
19:40,2773.880
19:45,2762.860
19:50,2753.740
19:55,2720.380
20:00,2656.660
20:05,2725.900
20:10,2692.490
20:15,2662.450
20:20,2630.580
20:25,2652.990
20:30,2604.100
20:35,2584.260
20:40,2596.460
20:45,2553.050
20:50,2555.510
20:55,2517.880
21:00,2516.630
21:05,2485.130
21:10,2445.010
21:15,2448.410
21:20,2406.190
21:25,2421.510
21:30,2403.460
21:35,2373.710
21:40,2359.960
21:45,2361.690
21:50,2355.690
21:55,2325.540
22:00,2336.190
22:05,2266.160
22:10,2263.320
22:15,2238.530
22:20,2212.800
22:25,2185.370
22:30,2171.480
22:35,2155.490
22:40,2145.660
22:45,2135.740
22:50,2113.490
22:55,2080.490
23:00,2074.970
23:05,2048.280
23:10,1988.210
23:15,2004.930
23:20,1998.110
23:25,1969.750
23:30,1940.580
23:35,1923.070
23:40,1898.390
23:45,1895.700
23:50,1872.070
23:55,1841.130
