time,value
00:00,1905.570
00:05,1886.340
00:10,1844.600
00:15,1872.640
00:20,1820.450
00:25,1818.240
00:30,1805.860
00:35,1809.530
00:40,1779.370
00:45,1772.840
00:50,1760.630
00:55,1757.190
01:00,1739.670
01:05,1729.450
01:10,1717.170
01:15,1713.190
01:20,1709.840
01:25,1697.320
01:30,1700.420
01:35,1682.190
01:40,1682.190
01:45,1672.390
01:50,1668.170
01:55,1670.640
02:00,1671.060
02:05,1649.150
02:10,1647.860
02:15,1644.090
02:20,1649.880
02:25,1649.380
02:30,1640.270
02:35,1633.900
02:40,1629.410
02:45,1622.760
02:50,1627.110
02:55,1628.960
03:00,1624.950
03:05,1632.360
03:10,1640.080
03:15,1621.500
03:20,1632.370
03:25,1621.650
03:30,1624.750
03:35,1617.710
03:40,1631.680
03:45,1636.610
03:50,1641.420
03:55,1635.880
04:00,1649.000
04:05,1647.160
04:10,1676.430
04:15,1667.650
04:20,1681.790
04:25,1688.400
04:30,1716.520
04:35,1728.030
04:40,1748.810
04:45,1737.850
04:50,1719.990
04:55,1765.990
05:00,1772.810
05:05,1817.880
05:10,1840.240
05:15,1825.260
05:20,1886.130
05:25,1915.300
05:30,1951.900
05:35,1966.890
05:40,2021.500
05:45,2045.070
05:50,2083.510
05:55,2102.200
06:00,2117.550
06:05,2199.850
06:10,2204.540
06:15,2226.420
06:20,2173.840
06:25,2313.610
06:30,2323.540
06:35,2345.510
06:40,2390.110
06:45,2471.810
06:50,2505.830
06:55,2540.420
07:00,2602.290
07:05,2642.860
07:10,2689.070
07:15,2727.550
07:20,2742.320
07:25,2785.650
07:30,2852.490
07:35,2838.660
07:40,2872.610
07:45,2884.380
07:50,2888.920
07:55,2922.850
08:00,2941.300
08:05,2929.790
08:10,3010.700
08:15,2997.860
08:20,3010.240
08:25,3045.400
08:30,3007.500
08:35,3033.230
08:40,3059.040
08:45,3078.360
08:50,3045.950
08:55,3055.960
09:00,3147.800
09:05,3102.190
09:10,3095.920
09:15,3131.790
09:20,3141.090
09:25,3178.400
09:30,3204.010
09:35,3235.530
09:40,3268.870
09:45,3240.080
09:50,3280.320
09:55,3256.350
10:00,3301.960
10:05,3287.750
10:10,3276.840
10:15,3298.980
10:20,3295.290
10:25,3286.660
10:30,3318.790
10:35,3352.000
10:40,3288.920
10:45,3367.320
10:50,3305.850
10:55,3311.510
11:00,3307.850
11:05,3300.360
11:10,3294.710
11:15,3288.600
11:20,3305.770
11:25,3272.280
11:30,3312.390
11:35,3292.690
11:40,3227.840
11:45,3258.330
11:50,3229.890
11:55,3206.620
12:00,3236.550
12:05,3187.130
12:10,3161.920
12:15,3153.240
12:20,3141.120
12:25,3117.670
12:30,3136.970
12:35,3110.270
12:40,3078.030
12:45,3090.340
12:50,3094.420
12:55,3001.000
13:00,2955.570
13:05,2891.000
13:10,2852.410
13:15,2828.000
13:20,2804.240
13:25,2780.040
13:30,2787.650
13:35,2822.590
13:40,2811.870
13:45,2827.600
13:50,2851.090
13:55,2823.730
14:00,2840.580
14:05,2822.730
14:10,2837.960
14:15,2840.260
14:20,2829.340
14:25,2833.850
14:30,2848.470
14:35,2813.980
14:40,2832.440
14:45,2794.770
14:50,2820.460
14:55,2786.590
15:00,2814.230
15:05,2798.640
15:10,2772.590
15:15,2776.400
15:20,2799.200
15:25,2745.730
15:30,2739.520
15:35,2739.480
15:40,2736.890
15:45,2737.130
15:50,2718.050
15:55,2708.860
16:00,2740.170
16:05,2703.100
16:10,2679.460
16:15,2718.750
16:20,2698.720
16:25,2687.690
16:30,2699.070
16:35,2658.430
16:40,2679.240
16:45,2714.460
16:50,2707.930
16:55,2726.020
17:00,2715.130
17:05,2777.660
17:10,2749.410
17:15,2784.130
17:20,2794.650
17:25,2814.680
17:30,2873.940
17:35,2916.170
17:40,2953.670
17:45,2869.560
17:50,2877.500
17:55,3021.490
18:00,2988.290
18:05,3026.480
18:10,3018.510
18:15,3039.250
18:20,3027.170
18:25,3011.780
18:30,3033.340
18:35,3022.360
18:40,3014.860
18:45,3003.320
18:50,2988.070
18:55,2997.360
19:00,2938.940
19:05,2973.750
19:10,2938.510
19:15,2955.820
19:20,2950.740
19:25,2952.440
19:30,2908.670
19:35,2941.510
19:40,2922.670
19:45,2871.390
19:50,2917.680
19:55,2846.260
20:00,2775.040
20:05,2765.970
20:10,2772.780
20:15,2702.930
20:20,2719.410
20:25,2735.870
20:30,2718.000
20:35,2640.710
20:40,2651.200
20:45,2602.410
20:50,2546.130
20:55,2528.950
21:00,2493.760
21:05,2505.670
21:10,2562.050
21:15,2490.040
21:20,2476.660
21:25,2498.600
21:30,2449.580
21:35,2455.090
21:40,2402.910
21:45,2401.900
21:50,2369.210
21:55,2375.260
22:00,2353.010
22:05,2294.720
22:10,2298.880
22:15,2256.170
22:20,2242.850
22:25,2221.060
22:30,2220.890
22:35,2186.370
22:40,2166.340
22:45,2122.290
22:50,2123.320
22:55,2081.290
23:00,2058.460
23:05,2002.850
23:10,1961.170
23:15,1957.620
23:20,1963.980
23:25,1925.930
23:30,1917.280
23:35,1899.100
23:40,1881.460
23:45,1875.920
23:50,1857.620
23:55,1817.710
